Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.11,0.429718,-1291.192993,-0.015375,-0.008133,-0.206572,1.911481,0.097375,-2.06572,-1291.192993,-0.206365,0
0.12,0.440521,-1291.237549,-0.015375,-0.008133,-0.206572,1.959536,0.099824,-2.06572,-1291.237549,-0.206365,0
0.13,0.44648,-1291.237549,-0.015345,-0.008133,-0.206572,1.986041,0.101174,-2.06572,-1291.237549,-0.206365,0
0.14,0.440895,-1291.192993,-0.015353,-0.008133,-0.206572,1.961199,0.099908,-2.06572,-1291.192993,-0.206365,0
0.15,0.43605,-1291.192993,-0.015375,-0.008133,-0.206572,1.939649,0.09881,-2.06572,-1291.192993,-0.206365,0
0.16,0.435677,-1291.237549,-0.015383,-0.008133,-0.206572,1.937986,0.098726,-2.06572,-1291.237549,-0.206365,0
0.17,0.428978,-1291.192993,-0.015375,-0.008133,-0.206572,1.908189,0.097208,-2.06572,-1291.192993,-0.206365,0
0.18,0.43605,-1291.237549,-0.015358,-0.008133,-0.206572,1.939649,0.09881,-2.06572,-1291.237549,-0.206365,0
0.19,0.434563,-1291.237549,-0.015358,-0.008133,-0.206572,1.933031,0.098473,-2.06572,-1291.237549,-0.206365,0
0.2,0.442383,-1291.192993,-0.015366,-0.008133,-0.206572,1.967817,0.100245,-2.06572,-1291.192993,-0.206365,0
0.21,0.4394,-1291.237549,-0.015371,-0.008133,-0.206572,1.954548,0.099569,-2.06572,-1291.237549,-0.206365,0
0.22,0.434189,-1291.237549,-0.015362,-0.008133,-0.206572,1.931368,0.098389,-2.06572,-1291.237549,-0.206365,0
0.23,0.434937,-1291.192993,-0.015362,-0.008133,-0.206572,1.934694,0.098558,-2.06572,-1291.192993,-0.206365,0
0.24,0.428604,-1291.237549,-0.015362,-0.008133,-0.206572,1.906526,0.097123,-2.06572,-1291.237549,-0.206365,0
0.25,0.419296,-1291.237549,-0.015371,-0.008133,-0.206572,1.865123,0.095014,-2.06572,-1291.237549,-0.206365,0
0.26,0.433441,-1291.192993,-0.015358,-0.008133,-0.206572,1.928043,0.098219,-2.06572,-1291.192993,-0.206365,0
0.27,0.43605,-1291.14856,-0.015353,-0.008133,-0.206572,1.939649,0.09881,-2.06572,-1291.14856,-0.206365,0
0.28,0.438286,-1291.14856,-0.015345,-0.008133,-0.206572,1.949593,0.099317,-2.06572,-1291.14856,-0.206365,0
0.29,0.423019,-1291.237549,-0.015349,-0.008133,-0.206572,1.881684,0.095858,-2.06572,-1291.237549,-0.206365,0
0.3,0.433815,-1291.192993,-0.015371,-0.008133,-0.206572,1.929706,0.098304,-2.06572,-1291.192993,-0.206365,0
0.31,0.428978,-1291.237549,-0.015358,-0.008133,-0.206572,1.908189,0.097208,-2.06572,-1291.237549,-0.206365,0
0.32,0.434937,-1291.237549,-0.015379,-0.008133,-0.206572,1.934694,0.098558,-2.06572,-1291.237549,-0.206365,0
0.33,0.424881,-1291.237549,-0.015362,-0.008133,-0.206572,1.889965,0.096279,-2.06572,-1291.237549,-0.206365,0
0.34,0.433075,-1291.192993,-0.015362,-0.008133,-0.206572,1.926414,0.098136,-2.06572,-1291.192993,-0.206365,0
0.35,0.438286,-1291.237549,-0.015353,-0.008133,-0.206572,1.949593,0.099317,-2.06572,-1291.237549,-0.206365,0
0.36,0.442383,-1291.237549,-0.015375,-0.008133,-0.206572,1.967817,0.100245,-2.06572,-1291.237549,-0.206365,0
0.37,0.440147,-1291.237549,-0.015379,-0.008133,-0.206572,1.957873,0.099739,-2.06572,-1291.237549,-0.206365,0
0.38,0.432701,-1291.237549,-0.015362,-0.008133,-0.206572,1.924751,0.098051,-2.06572,-1291.237549,-0.206365,0
0.39,0.435677,-1291.281982,-0.015366,-0.008133,-0.206572,1.937986,0.098726,-2.06572,-1291.281982,-0.206365,0
0.4,0.431213,-1291.237549,-0.015366,-0.008133,-0.206572,1.918133,0.097714,-2.06572,-1291.237549,-0.206365,0
0.41,0.436424,-1291.281982,-0.015345,-0.008133,-0.206572,1.941312,0.098895,-2.06572,-1291.281982,-0.206365,0
0.42,0.423019,-1291.192993,-0.015362,-0.008133,-0.206572,1.881684,0.095858,-2.06572,-1291.192993,-0.206365,0
0.43,0.430092,-1291.192993,-0.015375,-0.008133,-0.206572,1.913144,0.09746,-2.06572,-1291.192993,-0.206365,0
0.44,0.432327,-1291.281982,-0.015375,-0.008133,-0.206572,1.923088,0.097967,-2.06572,-1291.281982,-0.206365,0
0.45,0.434563,-1291.237549,-0.015388,-0.008133,-0.206572,1.933031,0.098473,-2.06572,-1291.237549,-0.206365,0
0.46,0.434563,-1291.281982,-0.015375,-0.008133,-0.206572,1.933031,0.098473,-2.06572,-1291.281982,-0.206572,0
0.47,0.43158,-1291.192993,-0.015362,-0.008133,-0.206572,1.919762,0.097797,-2.06572,-1291.192993,-0.206572,0
0.48,0.434937,-1291.237549,-0.015362,-0.008133,-0.206572,1.934694,0.098558,-2.06572,-1291.237549,-0.206572,0
0.49,0.432701,-1291.192993,-0.015362,-0.008133,-0.206572,1.924751,0.098051,-2.06572,-1291.192993,-0.206572,0
0.5,0.434563,-1291.192993,-0.015362,-0.008133,-0.206572,1.933031,0.098473,-2.06572,-1291.192993,-0.206572,0
0.51,0.427856,-1291.281982,-0.015358,0,0,1.903201,0.096954,0,-1291.281982,0,0
0.52,0.422272,-1291.237549,-0.015349,0,0,1.878358,0.095688,0,-1291.237549,0,0
0.53,0.43158,-1291.192993,-0.015349,0,0,1.919762,0.097797,0,-1291.192993,0,0
0.54,0.437538,-1291.281982,-0.015362,0,0,1.946267,0.099148,0,-1291.281982,0,0
0.55,0.43084,-1291.237549,-0.015371,0,0,1.91647,0.09763,0,-1291.237549,0,0
0.56,0.430466,-1291.281982,-0.015366,0,0,1.914807,0.097545,0,-1291.281982,0,0
0.57,0.433075,-1291.281982,-0.015362,0,0,1.926414,0.098136,0,-1291.281982,0,0
0.58,0.433075,-1291.237549,-0.015353,0,0,1.926414,0.098136,0,-1291.237549,0,0
0.59,0.443123,-1291.281982,-0.015362,0,0,1.971109,0.100413,0,-1291.281982,0,0
0.6,0.441261,-1291.192993,-0.015371,0,0,1.962828,0.099991,0,-1291.192993,0,0
0.61,0.432327,-1291.237549,-0.015366,0,0,1.923088,0.097967,0,-1291.237549,0,0
0.62,0.435303,-1291.192993,-0.015358,0,0,1.936323,0.098641,0,-1291.192993,0,0
0.63,0.427116,-1291.281982,-0.015392,0,0,1.899909,0.096786,0,-1291.281982,0,0
0.64,0.42749,-1291.237549,-0.015379,0,0,1.901572,0.096871,0,-1291.237549,0,0
0.65,0.430092,-1291.192993,-0.015362,0,0,1.913144,0.09746,0,-1291.192993,0,0
0.66,0.426743,-1291.281982,-0.015362,0,0,1.898246,0.096701,0,-1291.281982,0,0
0.67,0.436424,-1291.237549,-0.015371,0,0,1.941312,0.098895,0,-1291.237549,0,0
0.68,0.429718,-1291.237549,-0.015371,0,0,1.911481,0.097375,0,-1291.237549,0,0
0.69,0.431953,-1291.326538,-0.015358,0,0,1.921425,0.097882,0,-1291.326538,0,0
0.7,0.427856,-1291.237549,-0.015345,0,0,1.903201,0.096954,0,-1291.237549,0,0
0.71,0.426369,-1291.192993,-0.015379,0,0,1.896583,0.096617,0,-1291.192993,0,0
0.72,0.430466,-1291.237549,-0.015358,0,0,1.914807,0.097545,0,-1291.237549,0,0
0.73,0.434563,-1291.192993,-0.015371,0,0,1.933031,0.098473,0,-1291.192993,0,0
0.74,0.434563,-1291.281982,-0.015366,0,0,1.933031,0.098473,0,-1291.281982,0,0
0.75,0.433815,-1291.192993,-0.015366,0,0,1.929706,0.098304,0,-1291.192993,0,0
0.76,0.43605,-1291.237549,-0.015358,0,0,1.939649,0.09881,0,-1291.237549,0,0
0.77,0.427116,-1291.192993,-0.015362,0,0,1.899909,0.096786,0,-1291.192993,0,0
0.78,0.430466,-1291.237549,-0.015353,0,0,1.914807,0.097545,0,-1291.237549,0,0
0.79,0.435677,-1291.281982,-0.015371,0,0,1.937986,0.098726,0,-1291.281982,0,0
0.8,0.434937,-1291.14856,-0.015353,0,0,1.934694,0.098558,0,-1291.14856,0,0
0.81,0.428978,-1291.192993,-0.015349,0,0,1.908189,0.097208,0,-1291.192993,0,0
0.82,0.435303,-1291.237549,-0.015375,0,0,1.936323,0.098641,0,-1291.237549,0,0
0.83,0.439034,-1291.237549,-0.015353,0,0,1.952919,0.099486,0,-1291.237549,0,0
0.84,0.4394,-1291.237549,-0.015349,0,0,1.954548,0.099569,0,-1291.237549,0,0
0.85,0.42823,-1291.14856,-0.015353,0,0,1.904863,0.097038,0,-1291.14856,0,0
0.86,0.43158,-1291.237549,-0.01534,0,0,1.919762,0.097797,0,-1291.237549,0,0
0.87,0.423759,-1291.237549,-0.015353,0,0,1.884976,0.096025,0,-1291.237549,0,0
0.88,0.434563,-1291.14856,-0.015362,0,0,1.933031,0.098473,0,-1291.14856,0,0
0.89,0.430466,-1291.281982,-0.015379,0,0,1.914807,0.097545,0,-1291.281982,0,0
0.9,0.433075,-1291.14856,-0.015358,0,0,1.926414,0.098136,0,-1291.14856,0,0
0.91,0.429718,-1291.237549,-0.015375,0,0,1.911481,0.097375,0,-1291.237549,0,0
0.92,0.43605,-1291.237549,-0.015371,0,0,1.939649,0.09881,0,-1291.237549,0,0
0.93,0.437912,-1291.237549,-0.015358,0,0,1.94793,0.099232,0,-1291.237549,0,0
0.94,0.42749,-1291.281982,-0.015362,0,0,1.901572,0.096871,0,-1291.281982,0,0
0.95,0.431213,-1291.192993,-0.015349,0,0,1.918133,0.097714,0,-1291.192993,0,0
0.96,0.43158,-1291.192993,-0.015353,0,0,1.919762,0.097797,0,-1291.192993,0,0
0.97,0.434189,-1291.14856,-0.015383,0,0,1.931368,0.098389,0,-1291.14856,0,0
0.98,0.434563,-1291.14856,-0.015366,0,0,1.933031,0.098473,0,-1291.14856,0.000017,0
0.99,0.423019,-1291.281982,-0.015371,0,0,1.881684,0.095858,0,-1291.281982,0.000026,0
1,0.426743,-1291.14856,-0.015349,0,0,1.898246,0.096701,0,-1291.14856,0.000042,0
1.01,0.436798,-1291.281982,-0.015379,0,0,1.942975,0.09898,0,-1291.281982,0.000061,0
1.02,0.435677,-1291.281982,-0.015366,0,0,1.937986,0.098726,0,-1291.281982,0.000077,0
1.03,0.428978,-1291.192993,-0.015396,0,0,1.908189,0.097208,0,-1291.192993,0.000095,0
1.04,0.427856,-1291.281982,-0.015358,0,0,1.903201,0.096954,0,-1291.281982,0.000112,0
1.05,0.428604,-1291.237549,-0.015345,0,0,1.906526,0.097123,0,-1291.237549,0.00013,0
1.06,0.427116,-1291.237549,-0.015366,0,0,1.899909,0.096786,0,-1291.237549,0.000147,0
1.07,0.42749,-1291.237549,-0.015366,0,0,1.901572,0.096871,0,-1291.237549,0.000165,0
1.08,0.436424,-1291.237549,-0.015362,0,0,1.941312,0.098895,0,-1291.237549,0.000182,0
1.09,0.431953,-1291.237549,-0.015353,0,0,1.921425,0.097882,0,-1291.237549,0.000198,0
1.1,0.433441,-1291.192993,-0.015362,0,0,1.928043,0.098219,0,-1291.192993,0.000216,0
1.11,0.450577,-1291.326538,-0.01534,0,0.000008,2.004266,0.102102,0.000076,-1291.326538,0.000233,0
1.12,0.416687,-1291.237549,-0.015366,0,0.000008,1.853516,0.094423,0.000076,-1291.237549,0.000242,0
1.13,0.415939,-1291.237549,-0.015358,0,0.000008,1.850191,0.094253,0.000076,-1291.237549,0.00026,0
