Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.080063,-99.904213,-0.006644,-0.004823,-0.122496,-0.356137,-0.018143,-1.224956,-99.904213,-0.122235,0.000000
0.120000,-0.086021,-99.859734,-0.006635,-0.004823,-0.122496,-0.382642,-0.019493,-1.224956,-99.859734,-0.122235,0.000000
0.130000,-0.089745,-99.904213,-0.006640,-0.004823,-0.122496,-0.399204,-0.020336,-1.224956,-99.904213,-0.122235,0.000000
0.140000,-0.081924,-99.948700,-0.006648,-0.004823,-0.122496,-0.364418,-0.018564,-1.224956,-99.948700,-0.122235,0.000000
0.150000,-0.079689,-99.859734,-0.006635,-0.004823,-0.122496,-0.354474,-0.018058,-1.224956,-99.859734,-0.122235,0.000000
0.160000,-0.081924,-99.904213,-0.006640,-0.004823,-0.122496,-0.364418,-0.018564,-1.224956,-99.904213,-0.122235,0.000000
0.170000,-0.098305,-99.815254,-0.006653,-0.004823,-0.122496,-0.437281,-0.022276,-1.224956,-99.815254,-0.122235,0.000000
0.180000,-0.091232,-99.904213,-0.006640,-0.004823,-0.122496,-0.405822,-0.020674,-1.224956,-99.904213,-0.122235,0.000000
0.190000,-0.084900,-99.904213,-0.006644,-0.004823,-0.122496,-0.377654,-0.019239,-1.224956,-99.904213,-0.122235,0.000000
0.200000,-0.072243,-99.859734,-0.006627,-0.004823,-0.122496,-0.321352,-0.016370,-1.224956,-99.859734,-0.122235,0.000000
0.210000,-0.080437,-99.904213,-0.006631,-0.004823,-0.122496,-0.357800,-0.018227,-1.224956,-99.904213,-0.122235,0.000000
0.220000,-0.086761,-99.904213,-0.006631,-0.004823,-0.122496,-0.385934,-0.019660,-1.224956,-99.904213,-0.122235,0.000000
0.230000,-0.091606,-99.948700,-0.006631,-0.004823,-0.122496,-0.407484,-0.020758,-1.224956,-99.948700,-0.122235,0.000000
0.240000,-0.093094,-99.904213,-0.006648,-0.004823,-0.122496,-0.414102,-0.021095,-1.224956,-99.904213,-0.122235,0.000000
0.250000,-0.092720,-99.859734,-0.006635,-0.004823,-0.122496,-0.412439,-0.021011,-1.224956,-99.859734,-0.122235,0.000000
0.260000,-0.084526,-99.948700,-0.006631,-0.004823,-0.122496,-0.375991,-0.019154,-1.224956,-99.948700,-0.122235,0.000000
0.270000,-0.100540,-99.859734,-0.006661,-0.004823,-0.122496,-0.447225,-0.022783,-1.224956,-99.859734,-0.122235,0.000000
0.280000,-0.093842,-99.904213,-0.006644,-0.004823,-0.122496,-0.417428,-0.021265,-1.224956,-99.904213,-0.122235,0.000000
0.290000,-0.084526,-99.948700,-0.006635,-0.004823,-0.122496,-0.375991,-0.019154,-1.224956,-99.948700,-0.122235,0.000000
0.300000,-0.075592,-99.859734,-0.006635,-0.004823,-0.122496,-0.336250,-0.017129,-1.224956,-99.859734,-0.122235,0.000000
0.310000,-0.075592,-99.904213,-0.006640,-0.004823,-0.122496,-0.336250,-0.017129,-1.224956,-99.904213,-0.122235,0.000000
0.320000,-0.085648,-99.859734,-0.006648,-0.004823,-0.122496,-0.380979,-0.019408,-1.224956,-99.859734,-0.122235,0.000000
