Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.067024,-310.743927,-0.007067,-0.005286,-0.134273,-0.298139,-0.015188,-1.342726,-310.743927,-0.134030,0.000000
0.120000,-0.055855,-310.654968,-0.007067,-0.005286,-0.134273,-0.248455,-0.012657,-1.342726,-310.654968,-0.134030,0.000000
0.130000,-0.031647,-310.654968,-0.007049,-0.005286,-0.134273,-0.140772,-0.007171,-1.342726,-310.654968,-0.134030,0.000000
0.140000,-0.051010,-310.699432,-0.007062,-0.005286,-0.134273,-0.226904,-0.011559,-1.342726,-310.699432,-0.134030,0.000000
0.150000,-0.059204,-310.654968,-0.007071,-0.005286,-0.134273,-0.263353,-0.013416,-1.342726,-310.654968,-0.134030,0.000000
0.160000,-0.052132,-310.743927,-0.007062,-0.005286,-0.134273,-0.231893,-0.011813,-1.342726,-310.743927,-0.134030,0.000000
0.170000,-0.040962,-310.699432,-0.007058,-0.005286,-0.134273,-0.182209,-0.009282,-1.342726,-310.699432,-0.134030,0.000000
0.180000,-0.049149,-310.699432,-0.007054,-0.005286,-0.134273,-0.218624,-0.011137,-1.342726,-310.699432,-0.134030,0.000000
0.190000,-0.053619,-310.699432,-0.007058,-0.005286,-0.134273,-0.238511,-0.012150,-1.342726,-310.699432,-0.134030,0.000000
0.200000,-0.053993,-310.654968,-0.007058,-0.005286,-0.134273,-0.240174,-0.012235,-1.342726,-310.654968,-0.134030,0.000000
0.210000,-0.059204,-310.743927,-0.007067,-0.005286,-0.134273,-0.263353,-0.013416,-1.342726,-310.743927,-0.134030,0.000000
0.220000,-0.056229,-310.699432,-0.007075,-0.005286,-0.134273,-0.250117,-0.012742,-1.342726,-310.699432,-0.134030,0.000000
0.230000,-0.059578,-310.699432,-0.007062,-0.005286,-0.134273,-0.265016,-0.013501,-1.342726,-310.699432,-0.134030,0.000000
0.240000,-0.048035,-310.699432,-0.007067,-0.005286,-0.134273,-0.213669,-0.010885,-1.342726,-310.699432,-0.134030,0.000000
0.250000,-0.050644,-310.699432,-0.007058,-0.005286,-0.134273,-0.225275,-0.011476,-1.342726,-310.699432,-0.134030,0.000000
0.260000,-0.033882,-310.654968,-0.007062,-0.005286,-0.134273,-0.150715,-0.007678,-1.342726,-310.654968,-0.134030,0.000000
0.270000,-0.031281,-310.654968,-0.007054,-0.005286,-0.134273,-0.139143,-0.007088,-1.342726,-310.654968,-0.134030,0.000000
