Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.069260,-1296.619751,-0.005652,-0.003594,-0.091284,-0.308082,-0.015694,-0.912842,-1296.619751,-0.090989,0.000000
0.120000,-0.086761,-1296.619751,-0.005635,-0.003594,-0.091284,-0.385934,-0.019660,-0.912842,-1296.619751,-0.090989,0.000000
0.130000,-0.078194,-1296.619751,-0.005618,-0.003594,-0.091284,-0.347823,-0.017719,-0.912842,-1296.619751,-0.090989,0.000000
0.140000,-0.078568,-1296.664185,-0.005635,-0.003594,-0.091284,-0.349486,-0.017804,-0.912842,-1296.664185,-0.090989,0.000000
0.150000,-0.071495,-1296.619751,-0.005635,-0.003594,-0.091284,-0.318026,-0.016201,-0.912842,-1296.619751,-0.090989,0.000000
0.160000,-0.080429,-1296.664185,-0.005631,-0.003594,-0.091284,-0.357766,-0.018225,-0.912842,-1296.664185,-0.090989,0.000000
0.170000,-0.077827,-1296.619751,-0.005631,-0.003594,-0.091284,-0.346194,-0.017636,-0.912842,-1296.619751,-0.090989,0.000000
0.180000,-0.077827,-1296.575195,-0.005627,-0.003594,-0.091284,-0.346194,-0.017636,-0.912842,-1296.575195,-0.090989,0.000000
0.190000,-0.080055,-1296.664185,-0.005652,-0.003594,-0.091284,-0.356103,-0.018141,-0.912842,-1296.664185,-0.090989,0.000000
0.200000,-0.074844,-1296.619751,-0.005639,-0.003594,-0.091284,-0.332924,-0.016960,-0.912842,-1296.619751,-0.090989,0.000000
0.210000,-0.068886,-1296.664185,-0.005627,-0.003594,-0.091284,-0.306419,-0.015610,-0.912842,-1296.664185,-0.090989,0.000000
0.220000,-0.077080,-1296.619751,-0.005648,-0.003594,-0.091284,-0.342868,-0.017467,-0.912842,-1296.619751,-0.090989,0.000000
0.230000,-0.078941,-1296.664185,-0.005627,-0.003594,-0.091284,-0.351149,-0.017888,-0.912842,-1296.664185,-0.090989,0.000000
0.240000,-0.078941,-1296.664185,-0.005618,-0.003594,-0.091284,-0.351149,-0.017888,-0.912842,-1296.664185,-0.090989,0.000000
0.250000,-0.078194,-1296.575195,-0.005648,-0.003594,-0.091284,-0.347823,-0.017719,-0.912842,-1296.575195,-0.090989,0.000000
0.260000,-0.077080,-1296.664185,-0.005627,-0.003594,-0.091284,-0.342868,-0.017467,-0.912842,-1296.664185,-0.090989,0.000000
0.270000,-0.083778,-1296.619751,-0.005635,-0.003594,-0.091284,-0.372665,-0.018984,-0.912842,-1296.619751,-0.090989,0.000000
0.280000,-0.085274,-1296.619751,-0.005622,-0.003594,-0.091284,-0.379317,-0.019323,-0.912842,-1296.619751,-0.090989,0.000000
0.290000,-0.081917,-1296.575195,-0.005644,-0.003594,-0.091284,-0.364384,-0.018563,-0.912842,-1296.575195,-0.090989,0.000000
