Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,117,38370,,,,23707,Initial selection
1,26,1267615,-252.21731587464672,0.7775456813066655,316.2435769449417,23707,Continuing
2,7,144556,-252.68597332026349,0.30888827945904507,316.24357699965316,23707,Continuing
3,0,480185,1494.4737014693626,1602.5045666324938,135.03858145391413,23707,Continuing
4,110,794499,-252.99484924242273,1.2365468100764426e-05,316.24357700986354,23707,Continuing
5,2,144074,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
6,34,287734,-252.99486160761427,2.8482761495115577e-10,316.24357700987383,23707,Continuing
7,81,489801,-252.9948595540083,2.0538907994960544e-06,316.24357700987383,23707,Continuing
8,3,239852,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
9,103,145224,-11879.83693361246,-11684.540885467195,244.12006018158084,23707,Continuing
10,17,1103450,-228.08798651398823,24.906874969612932,316.24357685450144,23707,Continuing
11,25,876981,-189.78907542146933,63.20578587258646,316.2435766175697,23707,Continuing
12,28,57484,21474.84977231941,21502.548263391946,34.62311384067295,23707,Continuing
13,116,26197,39119.655357099124,39123.216008857155,4.450814697536863,23707,Continuing
14,118,107494,32655.965978720054,32659.060186855495,3.8677601693018193,23707,Continuing
15,67,227835,53396.96690104381,53400.44581955671,4.348648141126507,23707,Continuing
16,84,24723,-595.5576044652917,-342.6814811435761,316.09515415214446,23707,Continuing
17,5,253423,-252.99486160789908,4.4868774120773085e-263,316.24357700987383,23707,Continuing
18,9,914156,-252.99486160789908,1.0014216375276966e-32,316.24357700987383,23707,Continuing
19,11,284710,-252.99486160789908,1.4164233044419501e-50,316.24357700987383,23707,Continuing
20,13,714735,-252.99486160789908,8.021057665511101e-55,316.24357700987383,23707,Continuing
21,21,1167261,-252.99486160789908,1.5985894898215032e-94,316.24357700987383,23707,Continuing
22,23,1281399,-252.99486160789908,3.7062520529655075e-102,316.24357700987383,23707,Continuing
23,32,207474,-252.99486160789908,2.6294228019485776e-20,316.24357700987383,23707,Continuing
24,38,224858,-252.99486160789908,5.826346407683136e-22,316.24357700987383,23707,Continuing
25,44,299002,-252.99486160789908,8.109955668186566e-16,316.24357700987383,23707,Continuing
26,45,481313,-252.99486160789908,5.571600455145124e-18,316.24357700987383,23707,Continuing
27,47,416405,-252.99486160789908,8.105869593403337e-18,316.24357700987383,23707,Continuing
28,77,476197,-252.99486160789908,6.044517746001329e-15,316.24357700987383,23707,Continuing
29,19,446747,-252.99486160789905,3.0784059907267523e-14,316.24357700987383,23707,Continuing
