Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,117,38370,,,,23707,Initial selection
1,26,1267615,0.7775456813066655,0.7775456813066655,316.2435769449417,23707,Continuing
2,7,144556,0.30888827945904507,0.30888827945904507,316.24357699965316,23707,Continuing
3,0,480185,1602.5045666324938,1602.5045666324938,135.03858145391413,23707,Continuing
4,110,794499,1.2365468100764426e-05,1.2365468100764426e-05,316.24357700986354,23707,Continuing
5,2,144074,0.0,0.0,316.24357700987383,23707,Continuing
6,34,287734,2.8482761495115577e-10,2.8482761495115577e-10,316.24357700987383,23707,Continuing
7,81,489801,2.0538907994960544e-06,2.0538907994960544e-06,316.24357700987383,23707,Continuing
8,3,239852,0.0,0.0,316.24357700987383,23707,Continuing
9,103,145224,-11684.540885467195,-11684.540885467195,244.12006018158084,23707,Continuing
10,17,1103450,24.906874969612932,24.906874969612932,316.24357685450144,23707,Continuing
11,25,876981,63.20578587258646,63.20578587258646,316.2435766175697,23707,Continuing
12,28,57484,21502.548263391946,21502.548263391946,34.62311384067295,23707,Continuing
13,116,26197,39123.216008857155,39123.216008857155,4.450814697536863,23707,Continuing
14,118,107494,32659.060186855495,32659.060186855495,3.8677601693018193,23707,Continuing
15,67,227835,53400.44581955671,53400.44581955671,4.348648141126507,23707,Continuing
16,84,24723,-342.6814811435761,-342.6814811435761,316.09515415214446,23707,Continuing
17,9,914156,0.0,0.0,316.24357700987383,23707,Continuing
18,23,1281399,3.7142378394433365e-102,3.7142378394433365e-102,316.24357700987383,23707,Continuing
19,21,1167261,1.6017358260702522e-94,1.6017358260702522e-94,316.24357700987383,23707,Continuing
20,13,714735,8.016772615018148e-55,8.016772615018148e-55,316.24357700987383,23707,Continuing
21,43,228347,3.520743900979898e-52,3.520743900979898e-52,316.24357700987383,23707,Continuing
22,11,284710,1.4165953029838526e-50,1.4165953029838526e-50,316.24357700987383,23707,Continuing
23,47,416405,5.283966972658325e-24,5.283966972658325e-24,316.24357700987383,23707,Continuing
24,77,476197,3.3151047352997154e-20,3.3151047352997154e-20,316.24357700987383,23707,Continuing
25,32,207474,1.177733596042707e-18,1.177733596042707e-18,316.24357700987383,23707,Continuing
26,93,211852,1.8543349780712897e-16,1.8543349780712897e-16,316.24357700987383,23707,Continuing
27,44,299002,8.214632848097511e-16,8.214632848097511e-16,316.24357700987383,23707,Continuing
28,54,376516,2.6199348146785253e-14,2.6199348146785253e-14,316.24357700987383,23707,Continuing
29,19,446747,3.0783793287757053e-14,3.0783793287757053e-14,316.24357700987383,23707,Continuing
30,79,548909,9.417451514065765e-14,9.417451514065765e-14,316.24357700987383,23707,Continuing
31,42,482218,5.190252221592316e-11,5.190252221592316e-11,316.24357700987383,23707,Continuing
32,38,224858,1.1290760314362515e-07,1.1290760314362515e-07,316.24357700987383,23707,Continuing
33,106,437082,1.4056532237018422e-06,1.4056532237018422e-06,316.24357700987383,23707,Continuing
