Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,97,206695,,,,23707,Initial selection
1,26,1267615,5.558332654787298,5.558332654787298,316.2435768955279,23707,Continuing
2,7,144556,103483.31101649997,103483.31101649997,266.6965512135654,23707,Continuing
3,0,480185,125630.97515952894,125630.97515952894,216.15249344692324,23707,Continuing
4,5,253423,121240.46631192052,121240.46631192052,93.7687195995983,23707,Continuing
5,81,489801,143612.5503264644,143612.5503264644,260.7571853320449,23707,Continuing
6,8,351227,144579.78896445635,144579.78896445635,4.471859812977949,23707,Continuing
7,3,239852,195475.5959018469,195475.5959018469,12.310590618045767,23707,Continuing
8,17,1103450,41551.419199192846,41551.419199192846,315.81536031226597,23707,Continuing
9,62,40621,151243.0212994718,151243.0212994718,48.318322925743985,23707,Continuing
10,61,449878,19537.823927454767,19537.823927454767,60.451328682097326,23707,Continuing
11,30,209698,-25430.465859623164,-25430.465859623164,224.15272074155934,23707,Continuing
12,107,701140,3.208597854149819e-41,3.208597854149819e-41,316.24357700987383,23707,Continuing
13,25,876981,2.05312553827518e-38,2.05312553827518e-38,316.24357700987383,23707,Continuing
14,9,914156,2.522061993049223e-33,2.522061993049223e-33,316.24357700987383,23707,Continuing
15,23,1281399,6.364283421516183e-30,6.364283421516183e-30,316.24357700987383,23707,Continuing
16,21,1167261,1.3786112594664546e-27,1.3786112594664546e-27,316.24357700987383,23707,Continuing
17,13,714735,8.09660914963843e-12,8.09660914963843e-12,316.24357700987383,23707,Continuing
18,19,446747,6.339280942108995e-10,6.339280942108995e-10,316.24357700987383,23707,Continuing
19,50,199330,3.3956857643527e-07,3.3956857643527e-07,316.24357700987383,23707,Continuing
20,105,141683,4.164604136561495e-06,4.164604136561495e-06,316.24357700987383,23707,Continuing
21,76,272660,0.0001414497677860384,0.0001414497677860384,316.24357700987383,23707,Continuing
22,38,224858,0.0010124938252520732,0.0010124938252520732,316.24357700987383,23707,Continuing
23,34,287734,0.002073307082072759,0.002073307082072759,316.24357700987383,23707,Continuing
24,11,284710,0.003416312658571914,0.003416312658571914,316.24357700987383,23707,Continuing
25,47,416405,0.0038823525260005473,0.0038823525260005473,316.24357700987383,23707,Continuing
26,79,548909,0.07126520077585363,0.07126520077585363,316.24357700987053,23707,Continuing
27,77,476197,0.5139712149831809,0.5139712149831809,316.2435770097603,23707,Continuing
28,28,57484,1.2391630499017983,1.2391630499017983,316.2435770088865,23707,Continuing
29,41,370439,54.26163232920615,54.26163232920615,316.2424917587119,23707,Continuing
30,42,482218,83.90771103370726,83.90771103370726,316.24355214711204,23707,Continuing
31,56,133495,349.70045007655665,349.70045007655665,316.24089589318373,23707,Continuing
32,84,24723,37840.16012193959,37840.16012193959,107.32673756076703,23707,Continuing
33,112,23707,24732.64228654763,24732.64228654763,4.4711231279002055,23707,Min instability reached
