Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,28,57484,,,,23707,Initial selection
1,26,1267615,-1580.679504853399,0.5383801266201559,316.24357699600387,23707,Continuing
2,7,144556,24498.30588442216,26069.575741694985,314.25397145456543,23707,Continuing
3,0,480185,26921.358178229504,27461.191397140556,107.96664378221001,23707,Continuing
4,110,794499,-1581.217884534054,5.153150840209266e-07,316.24357700987383,23707,Continuing
5,91,225170,-1578.5629270318104,2.65495800890266,316.2435770081426,23707,Continuing
6,81,489801,-1532.498073835891,48.71976833767141,316.24356843471253,23707,Continuing
7,36,190636,-1395.8711056222494,158.6125893003398,310.8967389845178,23707,Continuing
8,17,1103450,-1345.376484251742,235.84133113249976,316.2435630768484,23707,Continuing
9,58,221696,38930.8111501707,39011.08377779459,16.054525524777578,23707,Continuing
10,9,914156,-1581.2178850493692,2.681600402100712e-37,316.24357700987383,23707,Continuing
11,11,284710,-1581.2178850493692,5.827259370228742e-16,316.24357700987383,23707,Continuing
12,13,714735,-1581.2178850493692,1.4297823722322408e-17,316.24357700987383,23707,Continuing
13,21,1167261,-1581.2178850493692,9.415172464135888e-33,316.24357700987383,23707,Continuing
14,23,1281399,-1581.2178850493692,2.6612699394884053e-39,316.24357700987383,23707,Continuing
15,25,876981,-1581.2178850493692,2.5220887065772236e-35,316.24357700987383,23707,Continuing
16,69,252077,-141344.6328082808,-140276.3561173851,213.6553381791405,23707,Continuing
17,43,228347,-1581.2178850493692,1.2340274732170421e-16,316.24357700987383,23707,Continuing
18,57,237318,-81387.54299159904,-81070.80763646043,63.34707102772004,23707,Continuing
19,105,141683,-1581.2178849772718,7.209738336012473e-08,316.24357700987383,23707,Continuing
20,77,476197,-1581.217884906508,1.4286117051033204e-07,316.24357700987383,23707,Continuing
21,93,211852,-1581.2147757277507,0.0031093216184271246,316.24357700987383,23707,Continuing
22,47,416405,-1581.2126913113502,0.005193738018454594,316.2435770098738,23707,Continuing
23,54,376516,-1581.1956529080821,0.02223214128588394,316.2435770098736,23707,Continuing
24,19,446747,-1581.189769407136,0.02811564223220577,316.24357700987366,23707,Continuing
25,71,87667,34731.797266066584,35190.64085352957,91.7687174925977,23707,Continuing
26,29,286689,57731.55668335105,57753.90247310442,4.4691579506733285,23707,Continuing
27,101,239057,-16717.562340890563,-16476.990721821785,48.11432381375571,23707,Continuing
28,38,224858,78135.88534050228,79614.50222995302,295.7233778901481,23707,Continuing
29,39,98773,84029.55336405439,84137.38102891622,21.56553297236735,23707,Continuing
30,44,299002,94350.98040783209,95668.291013816,263.4621211967823,23707,Continuing
31,42,482218,102159.30927148362,103665.22274652173,301.182695007622,23707,Continuing
32,116,26197,102259.03579001865,102525.70681057498,53.334204111264754,23707,Continuing
33,74,140574,-26464.988931532367,-25878.200225393688,117.3577412277358,23707,Continuing
34,79,548909,-1580.1244330207114,1.0934520257462088,316.2435770092915,23707,Continuing
35,3,239852,-1537.8481585340642,43.36971218871565,316.24357414455596,23707,Continuing
36,128,258154,-1446.2297510876576,134.9881178767958,316.2435737928907,23707,Continuing
37,117,38370,26450.529435597076,26472.87114812612,4.468342505809015,23707,Continuing
38,118,107494,32415.643138387095,32435.00129171461,3.871630665502527,23707,Continuing
39,2,144074,-1581.2178850493692,2.5195627267938005e-299,316.24357700987383,23707,Continuing
40,119,119938,57442.73026311566,57460.982188522816,3.6503850814309624,23707,Continuing
41,98,147202,80782.85208820569,80850.66619550867,13.562821460596881,23707,Continuing
42,106,437082,-852.6871886022592,728.5300502309541,316.24344776664265,23707,Continuing
43,92,261756,402.33929068738735,1983.4929051220624,316.23072288693504,23707,Continuing
