Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,117,38370,,,,23707,Initial selection
1,26,1267615,-315.46603126363505,0.7775456813066655,316.2435769449417,23707,Continuing
2,7,144556,-315.9346887201941,0.30888827945904507,316.24357699965316,23707,Continuing
3,0,480185,1467.4659851785798,1602.5045666324938,135.03858145391413,23707,Continuing
4,110,794499,-316.24356464439546,1.2365468100764426e-05,316.24357700986354,23707,Continuing
5,2,144074,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
6,34,287734,-316.243577009589,2.8482761495115577e-10,316.24357700987383,23707,Continuing
7,81,489801,-316.24357495598304,2.0538907994960544e-06,316.24357700987383,23707,Continuing
8,3,239852,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
9,103,145224,-11928.660945648777,-11684.540885467195,244.12006018158084,23707,Continuing
10,17,1103450,-291.3367018848885,24.906874969612932,316.24357685450144,23707,Continuing
11,25,876981,-253.03779074498325,63.20578587258646,316.2435766175697,23707,Continuing
12,28,57484,21467.925149551273,21502.548263391946,34.62311384067295,23707,Continuing
13,116,26197,39118.76519415962,39123.216008857155,4.450814697536863,23707,Continuing
14,118,107494,32655.192426686193,32659.060186855495,3.8677601693018193,23707,Continuing
15,67,227835,53396.09717141559,53400.44581955671,4.348648141126507,23707,Continuing
16,84,24723,-658.7766352957206,-342.6814811435761,316.09515415214446,23707,Continuing
17,5,253423,-316.24357700987383,4.4868774120773085e-263,316.24357700987383,23707,Continuing
18,9,914156,-316.24357700987383,1.0014216375276966e-32,316.24357700987383,23707,Continuing
19,11,284710,-316.24357700987383,1.4164233044419501e-50,316.24357700987383,23707,Continuing
20,13,714735,-316.24357700987383,8.021057665511101e-55,316.24357700987383,23707,Continuing
21,21,1167261,-316.24357700987383,1.5985894898215032e-94,316.24357700987383,23707,Continuing
22,23,1281399,-316.24357700987383,3.7062520529655075e-102,316.24357700987383,23707,Continuing
23,32,207474,-316.24357700987383,2.6294228019485776e-20,316.24357700987383,23707,Continuing
24,38,224858,-316.24357700987383,5.826346407683136e-22,316.24357700987383,23707,Continuing
25,44,299002,-316.24357700987383,8.109955668186566e-16,316.24357700987383,23707,Continuing
26,45,481313,-316.24357700987383,5.571600455145124e-18,316.24357700987383,23707,Continuing
27,47,416405,-316.24357700987383,8.105869593403337e-18,316.24357700987383,23707,Continuing
28,77,476197,-316.24357700987383,6.044517746001329e-15,316.24357700987383,23707,Continuing
29,19,446747,-316.2435770098738,3.0784059907267523e-14,316.24357700987383,23707,Continuing
30,79,548909,-316.2435770098737,9.4233131496369e-14,316.24357700987383,23707,Continuing
31,49,234879,-316.2435770094989,3.749365515970656e-10,316.24357700987383,23707,Continuing
32,106,437082,-316.2435756042037,1.4056700930865972e-06,316.24357700987383,23707,Continuing
33,54,376516,-316.2435748025237,2.2073501012102306e-06,316.24357700987383,23707,Continuing
34,76,272660,-316.24329546108834,0.00028154878547876147,316.24357700987383,23707,Continuing
35,128,258154,-316.2420995354863,0.001477474387504731,316.24357700987383,23707,Continuing
36,109,452558,-316.2404090709579,0.003167938915909721,316.24357700987383,23707,Continuing
37,105,141683,-316.1291704434258,0.11440656639056754,316.24357700981636,23707,Continuing
38,15,102012,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
39,63,300244,-315.9325357021063,0.31104130741850666,316.2435770095248,23707,Continuing
40,64,269180,-315.81254868767496,0.4310283218486443,316.2435770095236,23707,Continuing
41,36,190636,-316.24357700987383,4.292597474918724e-52,316.24357700987383,23707,Continuing
42,30,209698,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
43,33,132665,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
44,39,98773,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
45,41,370439,-316.24357700987383,1.2725361054548398e-42,316.24357700987383,23707,Continuing
46,40,343647,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
47,43,228347,-316.24357700987383,1.0480643947852283e-22,316.24357700987383,23707,Continuing
48,42,482218,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
49,48,404845,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
50,50,199330,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
51,51,293210,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
52,53,374938,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
53,56,133495,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
54,74,140574,-93036.31486223846,-92753.61134795172,282.7035142867432,23707,Continuing
55,98,147202,14121.623837521389,14245.725802083209,124.10196456182034,23707,Continuing
56,57,237318,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
57,58,221696,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
58,59,123157,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
59,60,38893,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
60,61,449878,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
61,62,40621,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
62,65,349707,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
63,66,284939,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
64,68,180293,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
65,69,252077,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
66,70,286563,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
67,71,87667,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
68,72,339668,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
69,73,96638,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
70,75,59256,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
71,78,127394,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
72,80,438903,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
73,82,252642,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
74,85,27122,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
75,86,91681,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
76,88,132641,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
77,89,120257,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
78,90,318600,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
79,91,225170,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
80,92,261756,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
81,93,211852,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
82,94,136004,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
83,95,163985,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
84,96,383479,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
85,97,206695,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
86,99,192477,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
87,100,175885,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
88,101,239057,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
89,102,129483,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
90,104,208028,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
91,107,701140,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
92,108,719564,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
93,111,375241,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
94,120,91655,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
95,132,503950,-316.24357700987383,1.2267590776969128e-212,316.24357700987383,23707,Continuing
96,112,23707,24716.055923043863,24720.527947205257,4.472024161394791,23707,Min instability reached
