Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,53,374938,,,,23707,Initial selection
1,26,1267615,-299.48186498787226,16.761711705985274,316.2435766938575,23707,Continuing
2,7,144556,216217.86910563713,216309.5121245996,91.64301896245652,23707,Continuing
3,8,351227,144639.04308544227,144643.513774215,4.4706887727386775,23707,Continuing
4,0,480185,224714.13729290137,225015.3518189788,301.2145260774086,23707,Continuing
5,65,349707,263723.1644002264,263739.81325640506,16.648856178700942,23707,Continuing
6,109,452558,-311.44506648510924,4.798510513393586,316.2435769985028,23707,Continuing
7,3,239852,994.4747318819489,1310.7174040592395,316.2426721772906,23707,Continuing
8,21,1167261,8613.452438393411,8929.647075226389,316.19463683297687,23707,Continuing
9,17,1103450,179255.64029346107,179506.91608995653,251.27579649545373,23707,Continuing
10,47,416405,168506.13308385928,168750.27899336192,244.14590950264645,23707,Continuing
11,34,287734,171703.89883054743,171916.4986069371,212.59977638964753,23707,Continuing
12,90,318600,238231.5376286435,238255.11223619804,23.57460755453481,23707,Continuing
13,25,876981,44397.8404126756,44713.978395947044,316.13798327144593,23707,Continuing
14,32,207474,-15228.960657126872,-15067.430959800258,161.5296973266136,23707,Continuing
15,5,253423,66620.82328870504,66820.91174843581,200.08845973077962,23707,Continuing
16,9,914156,79261.94984835162,79577.50986028332,315.5600119316967,23707,Continuing
17,63,300244,117213.57349961213,117236.31033686374,22.736837251608442,23707,Continuing
18,2,144074,-3392.6987173978005,-3081.2808823169726,311.4178350808281,23707,Continuing
19,23,1281399,-96.07332660869417,220.17024732480326,316.24357393349743,23707,Continuing
20,13,714735,14.892900047981584,331.1364510429066,316.243550994925,23707,Continuing
21,81,489801,37029.8755719888,37344.575355628906,314.6997836401075,23707,Continuing
22,101,239057,67261.81942769939,67572.64389355287,310.82446585347856,23707,Continuing
23,62,40621,81520.19002385097,81627.47433101357,107.28430716260213,23707,Continuing
24,36,190636,43103.179211906085,43149.24190688657,46.06269498048623,23707,Continuing
25,11,284710,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
26,15,102012,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
27,19,446747,-305.827016954767,10.416559971336211,316.2435769261032,23707,Continuing
28,28,57484,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
29,30,209698,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
30,33,132665,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
31,38,224858,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
32,39,98773,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
33,40,343647,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
34,41,370439,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
35,42,482218,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
36,43,228347,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
37,44,299002,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
38,45,481313,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
39,77,476197,-46.773502296842935,269.4699435407239,316.2434458375668,23707,Continuing
40,48,404845,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
41,49,234879,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
42,79,548909,1139.0368228262294,1455.2770075366057,316.24018471037635,23707,Continuing
43,50,199330,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
44,51,293210,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
45,54,376516,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
46,56,133495,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
47,57,237318,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
48,128,258154,3466.98457786633,3783.2256058289036,316.2410279625737,23707,Continuing
49,58,221696,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
50,59,123157,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
51,106,437082,5802.320324984088,6118.536111941785,316.2157869576965,23707,Continuing
52,105,141683,11233.945596460813,11549.87924186985,315.9336454090377,23707,Continuing
53,110,794499,13036.675023235954,13352.82050311275,316.14547987679686,23707,Continuing
54,60,38893,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
55,61,449878,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
56,64,269180,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
57,66,284939,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
58,67,227835,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
59,68,180293,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
60,69,252077,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
61,70,286563,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
62,71,87667,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
63,72,339668,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
