Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,117,38370,,,,23707,Initial selection
1,26,1267615,-157.3442427911642,0.7775456813066655,316.2435769449417,23707,Continuing
2,7,144556,-157.81290022036754,0.30888827945904507,316.24357699965316,23707,Continuing
3,0,480185,1534.9852759055368,1602.5045666324938,135.03858145391413,23707,Continuing
4,110,794499,-158.12177613946366,1.2365468100764426e-05,316.24357700986354,23707,Continuing
5,2,144074,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
6,34,287734,-158.1217885046521,2.8482761495115577e-10,316.24357700987383,23707,Continuing
7,81,489801,-158.12178645104612,2.0538907994960544e-06,316.24357700987383,23707,Continuing
8,3,239852,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
9,103,145224,-11806.600915557985,-11684.540885467195,244.12006018158084,23707,Continuing
10,17,1103450,-133.21491345763778,24.906874969612932,316.24357685450144,23707,Continuing
11,25,876981,-94.9160024361984,63.20578587258646,316.2435766175697,23707,Continuing
12,28,57484,21485.23670647161,21502.548263391946,34.62311384067295,23707,Continuing
13,116,26197,39120.99060150838,39123.216008857155,4.450814697536863,23707,Continuing
14,118,107494,32657.126306770842,32659.060186855495,3.8677601693018193,23707,Continuing
15,67,227835,53398.27149548615,53400.44581955671,4.348648141126507,23707,Continuing
16,84,24723,-500.7290582196483,-342.6814811435761,316.09515415214446,23707,Continuing
17,5,253423,-158.12178850493692,4.4868774120773085e-263,316.24357700987383,23707,Continuing
18,9,914156,-158.12178850493692,1.0014216375276966e-32,316.24357700987383,23707,Continuing
19,11,284710,-158.12178850493692,1.4164233044419501e-50,316.24357700987383,23707,Continuing
20,13,714735,-158.12178850493692,8.021057665511101e-55,316.24357700987383,23707,Continuing
21,21,1167261,-158.12178850493692,1.5985894898215032e-94,316.24357700987383,23707,Continuing
22,23,1281399,-158.12178850493692,3.7062520529655075e-102,316.24357700987383,23707,Continuing
23,32,207474,-158.12178850493692,2.6294228019485776e-20,316.24357700987383,23707,Continuing
24,38,224858,-158.12178850493692,5.826346407683136e-22,316.24357700987383,23707,Continuing
25,44,299002,-158.12178850493692,8.109955668186566e-16,316.24357700987383,23707,Continuing
26,45,481313,-158.12178850493692,5.571600455145124e-18,316.24357700987383,23707,Continuing
27,47,416405,-158.12178850493692,8.105869593403337e-18,316.24357700987383,23707,Continuing
