Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,28,57484,,,,23707,Initial selection
1,26,1267615,-31.085977572980234,0.5383801266201559,316.24357699600387,23707,Continuing
2,7,144556,26038.15034454953,26069.575741694985,314.25397145456543,23707,Continuing
3,0,480185,27450.394732762335,27461.191397140556,107.96664378221001,23707,Continuing
4,110,794499,-31.624357185672302,5.153150840209266e-07,316.24357700987383,23707,Continuing
5,91,225170,-28.9693996919116,2.65495800890266,316.2435770081426,23707,Continuing
6,81,489801,17.095411494200157,48.71976833767141,316.24356843471253,23707,Continuing
7,36,190636,127.52291540188803,158.6125893003398,310.8967389845178,23707,Continuing
8,17,1103450,204.2169748248149,235.84133113249976,316.2435630768484,23707,Continuing
9,58,221696,39009.47832524212,39011.08377779459,16.054525524777578,23707,Continuing
10,9,914156,-31.624357700987385,2.681600402100712e-37,316.24357700987383,23707,Continuing
11,11,284710,-31.624357700987385,5.827259370228742e-16,316.24357700987383,23707,Continuing
12,13,714735,-31.624357700987385,1.4297823722322408e-17,316.24357700987383,23707,Continuing
13,21,1167261,-31.624357700987385,9.415172464135888e-33,316.24357700987383,23707,Continuing
14,23,1281399,-31.624357700987385,2.6612699394884053e-39,316.24357700987383,23707,Continuing
15,25,876981,-31.624357700987385,2.5220887065772236e-35,316.24357700987383,23707,Continuing
16,69,252077,-140297.721651203,-140276.3561173851,213.6553381791405,23707,Continuing
17,43,228347,-31.624357700987385,1.2340274732170421e-16,316.24357700987383,23707,Continuing
18,57,237318,-81077.1423435632,-81070.80763646043,63.34707102772004,23707,Continuing
19,105,141683,-31.624357628890003,7.209738336012473e-08,316.24357700987383,23707,Continuing
20,77,476197,-31.624357558126214,1.4286117051033204e-07,316.24357700987383,23707,Continuing
21,93,211852,-31.621248379368957,0.0031093216184271246,316.24357700987383,23707,Continuing
22,47,416405,-31.619163962968923,0.005193738018454594,316.2435770098738,23707,Continuing
23,54,376516,-31.602125559701477,0.02223214128588394,316.2435770098736,23707,Continuing
24,19,446747,-31.596242058755163,0.02811564223220577,316.24357700987366,23707,Continuing
25,71,87667,35181.46398178031,35190.64085352957,91.7687174925977,23707,Continuing
26,29,286689,57753.45555730935,57753.90247310442,4.4691579506733285,23707,Continuing
27,101,239057,-16481.80215420316,-16476.990721821785,48.11432381375571,23707,Continuing
28,38,224858,79584.92989216401,79614.50222995302,295.7233778901481,23707,Continuing
29,39,98773,84135.22447561899,84137.38102891622,21.56553297236735,23707,Continuing
30,44,299002,95641.94480169631,95668.291013816,263.4621211967823,23707,Continuing
31,42,482218,103635.10447702097,103665.22274652173,301.182695007622,23707,Continuing
32,116,26197,102520.37339016385,102525.70681057498,53.334204111264754,23707,Continuing
33,74,140574,-25889.935999516463,-25878.200225393688,117.3577412277358,23707,Continuing
34,79,548909,-30.530905675182943,1.0934520257462088,316.2435770092915,23707,Continuing
35,3,239852,11.745354774260054,43.36971218871565,316.24357414455596,23707,Continuing
36,128,258154,103.36376049750673,134.9881178767958,316.2435737928907,23707,Continuing
37,117,38370,26472.424313875537,26472.87114812612,4.468342505809015,23707,Continuing
38,118,107494,32434.61412864806,32435.00129171461,3.871630665502527,23707,Continuing
39,2,144074,-31.624357700987385,2.5195627267938005e-299,316.24357700987383,23707,Continuing
40,119,119938,57460.617150014674,57460.982188522816,3.6503850814309624,23707,Continuing
41,98,147202,80849.30991336261,80850.66619550867,13.562821460596881,23707,Continuing
42,106,437082,696.9057054542898,728.5300502309541,316.24344776664265,23707,Continuing
43,92,261756,1951.869832833369,1983.4929051220624,316.23072288693504,23707,Continuing
44,109,452558,14273.930604660849,14305.551017650578,316.2041298972816,23707,Continuing
45,102,129483,73231.9444422755,73248.15930978954,162.1486751403019,23707,Continuing
46,15,102012,-31.624357700987385,2.205453702024817e-101,316.24357700987383,23707,Continuing
47,76,272660,65761.90280576923,65792.77800696144,308.752011922004,23707,Continuing
48,30,209698,-31.624357700987385,9.504874168460018e-144,316.24357700987383,23707,Continuing
49,65,349707,94133.62520854917,94161.63433065853,280.0912210935457,23707,Continuing
50,16,128971,102035.9429446543,102036.39014331809,4.471986637735473,23707,Continuing
51,61,449878,116069.6701068149,116076.5274641592,68.5735734429365,23707,Continuing
52,60,38893,-503.6373536966209,-472.01987388511856,316.17479811502346,23707,Continuing
53,80,438903,-31.624356891351393,8.096359903296431e-07,316.24357700987383,23707,Continuing
54,120,91655,-31.624355903903872,1.7970835129672445e-06,316.24357700987383,23707,Continuing
55,50,199330,-31.62431343017644,4.4270810945327906e-05,316.24357700987383,23707,Continuing
56,41,370439,-31.617589123099837,0.006768577887463022,316.243577009873,23707,Continuing
57,34,287734,-31.595984046358645,0.028373654628489266,316.24357700987133,23707,Continuing
58,48,404845,-31.582198769663158,0.042158931324108154,316.24357700987264,23707,Continuing
59,5,253423,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
60,32,207474,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
61,49,234879,-18.230165712381886,13.394191934204407,316.24357646586293,23707,Continuing
62,103,145224,-12.109270148841713,19.515087264623237,316.24357413464946,23707,Continuing
63,72,339668,-10.54867299938492,21.07568427713603,316.2435727652095,23707,Continuing
64,78,127394,67.52523612530231,99.14958740104903,316.2435127574671,23707,Continuing
65,108,719564,566.6062349572824,598.2305631331551,316.2432817587275,23707,Continuing
66,100,175885,26776.974414250588,26804.505296598225,275.30882347636606,23707,Continuing
67,90,318600,85190.55139900584,85220.2375216158,296.8612260995951,23707,Continuing
68,97,206695,89336.39543053783,89365.94753798965,295.52107451821183,23707,Continuing
69,121,107908,91663.6455837453,91664.09278264696,4.471989016604249,23707,Continuing
70,122,168856,99785.19041632129,99785.57771040499,3.872940836954874,23707,Continuing
71,62,40621,103957.1962713344,103977.20521115523,200.08939820841485,23707,Continuing
72,96,383479,58994.98446119138,59008.87235036411,138.87889172728543,23707,Continuing
73,111,375241,11.472027161249674,43.096384719468844,316.2435755821917,23707,Continuing
74,33,132665,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
75,40,343647,-31.624357700987385,1.540707901889346e-20,316.24357700987383,23707,Continuing
76,51,293210,-31.624357700987385,7.267956470314744e-44,316.24357700987383,23707,Continuing
77,84,24723,106729.37523856206,106753.17011587904,237.94877316980657,23707,Continuing
78,63,300244,-31.624357700987385,1.5859416917840833e-15,316.24357700987383,23707,Continuing
79,112,23707,24736.733993551148,24737.181187668728,4.47194117578941,23707,Min instability reached
