Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,53,374938,,,,23707,Initial selection
1,26,1267615,-78.11136130217197,16.761711705985274,316.2435766938575,23707,Continuing
2,7,144556,216282.01921891086,216309.5121245996,91.64301896245652,23707,Continuing
3,8,351227,144642.17256758318,144643.513774215,4.4706887727386775,23707,Continuing
4,0,480185,224924.98746115557,225015.3518189788,301.2145260774086,23707,Continuing
5,65,349707,263734.81859955145,263739.81325640506,16.648856178700942,23707,Continuing
6,109,452558,-90.07456258615726,4.798510513393586,316.2435769985028,23707,Continuing
7,3,239852,1215.8446024060522,1310.7174040592395,316.2426721772906,23707,Continuing
8,21,1167261,8834.788684176496,8929.647075226389,316.19463683297687,23707,Continuing
9,17,1103450,179431.5333510079,179506.91608995653,251.27579649545373,23707,Continuing
10,47,416405,168677.0352205111,168750.27899336192,244.14590950264645,23707,Continuing
11,34,287734,171852.7186740202,171916.4986069371,212.59977638964753,23707,Continuing
12,90,318600,238248.03985393167,238255.11223619804,23.57460755453481,23707,Continuing
13,25,876981,44619.13700096561,44713.978395947044,316.13798327144593,23707,Continuing
14,32,207474,-15115.889868998242,-15067.430959800258,161.5296973266136,23707,Continuing
15,5,253423,66760.88521051659,66820.91174843581,200.08845973077962,23707,Continuing
16,9,914156,79482.8418567038,79577.50986028332,315.5600119316967,23707,Continuing
17,63,300244,117229.48928568825,117236.31033686374,22.736837251608442,23707,Continuing
18,2,144074,-3174.706232841221,-3081.2808823169726,311.4178350808281,23707,Continuing
19,23,1281399,125.29717514475404,220.17024732480326,316.24357393349743,23707,Continuing
20,13,714735,236.26338574442906,331.1364510429066,316.243550994925,23707,Continuing
21,81,489801,37250.165420536876,37344.575355628906,314.6997836401075,23707,Continuing
22,101,239057,67479.39655379683,67572.64389355287,310.82446585347856,23707,Continuing
23,62,40621,81595.2890388648,81627.47433101357,107.28430716260213,23707,Continuing
24,36,190636,43135.42309839243,43149.24190688657,46.06269498048623,23707,Continuing
25,11,284710,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
26,15,102012,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
27,19,446747,-84.45651310649474,10.416559971336211,316.2435769261032,23707,Continuing
28,28,57484,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
29,30,209698,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
30,33,132665,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
31,38,224858,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
32,39,98773,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
33,40,343647,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
34,41,370439,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
35,42,482218,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
36,43,228347,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
37,44,299002,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
38,45,481313,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
39,77,476197,174.59690978945383,269.4699435407239,316.2434458375668,23707,Continuing
40,48,404845,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
41,49,234879,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
42,79,548909,1360.4049521234926,1455.2770075366057,316.24018471037635,23707,Continuing
43,50,199330,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
44,51,293210,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
45,54,376516,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
46,56,133495,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
