Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,117,38370,,,,23707,Initial selection
1,26,1267615,-631.7096082085767,0.7775456813066655,316.2435769449417,23707,Continuing
2,7,144556,-632.1782657198472,0.30888827945904507,316.24357699965316,23707,Continuing
3,0,480185,1332.4274037246655,1602.5045666324938,135.03858145391413,23707,Continuing
4,110,794499,-632.487141654259,1.2365468100764426e-05,316.24357700986354,23707,Continuing
5,2,144074,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
6,34,287734,-632.4871540194629,2.8482761495115577e-10,316.24357700987383,23707,Continuing
7,81,489801,-632.4871519658568,2.0538907994960544e-06,316.24357700987383,23707,Continuing
8,3,239852,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
9,103,145224,-12172.781005830357,-11684.540885467195,244.12006018158084,23707,Continuing
10,17,1103450,-607.58027873939,24.906874969612932,316.24357685450144,23707,Continuing
11,25,876981,-569.2813673625529,63.20578587258646,316.2435766175697,23707,Continuing
12,28,57484,21433.3020357106,21502.548263391946,34.62311384067295,23707,Continuing
13,116,26197,39114.31437946208,39123.216008857155,4.450814697536863,23707,Continuing
14,118,107494,32651.32466651689,32659.060186855495,3.8677601693018193,23707,Continuing
15,67,227835,53391.74852327446,53400.44581955671,4.348648141126507,23707,Continuing
16,84,24723,-974.871789447865,-342.6814811435761,316.09515415214446,23707,Continuing
17,5,253423,-632.4871540197477,4.4868774120773085e-263,316.24357700987383,23707,Continuing
18,9,914156,-632.4871540197477,1.0014216375276966e-32,316.24357700987383,23707,Continuing
19,11,284710,-632.4871540197477,1.4164233044419501e-50,316.24357700987383,23707,Continuing
20,13,714735,-632.4871540197477,8.021057665511101e-55,316.24357700987383,23707,Continuing
21,19,446747,-632.4871540197477,3.080107075854557e-14,316.24357700987383,23707,Continuing
22,21,1167261,-632.4871540197477,1.5978619021631404e-94,316.24357700987383,23707,Continuing
23,23,1281399,-632.4871540197477,3.728525714186433e-102,316.24357700987383,23707,Continuing
24,15,102012,-632.4871540197477,4.596801565617879e-53,316.24357700987383,23707,Continuing
25,30,209698,-632.4871540197477,1.5178481541290413e-181,316.24357700987383,23707,Continuing
26,38,224858,-632.4871540197477,2.0219443344839488e-20,316.24357700987383,23707,Continuing
27,44,299002,-632.4871540197477,1.2321292742829831e-14,316.24357700987383,23707,Continuing
28,45,481313,-632.4871540197477,1.1172653886696842e-16,316.24357700987383,23707,Continuing
29,32,207474,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
30,36,190636,-632.4871540197477,6.139208210061486e-36,316.24357700987383,23707,Continuing
31,41,370439,-632.4871540197477,1.1937135932849817e-42,316.24357700987383,23707,Continuing
32,43,228347,-632.4871540197477,1.8223789984361117e-128,316.24357700987383,23707,Continuing
33,47,416405,-632.4871540197477,3.6207023518402234e-161,316.24357700987383,23707,Continuing
34,98,147202,-13756.297286570698,-13234.168218284845,261.0645341429262,23707,Continuing
35,49,234879,-632.4871540197477,1.5256877910429314e-22,316.24357700987383,23707,Continuing
36,33,132665,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
37,39,98773,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
38,50,199330,-632.4871540197477,9.57418179416175e-51,316.24357700987383,23707,Continuing
39,54,376516,-632.4871540197477,1.1383218220158988e-37,316.24357700987383,23707,Continuing
40,77,476197,-632.4871540133851,6.36256046538114e-09,316.24357700987383,23707,Continuing
41,79,548909,-632.4871468611719,7.158575671284062e-06,316.24357700987383,23707,Continuing
42,40,343647,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
43,42,482218,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
44,56,133495,-632.4871540197477,1.5551208725629051e-25,316.24357700987383,23707,Continuing
45,48,404845,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
46,51,293210,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
47,53,374938,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
48,57,237318,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
49,106,437082,-557.6330022295583,74.85414901277073,316.2435756211645,23707,Continuing
50,58,221696,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
51,59,123157,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
52,60,38893,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
53,61,449878,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
54,76,272660,-632.0857095272814,0.4014444902977184,316.2435770087896,23707,Continuing
55,128,258154,-630.9820020145795,1.5051519917788785,316.2435770031792,23707,Continuing
56,62,40621,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
57,63,300244,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
58,64,269180,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
59,65,349707,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
60,66,284939,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
61,68,180293,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
62,69,252077,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
63,70,286563,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
64,71,87667,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
65,72,339668,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
66,73,96638,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
67,74,140574,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
68,75,59256,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
69,78,127394,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
70,80,438903,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
71,82,252642,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
72,85,27122,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
73,86,91681,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
74,88,132641,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
75,89,120257,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
76,90,318600,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
77,91,225170,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
78,92,261756,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
79,93,211852,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
80,94,136004,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
81,95,163985,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
82,96,383479,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
83,97,206695,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
84,99,192477,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
85,100,175885,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
86,101,239057,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
87,102,129483,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
88,104,208028,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
89,105,141683,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
90,107,701140,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
91,108,719564,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
92,109,452558,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
93,111,375241,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
94,120,91655,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
95,132,503950,-632.4871540197477,1.2267590776969128e-212,316.24357700987383,23707,Continuing
96,112,23707,24711.58389888247,24720.527947205257,4.472024161394791,23707,Min instability reached
