Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,53,374938,,,,23707,Initial selection
1,26,1267615,-14.862645963400478,16.761711705985274,316.2435766938575,23707,Continuing
2,7,144556,216300.34782270336,216309.5121245996,91.64301896245652,23707,Continuing
3,8,351227,144643.06670533773,144643.513774215,4.4706887727386775,23707,Continuing
4,0,480185,224985.23036637105,225015.3518189788,301.2145260774086,23707,Continuing
5,65,349707,263738.1483707872,263739.81325640506,16.648856178700942,23707,Continuing
6,109,452558,-26.8258471864567,4.798510513393586,316.2435769985028,23707,Continuing
7,3,239852,1279.0931368415104,1310.7174040592395,316.2426721772906,23707,Continuing
8,21,1167261,8898.027611543092,8929.647075226389,316.19463683297687,23707,Continuing
9,17,1103450,179481.788510307,179506.91608995653,251.27579649545373,23707,Continuing
10,47,416405,168725.86440241165,168750.27899336192,244.14590950264645,23707,Continuing
11,34,287734,171895.23862929814,171916.4986069371,212.59977638964753,23707,Continuing
12,90,318600,238252.7547754426,238255.11223619804,23.57460755453481,23707,Continuing
13,25,876981,44682.3645976199,44713.978395947044,316.13798327144593,23707,Continuing
14,32,207474,-15083.583929532919,-15067.430959800258,161.5296973266136,23707,Continuing
15,5,253423,66800.90290246274,66820.91174843581,200.08845973077962,23707,Continuing
16,9,914156,79545.95385909015,79577.50986028332,315.5600119316967,23707,Continuing
17,63,300244,117234.03665313858,117236.31033686374,22.736837251608442,23707,Continuing
18,2,144074,-3112.4226658250554,-3081.2808823169726,311.4178350808281,23707,Continuing
19,23,1281399,188.5458899314535,220.17024732480326,316.24357393349743,23707,Continuing
20,13,714735,299.51209594341407,331.1364510429066,316.243550994925,23707,Continuing
21,81,489801,37313.105377264896,37344.575355628906,314.6997836401075,23707,Continuing
22,101,239057,67541.56144696752,67572.64389355287,310.82446585347856,23707,Continuing
23,62,40621,81616.7459002973,81627.47433101357,107.28430716260213,23707,Continuing
24,36,190636,43144.63563738852,43149.24190688657,46.06269498048623,23707,Continuing
25,11,284710,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
26,15,102012,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
27,19,446747,-21.207797721274105,10.416559971336211,316.2435769261032,23707,Continuing
28,28,57484,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
29,30,209698,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
30,33,132665,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
31,38,224858,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
32,39,98773,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
