Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,28,57484,,,,23707,Initial selection
1,26,1267615,0.5383801266201559,0.5383801266201559,316.24357699600387,23707,Continuing
2,7,144556,26069.575741694985,26069.575741694985,314.25397145456543,23707,Continuing
3,0,480185,27461.191397140556,27461.191397140556,107.96664378221001,23707,Continuing
4,110,794499,5.153150840209266e-07,5.153150840209266e-07,316.24357700987383,23707,Continuing
5,91,225170,2.65495800890266,2.65495800890266,316.2435770081426,23707,Continuing
6,81,489801,48.71976833767141,48.71976833767141,316.24356843471253,23707,Continuing
7,36,190636,158.6125893003398,158.6125893003398,310.8967389845178,23707,Continuing
8,17,1103450,235.84133113249976,235.84133113249976,316.2435630768484,23707,Continuing
9,58,221696,39011.08377779459,39011.08377779459,16.054525524777578,23707,Continuing
10,25,876981,2.3455017252630568e-45,2.3455017252630568e-45,316.24357700987383,23707,Continuing
11,9,914156,2.6816918564254298e-37,2.6816918564254298e-37,316.24357700987383,23707,Continuing
12,23,1281399,1.7259115338670956e-35,1.7259115338670956e-35,316.24357700987383,23707,Continuing
13,21,1167261,9.415275763092249e-33,9.415275763092249e-33,316.24357700987383,23707,Continuing
14,13,714735,1.4302644763568444e-17,1.4302644763568444e-17,316.24357700987383,23707,Continuing
15,69,252077,-137652.1375704116,-137652.1375704116,215.17477190722218,23707,Continuing
16,5,253423,0.0,0.0,316.24357700987383,23707,Continuing
17,11,284710,5.829024985864187e-16,5.829024985864187e-16,316.24357700987383,23707,Continuing
18,57,237318,-79588.87154539369,-79588.87154539369,65.01669554967344,23707,Continuing
19,50,199330,2.665930450720311e-09,2.665930450720311e-09,316.24357700987383,23707,Continuing
20,105,141683,7.209214634829503e-08,7.209214634829503e-08,316.24357700987383,23707,Continuing
21,38,224858,2.6659169891312603e-05,2.6659169891312603e-05,316.24357700987383,23707,Continuing
22,79,548909,0.004681427031955502,0.004681427031955502,316.24357700987383,23707,Continuing
23,71,87667,35570.44250722107,35570.44250722107,98.73581219070057,23707,Continuing
24,47,416405,0.0001762503273472114,0.0001762503273472114,316.24357700987383,23707,Continuing
25,29,286689,57719.67612244003,57719.67612244003,4.469506082756331,23707,Continuing
26,101,239057,-15871.431452989578,-15871.431452989578,45.85273367402453,23707,Continuing
27,19,446747,50.4389608728061,50.4389608728061,316.2435763725836,23707,Continuing
28,39,98773,84247.52948629856,84247.52948629856,21.180425973364947,23707,Continuing
29,3,239852,0.0,0.0,316.24357700987383,23707,Continuing
30,116,26197,96836.80498498818,96836.80498498818,52.014503474112885,23707,Continuing
31,98,147202,-9679.9689820614,-9679.9689820614,208.8440317429751,23707,Continuing
32,77,476197,1.6791656108996352e-05,1.6791656108996352e-05,316.24357700987383,23707,Continuing
33,128,258154,0.06754358363032191,0.06754358363032191,316.243577009873,23707,Continuing
34,42,482218,0.1681196134341807,0.1681196134341807,316.24357700976196,23707,Continuing
35,43,228347,0.0,0.0,316.24357700987383,23707,Continuing
36,2,144074,0.0,0.0,316.24357700987383,23707,Continuing
37,106,437082,0.2533103260704193,0.2533103260704193,316.2435770098578,23707,Continuing
