Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,107,701140,,,,23707,Initial selection
1,26,1267615,4047.914786166782,5629.081710639013,316.2333848944462,23707,Continuing
2,7,144556,211588.72073391106,212866.58995222425,255.57384366264063,23707,Continuing
3,8,351227,144543.1445056774,144565.50435305532,4.471969475585485,23707,Continuing
4,0,480185,253315.91168656797,254436.41701850295,224.10106638699847,23707,Continuing
5,65,349707,259454.42540375088,259531.6697270827,15.448864666369373,23707,Continuing
6,91,225170,-1581.217879994715,5.0546542217414816e-06,316.24357700987383,23707,Continuing
7,21,1167261,-1581.2170767463151,0.0008083030540008008,316.24357700987383,23707,Continuing
8,63,300244,87716.40798644706,88429.48485817015,142.6153743446198,23707,Continuing
9,64,269180,217999.78155511836,218046.9255930208,9.428807580488918,23707,Continuing
10,17,1103450,56149.21770372362,57723.727983805555,314.90205601638684,23707,Continuing
11,92,261756,69720.53136626843,70101.94378229743,76.28248320579775,23707,Continuing
12,25,876981,-1581.1878257135038,0.03005933586538722,316.24357700987383,23707,Continuing
13,95,163985,-27129.503623317676,-25965.471262420746,232.80647217938582,23707,Continuing
14,62,40621,130861.04718415032,131088.04917704948,45.40039857983292,23707,Continuing
15,15,102012,-1581.217812745342,7.230402731538653e-05,316.24357700987383,23707,Continuing
16,9,914156,-1581.217652417173,0.00023263219627468997,316.24357700987383,23707,Continuing
17,88,132641,44018.961752907926,44057.72544393113,7.752738204640615,23707,Continuing
18,23,1281399,-1581.217885049369,1.42137182235407e-13,316.24357700987383,23707,Continuing
19,13,714735,-1581.217279336454,0.0006057129150729089,316.24357700987383,23707,Continuing
20,19,446747,-1581.2116550617834,0.006229987585741514,316.24357700987383,23707,Continuing
21,43,228347,-1581.1475673292086,0.07031772011774434,316.2435770098653,23707,Continuing
22,103,145224,-1580.813026224133,0.4048588248464075,316.24357700979584,23707,Continuing
23,47,416405,-1566.0231777631777,15.194705826592326,316.243576717954,23707,Continuing
24,79,548909,-1556.560364915379,24.657494300902272,316.2435718432563,23707,Continuing
25,84,24723,-1551.050352008441,30.167507855932474,316.2435719728747,23707,Continuing
26,11,284710,-1550.9166267882174,30.30125707992992,316.24357677362946,23707,Continuing
27,45,481313,-1256.346066495127,324.87098465598797,316.243410230223,23707,Continuing
28,112,23707,24704.237785214213,24726.597894989187,4.472021954994799,23707,Min instability reached
