Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,107,701140,,,,23707,Initial selection
1,26,1267615,5597.458372149568,5629.081710639013,316.2333848944462,23707,Continuing
2,7,144556,212841.032567858,212866.58995222425,255.57384366264063,23707,Continuing
3,8,351227,144565.05715610777,144565.50435305532,4.471969475585485,23707,Continuing
4,0,480185,254414.00691186424,254436.41701850295,224.10106638699847,23707,Continuing
5,65,349707,259530.12484061607,259531.6697270827,15.448864666369373,23707,Continuing
6,91,225170,-31.624352646333165,5.0546542217414816e-06,316.24357700987383,23707,Continuing
7,21,1167261,-31.623549397933385,0.0008083030540008008,316.24357700987383,23707,Continuing
8,63,300244,88415.22332073569,88429.48485817015,142.6153743446198,23707,Continuing
9,64,269180,218045.98271226275,218046.9255930208,9.428807580488918,23707,Continuing
10,17,1103450,57692.23777820392,57723.727983805555,314.90205601638684,23707,Continuing
11,92,261756,70094.31553397684,70101.94378229743,76.28248320579775,23707,Continuing
12,25,876981,-31.594298365121997,0.03005933586538722,316.24357700987383,23707,Continuing
13,95,163985,-25988.751909638686,-25965.471262420746,232.80647217938582,23707,Continuing
14,62,40621,131083.5091371915,131088.04917704948,45.40039857983292,23707,Continuing
15,15,102012,-31.62428539696007,7.230402731538653e-05,316.24357700987383,23707,Continuing
16,9,914156,-31.62412506879111,0.00023263219627468997,316.24357700987383,23707,Continuing
17,88,132641,44056.950170110664,44057.72544393113,7.752738204640615,23707,Continuing
18,23,1281399,-31.624357700987243,1.42137182235407e-13,316.24357700987383,23707,Continuing
19,13,714735,-31.623751988072314,0.0006057129150729089,316.24357700987383,23707,Continuing
20,19,446747,-31.618127713401645,0.006229987585741514,316.24357700987383,23707,Continuing
21,43,228347,-31.554039980868787,0.07031772011774434,316.2435770098653,23707,Continuing
22,103,145224,-31.21949887613318,0.4048588248464075,316.24357700979584,23707,Continuing
23,47,416405,-16.429651845203075,15.194705826592326,316.243576717954,23707,Continuing
24,79,548909,-6.96686288342336,24.657494300902272,316.2435718432563,23707,Continuing
25,84,24723,-1.4568493413549959,30.167507855932474,316.2435719728747,23707,Continuing
26,11,284710,-1.3231005974330294,30.30125707992992,316.24357677362946,23707,Continuing
27,45,481313,293.2466436329657,324.87098465598797,316.243410230223,23707,Continuing
28,112,23707,24726.150692793686,24726.597894989187,4.472021954994799,23707,Min instability reached
