Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
0,97,206695,,,,23707,Initial selection
1,26,1267615,-26.066025034765495,5.558332654787298,316.2435768955279,23707,Continuing
2,7,144556,103456.64136137861,103483.31101649997,266.6965512135654,23707,Continuing
3,0,480185,125609.35991018426,125630.97515952894,216.15249344692324,23707,Continuing
4,5,253423,121231.08943996056,121240.46631192052,93.7687195995983,23707,Continuing
5,81,489801,143586.4746079312,143612.5503264644,260.7571853320449,23707,Continuing
6,8,351227,144579.34177847506,144579.78896445635,4.471859812977949,23707,Continuing
7,3,239852,195474.3648427851,195475.5959018469,12.310590618045767,23707,Continuing
8,17,1103450,41519.83766316162,41551.419199192846,315.81536031226597,23707,Continuing
9,62,40621,151238.1894671792,151243.0212994718,48.318322925743985,23707,Continuing
10,61,449878,19531.778794586557,19537.823927454767,60.451328682097326,23707,Continuing
11,30,209698,-25452.88113169732,-25430.465859623164,224.15272074155934,23707,Continuing
12,9,914156,-31.624357700987385,2.571813360622166e-33,316.24357700987383,23707,Continuing
13,11,284710,-31.624357700987385,9.428667259940246e-28,316.24357700987383,23707,Continuing
14,13,714735,-31.624357700987385,1.9944965736347022e-23,316.24357700987383,23707,Continuing
15,2,144074,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
16,86,91681,-31.624357700991688,-4.301932689574066e-12,316.24357700987383,23707,Continuing
17,19,446747,-31.624357700987385,1.1018295437994898e-303,316.24357700987383,23707,Continuing
18,21,1167261,-31.624357700987385,2.3928435095865684e-281,316.24357700987383,23707,Continuing
19,23,1281399,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
20,25,876981,-31.624357700987385,1.2566297216921515e-303,316.24357700987383,23707,Continuing
21,34,287734,-31.624357700987385,1.615028581256858e-66,316.24357700987383,23707,Continuing
22,38,224858,-31.624357700987385,3.797331967951849e-72,316.24357700987383,23707,Continuing
23,39,98773,-31.624357700987385,3.09430434113263e-16,316.24357700987383,23707,Continuing
24,41,370439,-31.624357700987385,6.653626690414405e-19,316.24357700987383,23707,Continuing
25,42,482218,-31.624357700987385,8.893509564771018e-40,316.24357700987383,23707,Continuing
26,43,228347,-31.624357700987385,8.668488848587497e-31,316.24357700987383,23707,Continuing
27,47,416405,-31.624357700987385,2.486034411589765e-39,316.24357700987383,23707,Continuing
28,50,199330,-31.624357700987385,7.891208681926492e-20,316.24357700987383,23707,Continuing
29,76,272660,-31.624357700987385,6.321984630086337e-26,316.24357700987383,23707,Continuing
30,77,476197,-31.624357700987385,8.662096993098194e-52,316.24357700987383,23707,Continuing
31,78,127394,-31.624357700987385,1.1379577733556316e-28,316.24357700987383,23707,Continuing
32,79,548909,-31.624357700987385,6.957413585926679e-49,316.24357700987383,23707,Continuing
33,82,252642,-31.624357700987385,8.529870047241805e-72,316.24357700987383,23707,Continuing
34,103,145224,-31.624357700987385,9.870086662265253e-20,316.24357700987383,23707,Continuing
35,110,794499,-31.624357700987385,8.856424205229781e-16,316.24357700987383,23707,Continuing
36,128,258154,-31.624357700987385,5.701305832814142e-19,316.24357700987383,23707,Continuing
37,64,269180,-31.624357700986927,4.571298050221902e-13,316.24357700987383,23707,Continuing
38,92,261756,-31.624357700986526,8.597781046012858e-13,316.24357700987383,23707,Continuing
39,74,140574,-31.624357700977793,9.593726542269661e-12,316.24357700987383,23707,Continuing
40,56,133495,-31.624357697772364,3.2150195797039232e-09,316.24357700987383,23707,Continuing
41,80,438903,-31.624357689997463,1.0989923039364154e-08,316.24357700987383,23707,Continuing
42,54,376516,-31.624356879450325,8.21537058941021e-07,316.24357700987383,23707,Continuing
43,106,437082,-31.62435274561331,4.955374073748403e-06,316.24357700987383,23707,Continuing
44,101,239057,-31.62409051221634,0.0002671887710457479,316.24357700987383,23707,Continuing
45,44,299002,-31.622793023994028,0.0015646769933586025,316.24357700987383,23707,Continuing
46,100,175885,-31.62263064573625,0.0017270552511348466,316.24357700987383,23707,Continuing
47,33,132665,-31.62178447271443,0.0025732282729555166,316.24357700987383,23707,Continuing
48,65,349707,-31.621312509917363,0.003045191070021603,316.24357700987383,23707,Continuing
49,15,102012,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
50,48,404845,-31.620467847821356,0.0038898531660299055,316.24357700987383,23707,Continuing
51,49,234879,-31.61341824060488,0.010939460382469464,316.2435770098735,23707,Continuing
52,111,375241,-31.612443634618817,0.011914066368556395,316.2435770098737,23707,Continuing
53,60,38893,-215682.80184786575,-215669.03963109804,137.62216767700707,23707,Continuing
54,28,57484,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
55,32,207474,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
56,72,339668,-31.435918344105026,0.18843935682752308,316.24357700932546,23707,Continuing
57,116,26197,-29.579539388888733,2.044818306791838,316.2435769568057,23707,Continuing
58,105,141683,-29.308180272235052,2.3161774235255126,316.2435769576056,23707,Continuing
59,36,190636,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
60,40,343647,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
61,45,481313,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
62,51,293210,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
63,53,374938,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
