Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.005211,-200.386688,-0.007541,-0.003151,-0.080036,-0.023179,-0.001181,-0.800361,-200.386688,-0.080184,0.000000
0.120000,0.010056,-200.342209,-0.007532,-0.003151,-0.080036,0.044729,0.002279,-0.800361,-200.342209,-0.080184,0.000000
0.130000,0.005211,-200.386688,-0.007541,-0.003151,-0.080036,0.023179,0.001181,-0.800361,-200.386688,-0.080184,0.000000
0.140000,0.017128,-200.342209,-0.007502,-0.003151,-0.080036,0.076189,0.003881,-0.800361,-200.342209,-0.080184,0.000000
0.150000,0.017876,-200.386688,-0.007524,-0.003151,-0.080036,0.079515,0.004051,-0.800361,-200.386688,-0.080184,0.000000
0.160000,0.009682,-200.431168,-0.007528,-0.003151,-0.080036,0.043066,0.002194,-0.800361,-200.431168,-0.080184,0.000000
0.170000,0.006699,-200.386688,-0.007519,-0.003151,-0.080036,0.029797,0.001518,-0.800361,-200.386688,-0.080184,0.000000
0.180000,0.004837,-200.431168,-0.007511,-0.003151,-0.080036,0.021516,0.001096,-0.800361,-200.431168,-0.080184,0.000000
0.190000,0.011543,-200.342209,-0.007519,-0.003151,-0.080036,0.051347,0.002616,-0.800361,-200.342209,-0.080184,0.000000
0.200000,0.015266,-200.386688,-0.007519,-0.003151,-0.080036,0.067908,0.003459,-0.800361,-200.386688,-0.080184,0.000000
0.210000,0.018242,-200.431168,-0.007524,-0.003151,-0.080036,0.081144,0.004134,-0.800361,-200.431168,-0.080184,0.000000
0.220000,0.021973,-200.342209,-0.007519,-0.003151,-0.080036,0.097739,0.004979,-0.800361,-200.342209,-0.080184,0.000000
0.230000,0.010056,-200.342209,-0.007524,-0.003151,-0.080036,0.044729,0.002279,-0.800361,-200.342209,-0.080184,0.000000
