Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,117,475.46,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),1243.67,Initial selection
1,102,545.78,791.2467454669916,288.3553364618527,251.4457045025694,316**2 * RBF(length_scale=4.52) + WhiteKernel(noise_level=10),1243.67,Continuing
2,7,33.44,843.7162397626475,426.8413354221418,208.43745217025284,316**2 * RBF(length_scale=2.51) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
3,209,325.42,807.598814362904,356.57012506962695,225.5143446466385,307**2 * RBF(length_scale=2.75) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
4,1,13.19,768.4753455897846,323.56205055432656,222.456647517729,267**2 * RBF(length_scale=1.98) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
5,217,271.56,653.1677604318693,463.8882077629793,94.63977633444499,284**2 * RBF(length_scale=1.55) + WhiteKernel(noise_level=10),1243.67,Continuing
6,147,326.54,701.2823462976095,449.47322018571003,125.90456305594971,285**2 * RBF(length_scale=1.58) + WhiteKernel(noise_level=10),1243.67,Continuing
7,224,637.46,697.5909031718054,470.1647376831602,113.71308274432262,316**2 * RBF(length_scale=1.67) + WhiteKernel(noise_level=10),1243.67,Continuing
8,12,179.53,688.5121721237313,222.93415713678132,232.789007493475,298**2 * RBF(length_scale=1.66) + WhiteKernel(noise_level=10),1243.67,Continuing
9,171,419.51,649.9141751983672,575.5466257239128,37.18377473722716,316**2 * RBF(length_scale=0.984) + WhiteKernel(noise_level=10),1243.67,Continuing
10,192,424.1973941,756.5635487680655,564.1758283004424,96.19386023381155,316**2 * RBF(length_scale=0.881) + WhiteKernel(noise_level=10),1243.67,Continuing
11,22,766.85,779.4044992913875,581.1758921508217,99.11430357028291,316**2 * RBF(length_scale=0.8) + WhiteKernel(noise_level=10),1243.67,Continuing
12,125,608.87,825.5384230742354,652.1434162256387,86.69750342429838,316**2 * RBF(length_scale=0.883) + WhiteKernel(noise_level=10),1243.67,Continuing
13,114,291.41,812.723489572503,691.2443291087978,60.73958023185258,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
14,24,800.58,775.7173709905221,766.7733226677325,4.472024161394791,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
15,222,602.48,791.421718354864,783.675816209201,3.8729510728314693,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
16,227,695.67,730.5821610311125,723.2792240257841,3.6514685026641955,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
17,230,738.1,646.3403086967515,637.3962603739619,4.472024161394791,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
18,0,12.77,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
19,2,14.78,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.522) + WhiteKernel(noise_level=10),1243.67,Continuing
20,164,220.66,961.4883712065183,709.5016328712809,125.99336916761871,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
21,5,24.01,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
22,6,26.19,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
23,8,37.09,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
24,9,45.53,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
25,10,45.97,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
26,11,140.7,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
27,13,215.37,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
28,15,411.82,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
29,16,490.06,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
30,17,559.01,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.0163) + WhiteKernel(noise_level=10),1243.67,Continuing
31,112,904.29,639.4796109210257,7.05805877849598,316.2107760712649,316**2 * RBF(length_scale=0.0628) + WhiteKernel(noise_level=10),1243.67,Continuing
32,110,770.35,1116.5807779167405,715.2756239499181,200.6525769834112,316**2 * RBF(length_scale=0.0709) + WhiteKernel(noise_level=10),1243.67,Continuing
33,101,484.36,943.8459505123194,455.9683490616735,243.93880072532295,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
34,220,546.79,913.1436283647846,904.199580041995,4.472024161394791,316**2 * RBF(length_scale=0.006) + WhiteKernel(noise_level=10),1243.67,Continuing
35,226,658.86,733.2496269593571,725.5037248136941,3.8729510728314693,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
36,28,5.09,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
37,29,6.19,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.138) + WhiteKernel(noise_level=10),1243.67,Continuing
38,138,302.25,860.4792284943446,443.79740963908546,208.34090942762958,316**2 * RBF(length_scale=0.136) + WhiteKernel(noise_level=10),1243.67,Continuing
39,153,47.22,858.7445635318642,456.1933102561387,201.27562663786273,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
40,30,6.44,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
41,31,7.2,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
42,32,7.58,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.122) + WhiteKernel(noise_level=10),1243.67,Continuing
43,104,580.44,846.4807807317185,447.85175256815273,199.31451408178287,316**2 * RBF(length_scale=0.131) + WhiteKernel(noise_level=10),1243.67,Continuing
44,182,160.6199195,804.7900795657306,244.19655772925216,280.2967609182392,316**2 * RBF(length_scale=0.131) + WhiteKernel(noise_level=10),1243.67,Continuing
45,100,433.78,790.6718249890658,474.3280929152927,158.17186603688657,316**2 * RBF(length_scale=0.134) + WhiteKernel(noise_level=10),1243.67,Continuing
46,193,733.7295218,781.7508707420815,225.90702742976396,277.92192165615876,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
47,194,745.278685,742.6002045071706,733.656156184381,4.472024161394791,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
48,33,7.72,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
