Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=1.24e-05),1243.67,Initial selection
1,0,12.77,882.2800363742249,0.0,220.57000909355622,156**2 * RBF(length_scale=2.11) + WhiteKernel(noise_level=10),1243.67,Continuing
2,12,179.53,661.6670630321731,72.56618029650956,147.2752206839159,151**2 * RBF(length_scale=4.07) + WhiteKernel(noise_level=0.000688),1243.67,Continuing
3,152,44.1,645.1581816392263,73.09843622337972,143.01493635396164,125**2 * RBF(length_scale=3.61) + WhiteKernel(noise_level=0.00202),1243.67,Continuing
4,8,37.09,545.1236433303691,72.68347899047556,118.11004108497339,110**2 * RBF(length_scale=3.34) + WhiteKernel(noise_level=0.000708),1243.67,Continuing
5,54,17.89,418.90397601167035,88.63175310081469,82.56805572771391,106**2 * RBF(length_scale=3.22) + WhiteKernel(noise_level=0.729),1243.67,Continuing
6,16,490.06,388.3209779676406,220.06717753647442,42.06345010779154,199**2 * RBF(length_scale=1.55) + WhiteKernel(noise_level=10),1243.67,Continuing
7,17,559.01,844.6339457308529,369.44260809565804,118.79783440879872,219**2 * RBF(length_scale=1.61) + WhiteKernel(noise_level=8.13),1243.67,Continuing
8,37,11.44,886.3223800311118,48.56119242010993,209.44029690275048,206**2 * RBF(length_scale=1.6) + WhiteKernel(noise_level=8.96),1243.67,Continuing
9,147,326.54,844.7879308333806,440.2469997537536,101.13523276990676,205**2 * RBF(length_scale=1.51) + WhiteKernel(noise_level=9.95),1243.67,Continuing
10,217,271.56,819.2457337476881,408.05673354628846,102.79725005034989,204**2 * RBF(length_scale=1.38) + WhiteKernel(noise_level=10),1243.67,Continuing
11,56,18.43,809.6085603107894,-0.38344514653668593,202.49800136433151,194**2 * RBF(length_scale=1.35) + WhiteKernel(noise_level=10),1243.67,Continuing
12,13,215.37,759.1660881338104,11.884627667664107,186.82036511653658,196**2 * RBF(length_scale=1.37) + WhiteKernel(noise_level=10),1243.67,Continuing
13,1,13.19,745.7106790574144,27.130733953203666,179.6449862760527,190**2 * RBF(length_scale=1.39) + WhiteKernel(noise_level=10),1243.67,Continuing
14,78,39.11,693.5457584041142,83.37296965700882,152.54319718677633,185**2 * RBF(length_scale=1.42) + WhiteKernel(noise_level=10),1243.67,Continuing
15,22,766.85,666.3126095566607,566.2553983341163,25.014302805636117,301**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
16,2,14.78,1205.954893117773,0.0,301.48872327944326,292**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=9.13),1243.67,Continuing
17,5,24.01,1170.0359577579895,0.0,292.5089894394974,284**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=9.91),1243.67,Continuing
18,6,26.19,1137.2958591324361,0.0,284.32396478310903,277**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=1.36e-05),1243.67,Continuing
19,112,904.29,1107.223487834301,0.00012143810994676556,276.80584159904777,316**2 * RBF(length_scale=0.048) + WhiteKernel(noise_level=10),1243.67,Continuing
20,110,770.35,1552.4479764440102,584.0748176681396,242.09328969396762,316**2 * RBF(length_scale=0.0611) + WhiteKernel(noise_level=1.49e-05),1243.67,Continuing
21,101,484.36,1478.5347440198275,417.16394602541175,265.3426994986039,312**2 * RBF(length_scale=0.0657) + WhiteKernel(noise_level=1.51e-05),1243.67,Continuing
22,100,433.78,1387.054023821472,336.50221897868954,262.6379512106956,308**2 * RBF(length_scale=0.0699) + WhiteKernel(noise_level=10),1243.67,Continuing
23,102,545.78,1345.1303482107485,175.7941761043506,292.3340430265995,315**2 * RBF(length_scale=0.0775) + WhiteKernel(noise_level=10),1243.67,Continuing
24,138,302.25,1416.8458952471433,258.2106758813467,289.6588048414492,310**2 * RBF(length_scale=0.0794) + WhiteKernel(noise_level=10),1243.67,Continuing
25,153,47.22,1368.1386761253439,264.07739911452484,276.0153192527047,305**2 * RBF(length_scale=0.0754) + WhiteKernel(noise_level=10),1243.67,Continuing
26,104,580.44,1317.5106606542454,278.70194624234387,259.7021786029754,310**2 * RBF(length_scale=0.0808) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
27,124,554.41,1243.4735642117123,4.954009641802553,309.62988864247745,316**2 * RBF(length_scale=0.0824) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
28,58,31.24,1270.1607602539825,5.942922451012293,316.05445945074257,316**2 * RBF(length_scale=0.0825) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
29,114,291.41,1268.931864452754,4.035090337992463,316.2241935286904,316**2 * RBF(length_scale=0.0831) + WhiteKernel(noise_level=10),1243.67,Continuing
30,122,543.75,1275.2640887203254,114.92064236151603,290.08586158970235,316**2 * RBF(length_scale=0.085) + WhiteKernel(noise_level=10),1243.67,Continuing
31,142,280.38,1277.796186267043,14.347585072354274,315.86215029867213,316**2 * RBF(length_scale=0.0858) + WhiteKernel(noise_level=10),1243.67,Continuing
32,120,540.19,1298.6350435207894,110.92410087950748,296.9277356603205,316**2 * RBF(length_scale=0.0894) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
33,141,279.69,1326.8264985145738,93.0661728308377,308.440081420934,316**2 * RBF(length_scale=0.0918) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
34,196,191.45,1286.3308227730986,49.404459304539316,309.2315908671398,316**2 * RBF(length_scale=0.0927) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
35,182,160.6199195,1285.4381753280966,21.680345369742508,315.9394574895885,316**2 * RBF(length_scale=0.0934) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
36,179,135.2652427,1280.7839972499346,37.27708186085816,310.87672884726913,316**2 * RBF(length_scale=0.0942) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
37,125,608.87,1283.6415126523866,19.739126557709575,315.97559652366925,316**2 * RBF(length_scale=0.0974) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
38,117,475.46,1277.7312866048271,50.47788980378558,306.8133492002604,316**2 * RBF(length_scale=0.0996) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
39,193,733.7295218,1342.850093557383,120.47512243569568,305.5937427804218,316**2 * RBF(length_scale=0.104) + WhiteKernel(noise_level=1.88e-05),1243.67,Continuing
40,183,162.7067112,1455.974903857658,284.09077543249833,292.97103210628995,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=1.88e-05),1243.67,Continuing
41,178,111.8949727,1403.0576680797494,192.24071212686195,302.70423898822185,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=1.89e-05),1243.67,Continuing
42,148,328.21,1317.367262047021,147.19383749858343,292.5433561371094,316**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=1.9e-05),1243.67,Continuing
43,155,92.38,1282.3700789181764,18.056609734522425,316.0783672959135,316**2 * RBF(length_scale=0.106) + WhiteKernel(noise_level=1.9e-05),1243.67,Continuing
44,134,278.51,1280.2428612586616,23.507819980970545,314.1837603194228,316**2 * RBF(length_scale=0.106) + WhiteKernel(noise_level=1.91e-05),1243.67,Continuing
45,202,214.93,1295.2157386001518,44.58130083149388,312.6586094421645,316**2 * RBF(length_scale=0.107) + WhiteKernel(noise_level=1.92e-05),1243.67,Continuing
46,135,281.68,1290.203094136932,48.53551658443374,310.41689438812455,316**2 * RBF(length_scale=0.108) + WhiteKernel(noise_level=1.93e-05),1243.67,Continuing
47,170,405.26,1280.5821835331628,21.950107550135776,314.6580189957568,316**2 * RBF(length_scale=0.109) + WhiteKernel(noise_level=1.95e-05),1243.67,Continuing
48,136,293.6,1280.098533789427,16.726611963689052,315.8429804564345,316**2 * RBF(length_scale=0.11) + WhiteKernel(noise_level=1.96e-05),1243.67,Continuing
49,129,192.74,1283.9893437841286,23.68942077728496,315.0749807517109,316**2 * RBF(length_scale=0.111) + WhiteKernel(noise_level=1.96e-05),1243.67,Continuing
50,121,540.19,1287.1385211326626,26.552338513984324,315.1465456546696,316**2 * RBF(length_scale=0.112) + WhiteKernel(noise_level=10),1243.67,Continuing
51,130,203.82,1300.9796841314928,41.50712903355939,314.8681387744834,316**2 * RBF(length_scale=0.113) + WhiteKernel(noise_level=10),1243.67,Continuing
52,132,212.66,1292.1751883500392,29.115655031521403,315.76488332962947,316**2 * RBF(length_scale=0.114) + WhiteKernel(noise_level=10),1243.67,Continuing
53,221,561.86,1280.5377428422048,16.163239643048414,316.0936257997891,316**2 * RBF(length_scale=0.115) + WhiteKernel(noise_level=10),1243.67,Continuing
54,159,180.26,1283.4944678661848,37.787866661807534,311.4266503010943,316**2 * RBF(length_scale=0.116) + WhiteKernel(noise_level=10),1243.67,Continuing
55,164,220.66,1285.2852771314929,22.5605109604787,315.68119154275354,316**2 * RBF(length_scale=0.116) + WhiteKernel(noise_level=2.07e-05),1243.67,Continuing
56,161,214.21,1281.2464445234373,18.62941168662497,315.6542582092031,316**2 * RBF(length_scale=0.117) + WhiteKernel(noise_level=2.08e-05),1243.67,Continuing
57,165,233.43,1284.3583483660645,27.08955717474248,314.31719779783054,316**2 * RBF(length_scale=0.117) + WhiteKernel(noise_level=10),1243.67,Continuing
58,190,390.2707837,1276.7902144639727,13.995053397881113,315.6987902665229,316**2 * RBF(length_scale=0.118) + WhiteKernel(noise_level=2.1e-05),1243.67,Continuing
59,216,696.39,1295.9762235227172,36.81161529242946,314.79115205757194,316**2 * RBF(length_scale=0.12) + WhiteKernel(noise_level=2.17e-05),1243.67,Continuing
60,212,395.74,1285.0427046461384,20.529489546921052,316.12830377480435,316**2 * RBF(length_scale=0.121) + WhiteKernel(noise_level=2.2e-05),1243.67,Continuing
61,214,451.64,1312.1763912130248,52.801772160241086,314.8436547631959,316**2 * RBF(length_scale=0.123) + WhiteKernel(noise_level=2.23e-05),1243.67,Continuing
62,187,322.6997586,1285.4020606317586,22.453024611016346,315.73725900518554,316**2 * RBF(length_scale=0.124) + WhiteKernel(noise_level=2.24e-05),1243.67,Continuing
63,184,200.7545831,1314.404502000298,75.76759433562577,309.65922691616805,316**2 * RBF(length_scale=0.125) + WhiteKernel(noise_level=2.25e-05),1243.67,Continuing
64,171,419.51,1274.5438543967073,10.808007816623203,315.93396164502104,316**2 * RBF(length_scale=0.125) + WhiteKernel(noise_level=2.28e-05),1243.67,Continuing
65,218,537.77,1274.3292181054467,9.541399071037844,316.1969547586022,316**2 * RBF(length_scale=0.126) + WhiteKernel(noise_level=2.32e-05),1243.67,Continuing
66,177,83.28491341,1364.9923199988907,156.85701121622182,302.03382719566724,316**2 * RBF(length_scale=0.126) + WhiteKernel(noise_level=2.32e-05),1243.67,Continuing
67,224,637.46,1272.5069668985377,7.827918114217713,316.16976219608,316**2 * RBF(length_scale=0.126) + WhiteKernel(noise_level=2.38e-05),1243.67,Continuing
68,223,636.48,1336.574112251778,82.57557616991824,313.49963402046495,316**2 * RBF(length_scale=0.129) + WhiteKernel(noise_level=2.45e-05),1243.67,Continuing
69,192,424.1973941,1275.2504547645979,10.567221266452991,316.1708083745362,316**2 * RBF(length_scale=0.13) + WhiteKernel(noise_level=2.48e-05),1243.67,Continuing
70,191,398.5758253,1310.298808036636,56.003507734651535,313.57382507549613,316**2 * RBF(length_scale=0.131) + WhiteKernel(noise_level=2.51e-05),1243.67,Continuing
71,185,311.2965408,1302.6276325734211,49.86521318448318,313.1906048472345,316**2 * RBF(length_scale=0.131) + WhiteKernel(noise_level=2.52e-05),1243.67,Continuing
72,168,331.17,1267.3755371101397,2.57410428925113,316.20035820522213,316**2 * RBF(length_scale=0.131) + WhiteKernel(noise_level=2.54e-05),1243.67,Continuing
73,156,116.5,1306.5760614697574,103.50184364394619,300.7685544564528,316**2 * RBF(length_scale=0.132) + WhiteKernel(noise_level=2.54e-05),1243.67,Continuing
74,208,297.95,1266.3843698942705,1.482581846398288,316.2254470119681,316**2 * RBF(length_scale=0.132) + WhiteKernel(noise_level=2.56e-05),1243.67,Continuing
75,209,325.42,1295.1294734230994,43.73545542689645,312.84850449905076,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.58e-05),1243.67,Continuing
76,210,356.76,1275.084748075612,11.38508675594626,315.9249153299164,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=10),1243.67,Continuing
77,175,52.47346448,1266.2100996113961,1.3003468544696621,316.22743818923163,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.6e-05),1243.67,Continuing
78,198,195.33,1265.7066645121613,1.0743887655462836,316.15806893665376,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.61e-05),1243.67,Continuing
79,200,207.58,1270.9838526675987,8.996048425600142,315.49695106049967,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.61e-05),1243.67,Continuing
80,72,16.51,1265.470779822071,0.8798343148071476,316.147736376816,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.61e-05),1243.67,Continuing
81,133,215.93,1265.3311620203674,0.4231969344562612,316.2269912714778,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.62e-05),1243.67,Continuing
82,176,76.51244504,1265.2374858053074,0.328111012374243,316.2273436982333,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.62e-05),1243.67,Continuing
83,174,41.89833748,1266.8526717357968,2.788154574778193,316.01612929025464,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.62e-05),1243.67,Continuing
84,84,7.08,1265.0330906591234,0.14607935964238208,316.2217528248703,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=10),1243.67,Continuing
85,52,16.66,1265.0428727613937,0.2611274649898191,316.19543632410097,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=10),1243.67,Continuing
86,93,17.35,1265.0355946247892,0.15748809389986718,316.2195266327223,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.62e-05),1243.67,Continuing
87,67,13.46,1264.9630945919344,0.05780183261776961,316.22632318982915,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=10),1243.67,Continuing
88,95,29.81,1265.008164914241,0.039616369286438816,316.2421371362386,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.62e-05),1243.67,Continuing
89,97,86.01,1264.9775421116692,0.06992403437878399,316.2269045193226,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.63e-05),1243.67,Continuing
90,143,283.86,1264.9279666158916,0.01690539192910119,316.2277653059906,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.64e-05),1243.67,Continuing
91,60,63.53,1264.9180904244752,0.008576865595210625,316.22737838972,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=10),1243.67,Continuing
92,90,11.47,1265.7677231673458,1.0218660880042236,316.1864642698354,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.64e-05),1243.67,Continuing
93,80,2.44,1264.9136965051619,0.002632654087588786,316.22776596276856,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.64e-05),1243.67,Continuing
94,205,248.62,1264.9111475901027,8.335582801196259e-05,316.22776605856865,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.65e-05),1243.67,Continuing
95,211,382.45,1264.9110834521052,1.9217112696108348e-05,316.22776605874816,316**2 * RBF(length_scale=0.133) + WhiteKernel(noise_level=2.68e-05),1243.67,Continuing
96,213,406.47,1287.0538263395172,24.80632291496936,315.56187585613696,316**2 * RBF(length_scale=0.134) + WhiteKernel(noise_level=2.71e-05),1243.67,Continuing
97,203,226.25,1264.9120515994714,0.0009873657493451467,316.2277660584305,316**2 * RBF(length_scale=0.134) + WhiteKernel(noise_level=2.72e-05),1243.67,Continuing
98,62,7.25,1264.9110642390965,1.7792747812676025e-13,316.22776605977407,316**2 * RBF(length_scale=0.134) + WhiteKernel(noise_level=10),1243.67,Continuing
99,9,45.53,1264.9743080394953,1.8794339230411286e-20,316.24357700987383,316**2 * RBF(length_scale=0.134) + WhiteKernel(noise_level=10),1243.67,Continuing
