Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,53,16.69,,,,16.7**2 * RBF(length_scale=116) + WhiteKernel(noise_level=0.167),1243.67,Initial selection
1,13,215.37,19.556959389787053,16.625515295672734,1.465722047057159,153**2 * RBF(length_scale=4.87) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
2,11,140.7,315.7506083907389,148.35780715057106,83.6964006200839,231**2 * RBF(length_scale=17.1) + WhiteKernel(noise_level=3.55e-06),1243.67,Continuing
3,10,45.97,213.4902611968505,30.877683396855133,91.30628889999768,199**2 * RBF(length_scale=17) + WhiteKernel(noise_level=5.94e-06),1243.67,Continuing
4,152,44.1,179.7830919690569,176.62946659239665,1.5768126883301241,117**2 * RBF(length_scale=1.07) + WhiteKernel(noise_level=10),1243.67,Continuing
5,173,2.740952014,236.71742446546622,2.363005082161599,117.17720969165231,107**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),1243.67,Continuing
6,143,283.86,214.7633350790178,1.2569248237044643,106.75320512765667,146**2 * RBF(length_scale=1.14) + WhiteKernel(noise_level=10),1243.67,Continuing
7,209,325.42,408.44938966459665,201.62755173038104,103.4109189671078,166**2 * RBF(length_scale=2.1) + WhiteKernel(noise_level=0.000757),1243.67,Continuing
8,205,248.62,424.08583231896705,278.2913376026456,72.89724735816073,162**2 * RBF(length_scale=2.17) + WhiteKernel(noise_level=0.000318),1243.67,Continuing
9,223,636.48,390.6118100328184,284.80473080753586,52.903539612641296,222**2 * RBF(length_scale=0.943) + WhiteKernel(noise_level=10),1243.67,Continuing
10,171,419.51,721.7007296620152,537.1900417830329,92.2553439394911,219**2 * RBF(length_scale=0.834) + WhiteKernel(noise_level=10),1243.67,Continuing
11,192,424.1973941,670.7086527486967,574.4969846233453,48.105834062675726,241**2 * RBF(length_scale=0.598) + WhiteKernel(noise_level=10),1243.67,Continuing
12,224,637.46,718.5419453508715,605.5148413274237,56.51355201172389,240**2 * RBF(length_scale=0.639) + WhiteKernel(noise_level=0.0019),1243.67,Continuing
13,228,697.4,647.5741706947803,609.7752472881194,18.89946170333043,260**2 * RBF(length_scale=0.426) + WhiteKernel(noise_level=10),1243.67,Continuing
14,191,398.5758253,751.1086231046111,552.605647133988,99.25148798531156,255**2 * RBF(length_scale=0.38) + WhiteKernel(noise_level=10),1243.67,Continuing
15,210,356.76,750.4864667054622,330.32297631820364,210.0817451936293,248**2 * RBF(length_scale=0.386) + WhiteKernel(noise_level=10),1243.67,Continuing
16,230,738.1,646.2772775804796,637.3353062908452,4.470985644817161,257**2 * RBF(length_scale=0.376) + WhiteKernel(noise_level=10),1243.67,Continuing
17,176,76.51244504,562.1710858117647,72.54036612364256,244.81535984406105,249**2 * RBF(length_scale=0.375) + WhiteKernel(noise_level=10),1243.67,Continuing
18,208,297.95,538.4306212618336,319.43730552654233,109.49665786764564,244**2 * RBF(length_scale=0.383) + WhiteKernel(noise_level=10),1243.67,Continuing
19,170,405.26,514.3702133635455,146.98309452063404,183.69355942145575,250**2 * RBF(length_scale=0.383) + WhiteKernel(noise_level=10),1243.67,Continuing
20,162,217.94,554.9814712508053,327.21113004438956,113.88517060320785,250**2 * RBF(length_scale=0.383) + WhiteKernel(noise_level=10),1243.67,Continuing
21,211,382.45,569.537978634106,78.71082143280158,245.41357860065224,256**2 * RBF(length_scale=0.395) + WhiteKernel(noise_level=10),1243.67,Continuing
