Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,53,16.69,,,,16.7**2 * RBF(length_scale=116) + WhiteKernel(noise_level=0.167),1243.67,Initial selection
1,13,215.37,18.091237342729894,16.625515295672734,1.465722047057159,153**2 * RBF(length_scale=4.87) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
2,152,44.1,249.66905403187508,191.34243367197593,58.32662035989915,125**2 * RBF(length_scale=1.42) + WhiteKernel(noise_level=0.00217),1243.67,Continuing
3,150,348.88,126.50301264100624,2.204772836094942,124.29823980491129,208**2 * RBF(length_scale=1.58) + WhiteKernel(noise_level=3.64e-05),1243.67,Continuing
4,216,696.39,404.4839181814849,317.99121558711624,86.4927025943687,316**2 * RBF(length_scale=0.701) + WhiteKernel(noise_level=10),1243.67,Continuing
5,190,390.2707837,743.5666917810116,638.9102135757937,104.65647820521794,316**2 * RBF(length_scale=0.357) + WhiteKernel(noise_level=10),1243.67,Continuing
6,214,451.64,736.4195293119998,501.0266914606346,235.39283785136521,314**2 * RBF(length_scale=0.374) + WhiteKernel(noise_level=10),1243.67,Continuing
7,212,395.74,608.3764615770172,433.25778035787755,175.11868121913957,303**2 * RBF(length_scale=0.406) + WhiteKernel(noise_level=10),1243.67,Continuing
8,202,214.93,547.1427882279432,394.1251765588159,153.01761166912738,297**2 * RBF(length_scale=0.377) + WhiteKernel(noise_level=10),1243.67,Continuing
9,164,220.66,502.3947949262257,320.38863076680576,182.00616415941994,283**2 * RBF(length_scale=0.368) + WhiteKernel(noise_level=10),1243.67,Continuing
10,215,457.13,456.06263592721234,451.59119494207664,4.471440985135696,283**2 * RBF(length_scale=0.367) + WhiteKernel(noise_level=10),1243.67,Continuing
11,22,766.85,436.44620835596385,282.70003313326106,153.7461752227028,316**2 * RBF(length_scale=0.312) + WhiteKernel(noise_level=10),1243.67,Continuing
12,104,580.44,785.8509524791584,697.4421411502582,88.40881132890024,316**2 * RBF(length_scale=0.296) + WhiteKernel(noise_level=10),1243.67,Continuing
13,24,800.58,771.0924147921936,766.6214513349439,4.470963457249673,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
