Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,97,86.01,,,,86**2 * RBF(length_scale=0.0985) + WhiteKernel(noise_level=1.06),1243.67,Initial selection
1,95,29.81,344.04133904868587,0.0013488305340431763,86.00999755453796,64.3**2 * RBF(length_scale=0.474) + WhiteKernel(noise_level=8.54),1243.67,Continuing
2,28,5.09,272.200478554311,32.1492162601963,60.012815573528684,50.3**2 * RBF(length_scale=0.365) + WhiteKernel(noise_level=0.00178),1243.67,Continuing
3,67,13.46,208.68578177349136,9.358495646187299,49.831821531826016,43.5**2 * RBF(length_scale=0.365) + WhiteKernel(noise_level=10),1243.67,Continuing
4,80,2.44,181.2452685068148,18.36310503731006,40.72054086737619,39.2**2 * RBF(length_scale=0.34) + WhiteKernel(noise_level=0.0181),1243.67,Continuing
5,90,11.47,163.987286601327,25.47340290574055,34.628470923896614,36.1**2 * RBF(length_scale=0.334) + WhiteKernel(noise_level=10),1243.67,Continuing
6,92,13.55,151.4620166248144,18.450107298336892,33.25297733161938,33.6**2 * RBF(length_scale=0.334) + WhiteKernel(noise_level=0.0181),1243.67,Continuing
7,62,7.25,134.77512667248513,0.4133559817897166,33.59044267267385,31.4**2 * RBF(length_scale=0.326) + WhiteKernel(noise_level=0.0181),1243.67,Continuing
8,78,39.11,125.76027736175428,0.5538389280065034,31.301609608436944,32.2**2 * RBF(length_scale=0.334) + WhiteKernel(noise_level=10),1243.67,Continuing
9,33,7.72,129.57475665180888,1.0155688393567281,32.13979695311304,30.5**2 * RBF(length_scale=0.33) + WhiteKernel(noise_level=10),1243.67,Continuing
10,37,11.44,122.8137190211161,0.0004287484808177011,30.70332256815882,29.2**2 * RBF(length_scale=0.326) + WhiteKernel(noise_level=10),1243.67,Continuing
11,9,45.53,117.67120112924641,0.0012041927223335781,29.41749923413102,31**2 * RBF(length_scale=0.332) + WhiteKernel(noise_level=10),1243.67,Continuing
12,173,2.740952014,128.31866809701157,25.977740645255412,25.585231862939036,30.2**2 * RBF(length_scale=0.302) + WhiteKernel(noise_level=10),1243.67,Continuing
13,65,11.49,123.05863352174087,22.416817141038155,25.16045409517568,29.3**2 * RBF(length_scale=0.301) + WhiteKernel(noise_level=10),1243.67,Continuing
14,8,37.09,117.97374602815572,0.0011131092131858714,29.493158229735634,29.9**2 * RBF(length_scale=0.303) + WhiteKernel(noise_level=10),1243.67,Continuing
15,10,45.97,120.39900854874709,0.0025622408895472986,30.099111576964386,31.3**2 * RBF(length_scale=0.309) + WhiteKernel(noise_level=10),1243.67,Continuing
16,217,271.56,125.68992479175891,1.878675296499736e-07,31.422481150972846,92.3**2 * RBF(length_scale=0.816) + WhiteKernel(noise_level=10),1243.67,Continuing
17,178,111.8949727,454.3831822113996,142.05335682979893,78.08245634540017,87.2**2 * RBF(length_scale=0.781) + WhiteKernel(noise_level=10),1243.67,Continuing
18,218,537.77,424.40699413851786,141.6210745537437,70.69647989619354,148**2 * RBF(length_scale=0.845) + WhiteKernel(noise_level=0.000314),1243.67,Continuing
19,176,76.51244504,777.1094137681932,357.53398479981547,104.89385724209443,151**2 * RBF(length_scale=0.727) + WhiteKernel(noise_level=0.000306),1243.67,Continuing
