Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=1.24e-05),1243.67,Initial selection
1,162,217.94,220.5699999438048,220.5699999438048,0.004978941351293811,219**2 * RBF(length_scale=1) + WhiteKernel(noise_level=3.46),1243.67,Continuing
2,170,405.26,213.38690552530824,213.38690552530824,50.403495263184666,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=3.46),1243.67,Continuing
3,0,12.77,0.0,0.0,316.23323433160823,245**2 * RBF(length_scale=0.302) + WhiteKernel(noise_level=3.46),1243.67,Continuing
4,171,419.51,144.20890806579337,144.20890806579337,198.0714049582843,295**2 * RBF(length_scale=0.408) + WhiteKernel(noise_level=3.46),1243.67,Continuing
5,224,637.46,344.16620202855216,344.16620202855216,197.67815922456654,316**2 * RBF(length_scale=0.61) + WhiteKernel(noise_level=10),1243.67,Continuing
6,230,738.1,637.378528177747,637.378528177747,4.471579052779695,316**2 * RBF(length_scale=0.58) + WhiteKernel(noise_level=10),1243.67,Continuing
7,223,636.48,627.3961252211889,627.3961252211889,106.75571582110872,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
8,4,16.94,12.768723127687219,12.768723127687219,4.472024161394791,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),1243.67,Continuing
9,228,697.4,579.7820425911764,579.7820425911764,23.763059340949095,316**2 * RBF(length_scale=0.391) + WhiteKernel(noise_level=10),1243.67,Continuing
10,191,398.5758253,515.2006850323296,515.2006850323296,189.52373620826208,316**2 * RBF(length_scale=0.38) + WhiteKernel(noise_level=10),1243.67,Continuing
11,192,424.1973941,378.0388237520724,378.0388237520724,171.97878443607362,316**2 * RBF(length_scale=0.389) + WhiteKernel(noise_level=10),1243.67,Continuing
12,210,356.76,168.75363599444972,168.75363599444972,285.36224524221745,316**2 * RBF(length_scale=0.397) + WhiteKernel(noise_level=10),1243.67,Continuing
13,208,297.95,187.00462114711493,187.00462114711493,200.49963929188436,312**2 * RBF(length_scale=0.398) + WhiteKernel(noise_level=10),1243.67,Continuing
14,209,325.42,192.2309696609495,192.2309696609495,166.0174750116856,310**2 * RBF(length_scale=0.402) + WhiteKernel(noise_level=10),1243.67,Continuing
15,185,311.2965408,128.0375268710575,128.0375268710575,129.8360887661907,305**2 * RBF(length_scale=0.381) + WhiteKernel(noise_level=10),1243.67,Continuing
16,189,345.3800939,311.2077777906525,311.2077777906525,4.471559638873236,307**2 * RBF(length_scale=0.378) + WhiteKernel(noise_level=10),1243.67,Continuing
17,211,382.45,70.15000446800444,70.15000446800444,302.010042436666,313**2 * RBF(length_scale=0.386) + WhiteKernel(noise_level=10),1243.67,Continuing
18,213,406.47,273.7366099961604,273.7366099961604,216.09714016668175,308**2 * RBF(length_scale=0.389) + WhiteKernel(noise_level=10),1243.67,Continuing
19,205,248.62,74.85606476470821,74.85606476470821,298.84840273668624,302**2 * RBF(length_scale=0.391) + WhiteKernel(noise_level=10),1243.67,Continuing
20,206,268.25,248.60003405263706,248.60003405263706,4.4720060588050785,303**2 * RBF(length_scale=0.392) + WhiteKernel(noise_level=10),1243.67,Continuing
21,203,226.25,66.83735808945275,66.83735808945275,294.64841968099074,296**2 * RBF(length_scale=0.391) + WhiteKernel(noise_level=10),1243.67,Continuing
22,135,281.68,72.17913672390802,72.17913672390802,286.58366096405575,292**2 * RBF(length_scale=0.39) + WhiteKernel(noise_level=10),1243.67,Continuing
23,134,278.51,206.3052637557203,206.3052637557203,135.1923168365464,287**2 * RBF(length_scale=0.391) + WhiteKernel(noise_level=10),1243.67,Continuing
24,180,151.3841761,263.041691146982,263.041691146982,90.25555449869421,290**2 * RBF(length_scale=0.39) + WhiteKernel(noise_level=10),1243.67,Continuing
25,190,390.2707837,328.2616298088382,328.2616298088382,143.3459377266337,286**2 * RBF(length_scale=0.393) + WhiteKernel(noise_level=10),1243.67,Continuing
26,184,200.7545831,303.2671389408034,303.2671389408034,191.3675890478069,279**2 * RBF(length_scale=0.389) + WhiteKernel(noise_level=10),1243.67,Continuing
27,216,696.39,225.12263633256316,225.12263633256316,146.60924240957706,309**2 * RBF(length_scale=0.36) + WhiteKernel(noise_level=10),1243.67,Continuing
28,212,395.74,491.8876594986441,491.8876594986441,164.1266088647953,304**2 * RBF(length_scale=0.358) + WhiteKernel(noise_level=10),1243.67,Continuing
29,214,451.64,331.7906617645772,331.7906617645772,158.70337397311283,302**2 * RBF(length_scale=0.359) + WhiteKernel(noise_level=10),1243.67,Continuing
30,215,457.13,451.59142157454363,451.59142157454363,4.471682730170291,302**2 * RBF(length_scale=0.359) + WhiteKernel(noise_level=10),1243.67,Continuing
31,166,249.23,314.9698638390253,314.9698638390253,71.41675644139924,301**2 * RBF(length_scale=0.36) + WhiteKernel(noise_level=10),1243.67,Continuing
32,167,250.28,249.3601226755345,249.3601226755345,4.469922395485432,301**2 * RBF(length_scale=0.36) + WhiteKernel(noise_level=10),1243.67,Continuing
33,161,214.21,245.7667349587429,245.7667349587429,180.5021431557385,296**2 * RBF(length_scale=0.361) + WhiteKernel(noise_level=10),1243.67,Continuing
34,202,214.93,236.70290570712632,236.70290570712632,96.41917090734648,294**2 * RBF(length_scale=0.365) + WhiteKernel(noise_level=10),1243.67,Continuing
35,137,293.93,225.34786226955225,225.34786226955225,182.8992188645446,292**2 * RBF(length_scale=0.369) + WhiteKernel(noise_level=10),1243.67,Continuing
36,178,111.8949727,261.56390995289075,261.56390995289075,81.61334175894865,303**2 * RBF(length_scale=0.368) + WhiteKernel(noise_level=10),1243.67,Continuing
37,183,162.7067112,231.35302481956893,231.35302481956893,108.10763417450796,302**2 * RBF(length_scale=0.371) + WhiteKernel(noise_level=10),1243.67,Continuing
38,181,155.3457121,151.46786962054148,151.46786962054148,4.467037074181834,302**2 * RBF(length_scale=0.371) + WhiteKernel(noise_level=10),1243.67,Continuing
39,187,322.6997586,147.74656258021423,147.74656258021423,137.5694820078535,306**2 * RBF(length_scale=0.371) + WhiteKernel(noise_level=10),1243.67,Continuing
40,164,220.66,195.2781254187248,195.2781254187248,144.32972490523252,303**2 * RBF(length_scale=0.374) + WhiteKernel(noise_level=10),1243.67,Continuing
41,147,326.54,166.77259649472546,166.77259649472546,199.67563071116558,302**2 * RBF(length_scale=0.374) + WhiteKernel(noise_level=10),1243.67,Continuing
