Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=507) + WhiteKernel(noise_level=10),1243.67,Initial selection
1,162,217.94,220.52466413144586,220.52466413144586,4.471846415398654,219**2 * RBF(length_scale=1) + WhiteKernel(noise_level=3.46),1243.67,Continuing
2,170,405.26,213.38690552530824,213.38690552530824,50.403495263184666,316**2 * RBF(length_scale=0.379) + WhiteKernel(noise_level=3.46),1243.67,Continuing
3,171,419.51,173.6658224935343,173.6658224935343,221.98539601423306,316**2 * RBF(length_scale=0.435) + WhiteKernel(noise_level=3.46),1243.67,Continuing
4,224,637.46,368.0182243847412,368.0182243847412,199.77444867236395,316**2 * RBF(length_scale=0.61) + WhiteKernel(noise_level=3.46),1243.67,Continuing
5,230,738.1,637.4318215522162,637.4318215522162,2.6298396537876454,316**2 * RBF(length_scale=0.58) + WhiteKernel(noise_level=10),1243.67,Continuing
6,223,636.48,627.3962556440729,627.3962556440729,106.75554708577145,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),1243.67,Continuing
7,228,697.4,579.7820136169555,579.7820136169555,23.76302851351189,316**2 * RBF(length_scale=0.391) + WhiteKernel(noise_level=10),1243.67,Continuing
8,191,398.5758253,515.2006372415344,515.2006372415344,189.52375391433722,316**2 * RBF(length_scale=0.38) + WhiteKernel(noise_level=10),1243.67,Continuing
9,192,424.1973941,378.03882118825845,378.03882118825845,171.97872642536313,316**2 * RBF(length_scale=0.389) + WhiteKernel(noise_level=10),1243.67,Continuing
10,210,356.76,168.7540942848497,168.7540942848497,285.36204031359256,316**2 * RBF(length_scale=0.397) + WhiteKernel(noise_level=10),1243.67,Continuing
11,208,297.95,187.0046814339375,187.0046814339375,200.49972328054642,316**2 * RBF(length_scale=0.399) + WhiteKernel(noise_level=10),1243.67,Continuing
12,209,325.42,192.5513518381249,192.5513518381249,167.38452372417768,316**2 * RBF(length_scale=0.405) + WhiteKernel(noise_level=10),1243.67,Continuing
13,185,311.2965408,126.58525193637132,126.58525193637132,130.90215173813405,316**2 * RBF(length_scale=0.385) + WhiteKernel(noise_level=10),1243.67,Continuing
14,189,345.3800939,311.20981859393737,311.20981859393737,4.471580247348129,316**2 * RBF(length_scale=0.381) + WhiteKernel(noise_level=10),1243.67,Continuing
15,211,382.45,73.41900545149028,73.41900545149028,310.9480090220131,316**2 * RBF(length_scale=0.388) + WhiteKernel(noise_level=10),1243.67,Continuing
16,213,406.47,274.31622061825374,274.31622061825374,218.05964272475987,316**2 * RBF(length_scale=0.392) + WhiteKernel(noise_level=10),1243.67,Continuing
17,205,248.62,77.8074108470357,77.8074108470357,306.50670249614535,316**2 * RBF(length_scale=0.396) + WhiteKernel(noise_level=10),1243.67,Continuing
18,206,268.25,248.6020529249176,248.6020529249176,4.4720159309650755,316**2 * RBF(length_scale=0.397) + WhiteKernel(noise_level=10),1243.67,Continuing
19,203,226.25,69.22446984257635,69.22446984257635,306.71579412045236,308**2 * RBF(length_scale=0.396) + WhiteKernel(noise_level=10),1243.67,Continuing
20,135,281.68,71.52078933577832,71.52078933577832,297.07572884830654,302**2 * RBF(length_scale=0.394) + WhiteKernel(noise_level=10),1243.67,Continuing
21,134,278.51,206.25412414996586,206.25412414996586,138.70420967724985,297**2 * RBF(length_scale=0.395) + WhiteKernel(noise_level=10),1243.67,Continuing
22,180,151.3841761,263.04435344762487,263.04435344762487,92.46945221749719,300**2 * RBF(length_scale=0.394) + WhiteKernel(noise_level=10),1243.67,Continuing
23,190,390.2707837,329.15273467997133,329.15273467997133,146.349743735565,295**2 * RBF(length_scale=0.397) + WhiteKernel(noise_level=10),1243.67,Continuing
24,184,200.7545831,306.99225879449295,306.99225879449295,195.91319463503365,288**2 * RBF(length_scale=0.392) + WhiteKernel(noise_level=10),1243.67,Continuing
25,216,696.39,222.84560968578793,222.84560968578793,149.46436621858533,316**2 * RBF(length_scale=0.363) + WhiteKernel(noise_level=10),1243.67,Continuing
26,212,395.74,493.6624777634614,493.6624777634614,166.2220262762079,312**2 * RBF(length_scale=0.361) + WhiteKernel(noise_level=10),1243.67,Continuing
