Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,53,16.69,,,,16.7**2 * RBF(length_scale=116) + WhiteKernel(noise_level=0.167),1243.67,Initial selection
1,13,215.37,17.358376319201312,16.625515295672734,1.465722047057159,153**2 * RBF(length_scale=4.87) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
2,152,44.1,220.5057438519255,191.34243367197593,58.32662035989915,125**2 * RBF(length_scale=1.42) + WhiteKernel(noise_level=0.00217),1243.67,Continuing
3,136,293.6,64.88170948521561,4.3302208257129235,121.10297731900536,184**2 * RBF(length_scale=1.33) + WhiteKernel(noise_level=10),1243.67,Continuing
4,179,135.2652427,309.8734797376143,276.26448756322594,67.2179843487767,167**2 * RBF(length_scale=0.546) + WhiteKernel(noise_level=10),1243.67,Continuing
5,129,192.74,307.83404880050807,273.84193545172894,67.98422669755827,156**2 * RBF(length_scale=0.418) + WhiteKernel(noise_level=10),1243.67,Continuing
6,124,554.41,293.04109749489953,246.09737062263406,93.887453744531,245**2 * RBF(length_scale=0.441) + WhiteKernel(noise_level=0.604),1243.67,Continuing
7,104,580.44,543.0248490915097,496.9850322365345,92.0796337099504,273**2 * RBF(length_scale=0.586) + WhiteKernel(noise_level=0.000149),1243.67,Continuing
8,22,766.85,610.1919435831403,599.4209090219648,21.542069122351034,316**2 * RBF(length_scale=0.215) + WhiteKernel(noise_level=10),1243.67,Continuing
9,24,800.58,768.8973609066956,766.6616358118873,4.471450189616402,316**2 * RBF(length_scale=0.199) + WhiteKernel(noise_level=10),1243.67,Continuing
10,222,602.48,785.5660100697726,783.6296004432515,3.8728192530420684,316**2 * RBF(length_scale=0.281) + WhiteKernel(noise_level=10),1243.67,Continuing
11,227,695.67,725.0342172045678,723.2085736802956,3.6512870485443116,316**2 * RBF(length_scale=0.297) + WhiteKernel(noise_level=10),1243.67,Continuing
12,113,226.22,684.0591986311175,644.5999232734321,78.91855071537086,316**2 * RBF(length_scale=0.102) + WhiteKernel(noise_level=10),1243.67,Continuing
13,108,659.36,582.6606980895634,580.4247182929001,4.471959593326537,316**2 * RBF(length_scale=0.108) + WhiteKernel(noise_level=10),1243.67,Continuing
14,103,562.06,535.1871834687618,452.29756670515053,165.77923352722235,316**2 * RBF(length_scale=0.11) + WhiteKernel(noise_level=10),1243.67,Continuing
15,105,607.72,564.2535784280776,562.01772201719,4.471712821775326,316**2 * RBF(length_scale=0.107) + WhiteKernel(noise_level=10),1243.67,Continuing
16,101,484.36,560.2760036856308,527.4142375044758,65.72353236231015,316**2 * RBF(length_scale=0.129) + WhiteKernel(noise_level=10),1243.67,Continuing
17,100,433.78,580.9963747369161,526.6233366837456,108.74607610634105,316**2 * RBF(length_scale=0.132) + WhiteKernel(noise_level=10),1243.67,Continuing
18,107,625.33,357.8540991256985,298.92932404118505,117.84955016902693,316**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=10),1243.67,Continuing
19,150,348.88,299.13634068476335,155.4424302494357,287.38782087065533,316**2 * RBF(length_scale=0.111) + WhiteKernel(noise_level=10),1243.67,Continuing
