Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,53,16.69,,,,16.7**2 * RBF(length_scale=116) + WhiteKernel(noise_level=0.167),1243.67,Initial selection
1,13,215.37,17.79809293331846,16.625515295672734,1.465722047057159,153**2 * RBF(length_scale=4.87) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
2,152,44.1,238.00372995989525,191.34243367197593,58.32662035989915,125**2 * RBF(length_scale=1.42) + WhiteKernel(noise_level=0.00217),1243.67,Continuing
3,104,580.44,101.69662483404575,2.7270736771687307,123.71193894609627,313**2 * RBF(length_scale=1.45) + WhiteKernel(noise_level=6.24),1243.67,Continuing
4,110,770.35,636.3149967731565,525.367578214099,138.68427319882184,316**2 * RBF(length_scale=1.47) + WhiteKernel(noise_level=10),1243.67,Continuing
5,16,490.06,786.851386130208,776.8077259309732,12.554575249043378,316**2 * RBF(length_scale=0.0912) + WhiteKernel(noise_level=10),1243.67,Continuing
6,112,904.29,726.8686161432345,641.1056755438451,107.20367574923664,316**2 * RBF(length_scale=0.00667) + WhiteKernel(noise_level=10),1243.67,Continuing
7,220,546.79,907.7771993711183,904.1995800420025,4.472024161394791,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
8,226,658.86,728.6020856721922,725.503724813927,3.8729510728314693,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
9,108,659.36,583.9595811329349,580.3819618038191,4.472024161394791,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
10,19,634.35,493.5886182292253,490.0109989001095,4.472024161394791,316**2 * RBF(length_scale=0.148) + WhiteKernel(noise_level=10),1243.67,Continuing
11,103,562.06,662.3325278048801,533.0891432053177,161.55423074945304,316**2 * RBF(length_scale=0.177) + WhiteKernel(noise_level=10),1243.67,Continuing
12,107,625.33,658.3947570265605,545.0632510311125,141.66438249430988,316**2 * RBF(length_scale=0.203) + WhiteKernel(noise_level=10),1243.67,Continuing
