Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=507) + WhiteKernel(noise_level=10),1243.67,Initial selection
1,13,215.37,221.06854484810444,220.49556538531348,5.729794627909499,218**2 * RBF(length_scale=631) + WhiteKernel(noise_level=9.47),1243.67,Continuing
2,16,490.06,219.37058319198698,218.9618641401451,4.087190518418585,316**2 * RBF(length_scale=1.68) + WhiteKernel(noise_level=10),1243.67,Continuing
3,19,634.35,490.4450685973265,489.99787529761556,4.471932997109137,316**2 * RBF(length_scale=0.213) + WhiteKernel(noise_level=10),1243.67,Continuing
4,20,688.74,562.5641862627077,562.1768911554245,3.8729510728314693,316**2 * RBF(length_scale=1.26) + WhiteKernel(noise_level=10),1243.67,Continuing
5,21,725.7933279,604.7267294283333,604.3615830560033,3.6514637233010268,316**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=10),1243.67,Continuing
6,23,788.8326479,635.0725539776342,634.7190016999375,3.5355227769678446,316**2 * RBF(length_scale=1.14) + WhiteKernel(noise_level=10),1243.67,Continuing
7,25,804.11,665.8876700059532,665.5412605472375,3.4640945871566178,316**2 * RBF(length_scale=1.11) + WhiteKernel(noise_level=10),1243.67,Continuing
8,26,839.28,688.9773014054916,688.6357368648751,3.4156454061659542,316**2 * RBF(length_scale=1.09) + WhiteKernel(noise_level=10),1243.67,Continuing
9,27,852.33,710.4941468243898,710.156085476645,3.380613477447252,316**2 * RBF(length_scale=1.07) + WhiteKernel(noise_level=10),1243.67,Continuing
10,232,824.47,728.2630414863047,727.9276315597817,3.3540992652301522,316**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),1243.67,Continuing
11,112,904.29,738.6186014494788,737.2167338109575,14.01867638521197,316**2 * RBF(length_scale=0.102) + WhiteKernel(noise_level=10),1243.67,Continuing
12,220,546.79,904.6134335505948,904.1662772044074,4.471563461873812,316**2 * RBF(length_scale=1.31) + WhiteKernel(noise_level=10),1243.67,Continuing
13,226,658.86,726.3430619715692,725.9584477698502,3.846142017190913,316**2 * RBF(length_scale=0.431) + WhiteKernel(noise_level=10),1243.67,Continuing
14,110,770.35,697.5810078465075,694.2751192818396,33.05888564668,316**2 * RBF(length_scale=0.258) + WhiteKernel(noise_level=10),1243.67,Continuing
15,182,160.6199195,345.5682362309998,319.2997277446557,262.68508486344126,316**2 * RBF(length_scale=0.237) + WhiteKernel(noise_level=10),1243.67,Continuing
16,114,291.41,224.53825288960286,203.80675889877602,207.31493990826834,316**2 * RBF(length_scale=0.261) + WhiteKernel(noise_level=10),1243.67,Continuing
17,116,452.8,291.8344710200907,291.3872907072715,4.471803128191947,316**2 * RBF(length_scale=0.254) + WhiteKernel(noise_level=10),1243.67,Continuing
18,229,731.11,372.47023167781356,372.08294224149114,3.8728943632243933,316**2 * RBF(length_scale=0.234) + WhiteKernel(noise_level=10),1243.67,Continuing
19,231,772.94,492.1166773841502,491.75153244688715,3.6514493726304327,316**2 * RBF(length_scale=0.221) + WhiteKernel(noise_level=10),1243.67,Continuing
20,123,552.26,562.4002619618341,562.0467103247065,3.535516371275333,316**2 * RBF(length_scale=0.221) + WhiteKernel(noise_level=10),1243.67,Continuing
21,126,660.0,560.4358134186243,560.0894044066063,3.46409012018011,316**2 * RBF(length_scale=0.218) + WhiteKernel(noise_level=10),1243.67,Continuing
22,127,1089.12,577.0824781361347,576.7409138965886,3.4156423954608517,316**2 * RBF(length_scale=0.206) + WhiteKernel(noise_level=10),1243.67,Continuing
23,122,543.75,556.4536999482991,543.1214360939339,133.3226385436523,316**2 * RBF(length_scale=0.222) + WhiteKernel(noise_level=10),1243.67,Continuing
24,111,838.31,330.10356713267623,306.12092866841704,239.82638464259173,316**2 * RBF(length_scale=0.231) + WhiteKernel(noise_level=10),1243.67,Continuing
25,150,348.88,781.9306054989305,774.4776283002724,74.52977198658155,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
26,162,217.94,220.99514762161868,220.5479452054792,4.472024161394791,316**2 * RBF(length_scale=0.114) + WhiteKernel(noise_level=10),1243.67,Continuing
27,142,280.38,365.9973479009283,348.3600504646717,176.37297436256569,316**2 * RBF(length_scale=0.119) + WhiteKernel(noise_level=10),1243.67,Continuing
28,100,433.78,371.01922548608195,342.1500183631215,288.69207122960455,316**2 * RBF(length_scale=0.125) + WhiteKernel(noise_level=10),1243.67,Continuing
