Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,53,16.69,,,,16.7**2 * RBF(length_scale=116) + WhiteKernel(noise_level=0.167),1243.67,Initial selection
1,13,215.37,22.488403483901372,16.625515295672734,1.465722047057159,153**2 * RBF(length_scale=4.87) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
2,10,45.97,584.8764393637282,10.611483097723351,143.56623906650123,137**2 * RBF(length_scale=7.58) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
3,2,14.78,396.0678136094639,26.248903329234423,92.45472757005737,132**2 * RBF(length_scale=9.58) + WhiteKernel(noise_level=5.83e-05),1243.67,Continuing
4,152,44.1,243.9633674656813,181.95269518438488,15.502668070324104,99.1**2 * RBF(length_scale=1.33) + WhiteKernel(noise_level=7.05),1243.67,Continuing
5,9,45.53,399.14517360132726,6.409877193141181,98.18382410204651,92.1**2 * RBF(length_scale=1.43) + WhiteKernel(noise_level=10),1243.67,Continuing
6,51,15.85,371.41777502657214,10.989322893377814,90.10711303329859,85.6**2 * RBF(length_scale=1.5) + WhiteKernel(noise_level=10),1243.67,Continuing
7,211,382.45,344.0890600165317,3.2406773129004423,85.2120956759078,159**2 * RBF(length_scale=1.79) + WhiteKernel(noise_level=10),1243.67,Continuing
8,185,311.2965408,732.2204405435725,238.71167182720424,123.37719217909208,158**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=0.00232),1243.67,Continuing
9,16,490.06,679.2653425722831,310.32496938231594,92.23509329749177,316**2 * RBF(length_scale=5.49) + WhiteKernel(noise_level=9.39e-05),1243.67,Continuing
10,19,634.35,490.1148233409506,490.0599994673896,0.013705968390234895,316**2 * RBF(length_scale=4.91) + WhiteKernel(noise_level=10),1243.67,Continuing
11,20,688.74,577.5361627381998,562.0484065222972,3.87193905397563,316**2 * RBF(length_scale=4.1) + WhiteKernel(noise_level=10),1243.67,Continuing
12,147,326.54,648.8450903497499,422.0511072471854,56.69849577564109,316**2 * RBF(length_scale=3.72) + WhiteKernel(noise_level=10),1243.67,Continuing
