Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=1.24e-05),1243.67,Initial selection
1,0,12.77,1102.850045467781,0.0,220.57000909355622,156**2 * RBF(length_scale=2.11) + WhiteKernel(noise_level=10),1243.67,Continuing
2,37,11.44,810.8568955172473,54.18448180306944,151.33448274283558,128**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=10),1243.67,Continuing
3,133,215.93,667.4145815886573,72.73683393239827,118.93554953125178,136**2 * RBF(length_scale=2.54) + WhiteKernel(noise_level=6.53),1243.67,Continuing
4,38,12.19,706.1453335628447,38.457913128580984,133.53748408685274,120**2 * RBF(length_scale=2.36) + WhiteKernel(noise_level=9.08),1243.67,Continuing
5,13,215.37,577.9421818630223,-3.5632556510580815,116.30108750281606,141**2 * RBF(length_scale=2.25) + WhiteKernel(noise_level=10),1243.67,Continuing
6,54,17.89,679.3835922369708,16.331842165846485,132.61035001422485,143**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
7,1,13.19,713.2013388220676,0.0,142.64026776441352,133**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
8,2,14.78,667.5461007651484,0.0,133.50922015302967,126**2 * RBF(length_scale=2.07) + WhiteKernel(noise_level=0.00124),1243.67,Continuing
9,10,45.97,614.8864046672405,-8.117501206698273,124.60078117478777,119**2 * RBF(length_scale=1.97) + WhiteKernel(noise_level=9.99),1243.67,Continuing
10,16,490.06,578.720931442394,196.47533141034563,76.44912000640966,240**2 * RBF(length_scale=3.29) + WhiteKernel(noise_level=9.55),1243.67,Continuing
11,56,18.43,672.0646984567201,19.78360174354418,130.45621934263517,262**2 * RBF(length_scale=3.8) + WhiteKernel(noise_level=10),1243.67,Continuing
12,137,293.93,524.8908018020375,398.23387096238355,25.331386167930788,171**2 * RBF(length_scale=1.14) + WhiteKernel(noise_level=10),1243.67,Continuing
13,78,39.11,869.359727319182,75.24386868350986,158.82317172713442,184**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=9.59),1243.67,Continuing
14,5,24.01,919.3867271253548,0.0,183.87734542507096,178**2 * RBF(length_scale=0.0146) + WhiteKernel(noise_level=10),1243.67,Continuing
15,112,904.29,891.2034110599657,2.461971353349958,177.74828794132313,257**2 * RBF(length_scale=0.0462) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
16,110,770.35,1567.9644879003722,561.0159174448396,201.38971409110655,257**2 * RBF(length_scale=0.058) + WhiteKernel(noise_level=1.39e-05),1243.67,Continuing
17,183,162.7067112,1285.598758535957,3.1568875692544864,256.4883741933405,252**2 * RBF(length_scale=0.0581) + WhiteKernel(noise_level=1.39e-05),1243.67,Continuing
18,193,733.7295218,1265.5414809597721,5.288635839282707,252.05056902409788,298**2 * RBF(length_scale=0.0635) + WhiteKernel(noise_level=10),1243.67,Continuing
19,178,111.8949727,1520.8973452640623,29.536557221442866,298.2721576085239,292**2 * RBF(length_scale=0.0645) + WhiteKernel(noise_level=10),1243.67,Continuing
20,117,475.46,1486.428066400569,28.84854386015389,291.515904508083,303**2 * RBF(length_scale=0.0737) + WhiteKernel(noise_level=10),1243.67,Continuing
21,182,160.6199195,1546.1486120509164,35.08871481287692,302.21197944760786,298**2 * RBF(length_scale=0.075) + WhiteKernel(noise_level=9.95),1243.67,Continuing
22,148,328.21,1501.811220423947,12.50665967717599,297.8609121493542,300**2 * RBF(length_scale=0.078) + WhiteKernel(noise_level=10),1243.67,Continuing
23,172,542.3,1535.5492041367497,47.76275285590255,297.55729025616944,313**2 * RBF(length_scale=0.0875) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
24,141,279.69,1658.8688473038796,259.5858562874556,279.8565982032848,307**2 * RBF(length_scale=0.0895) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
25,149,328.45,1604.1180060796798,118.77107104160926,297.0693870076141,306**2 * RBF(length_scale=0.093) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
26,140,259.11,1573.0749060337828,92.80789181587342,296.05340284358186,302**2 * RBF(length_scale=0.0946) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
27,114,291.41,1532.3734238751058,20.422755378601266,302.3901336993009,302**2 * RBF(length_scale=0.0972) + WhiteKernel(noise_level=10),1243.67,Continuing
28,115,325.56,1532.370586949056,28.21286496656929,300.83154439649735,303**2 * RBF(length_scale=0.0986) + WhiteKernel(noise_level=10),1243.67,Continuing
29,22,766.85,1543.8712821588556,62.93118596496096,296.1880192387789,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
30,107,625.33,1737.253981097776,337.77844611445386,279.8951069966644,316**2 * RBF(length_scale=0.109) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
31,125,608.87,1612.392109545213,36.60763799059433,315.15689431092375,316**2 * RBF(length_scale=0.112) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
32,109,750.9,1623.2350791305025,328.00767746293104,259.0454803335143,316**2 * RBF(length_scale=0.114) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
33,100,433.78,1621.0797863798539,734.884992507251,177.2389587745206,316**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
34,124,554.41,1602.0376480243717,21.84341273515882,316.0388470578426,316**2 * RBF(length_scale=0.107) + WhiteKernel(noise_level=10),1243.67,Continuing
35,164,220.66,1599.774182125943,33.850367014874294,313.18476302221376,316**2 * RBF(length_scale=0.108) + WhiteKernel(noise_level=10),1243.67,Continuing
36,155,92.38,1598.9281698915868,18.695190259388895,316.0465959264396,316**2 * RBF(length_scale=0.108) + WhiteKernel(noise_level=10),1243.67,Continuing
37,134,278.51,1598.9011183803686,19.999629952511032,315.78029768557155,316**2 * RBF(length_scale=0.108) + WhiteKernel(noise_level=10),1243.67,Continuing
38,202,214.93,1602.1693592474312,33.55580531007758,313.7227107874707,316**2 * RBF(length_scale=0.109) + WhiteKernel(noise_level=10),1243.67,Continuing
39,166,249.23,1599.2206873981338,98.44162062758025,300.1558133541107,316**2 * RBF(length_scale=0.11) + WhiteKernel(noise_level=10),1243.67,Continuing
40,135,281.68,1596.5934634446774,49.57829340114043,309.4030340087074,316**2 * RBF(length_scale=0.111) + WhiteKernel(noise_level=10),1243.67,Continuing
41,136,293.6,1597.0707448780436,18.208220968342133,315.77250478194026,316**2 * RBF(length_scale=0.112) + WhiteKernel(noise_level=10),1243.67,Continuing
42,129,192.74,1599.9851868185085,25.44403685666002,314.9082299923697,316**2 * RBF(length_scale=0.112) + WhiteKernel(noise_level=10),1243.67,Continuing
43,130,203.82,1599.0150107322968,22.560203994759,315.29096134750756,316**2 * RBF(length_scale=0.113) + WhiteKernel(noise_level=10),1243.67,Continuing
44,121,540.19,1597.507226695912,19.961631345943715,315.5091190699937,316**2 * RBF(length_scale=0.114) + WhiteKernel(noise_level=10),1243.67,Continuing
