Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,97,86.01,,,,86**2 * RBF(length_scale=0.0985) + WhiteKernel(noise_level=1.06),1243.67,Initial selection
1,95,29.81,86.011346385072,0.0013488305340431763,86.00999755453796,64.3**2 * RBF(length_scale=0.474) + WhiteKernel(noise_level=8.54),1243.67,Continuing
2,80,2.44,99.43101397073225,42.74656032319107,56.68445364754118,50.4**2 * RBF(length_scale=0.341) + WhiteKernel(noise_level=0.00299),1243.67,Continuing
3,90,11.47,73.24038985629278,26.165618361436305,47.07477149485648,43.8**2 * RBF(length_scale=0.32) + WhiteKernel(noise_level=0.0181),1243.67,Continuing
4,64,11.38,58.0436772588423,18.387005143229096,39.656672115613205,39.3**2 * RBF(length_scale=0.321) + WhiteKernel(noise_level=0.000334),1243.67,Continuing
5,60,63.53,42.89697141693907,9.149566515937032,33.747404901002035,44.1**2 * RBF(length_scale=0.318) + WhiteKernel(noise_level=0.0181),1243.67,Continuing
6,46,7.85,76.60140123116281,50.007703257478234,26.59369797368457,43.2**2 * RBF(length_scale=0.245) + WhiteKernel(noise_level=10),1243.67,Continuing
7,45,7.84,66.6600590591549,26.76165454447597,39.89840451467894,40.2**2 * RBF(length_scale=0.225) + WhiteKernel(noise_level=10),1243.67,Continuing
8,57,28.51,49.37346021327168,13.242849454220583,36.130610759051095,38.6**2 * RBF(length_scale=0.234) + WhiteKernel(noise_level=10),1243.67,Continuing
9,52,16.66,45.38121498387861,8.665783755549096,36.715431228329514,37**2 * RBF(length_scale=0.0496) + WhiteKernel(noise_level=9.99),1243.67,Continuing
10,28,5.09,37.55429503001159,0.42750866726652526,37.126786362745065,37.2**2 * RBF(length_scale=0.205) + WhiteKernel(noise_level=10),1243.67,Continuing
11,48,10.37,47.70530479294845,23.133661743378994,24.571643049569456,36.2**2 * RBF(length_scale=0.209) + WhiteKernel(noise_level=10),1243.67,Continuing
12,39,18.25,40.941556130966276,20.294028823923874,20.647527307042406,35.6**2 * RBF(length_scale=0.223) + WhiteKernel(noise_level=10),1243.67,Continuing
13,12,179.53,37.58319206996085,3.5501472854020824,34.03304478455877,61.8**2 * RBF(length_scale=0.234) + WhiteKernel(noise_level=0.000357),1243.67,Continuing
14,14,218.67,179.55670173385903,179.52998112023027,0.026720613628751014,62**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
15,0,12.77,62.11059750164135,0.0,62.11059750164135,60**2 * RBF(length_scale=0.0201) + WhiteKernel(noise_level=10),1243.67,Continuing
16,34,8.39,60.09896326106066,2.1745655556961404e-06,60.0989610864951,58.1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
17,1,13.19,58.23220478130602,0.0,58.23220478130602,60**2 * RBF(length_scale=0.231) + WhiteKernel(noise_level=10),1243.67,Continuing
18,58,31.24,132.58912560919543,101.59512504501072,30.99400056418471,58**2 * RBF(length_scale=0.173) + WhiteKernel(noise_level=10),1243.67,Continuing
19,92,13.55,60.31146487159823,6.8847797476748696,53.42668512392336,56.9**2 * RBF(length_scale=0.178) + WhiteKernel(noise_level=10),1243.67,Continuing
20,68,13.99,58.622473069511784,4.5434594540911695,54.079013615420614,55.4**2 * RBF(length_scale=0.177) + WhiteKernel(noise_level=10),1243.67,Continuing
21,67,13.46,55.73421649813498,0.22127448237024902,55.51294201576473,53.7**2 * RBF(length_scale=0.172) + WhiteKernel(noise_level=10),1243.67,Continuing
22,71,16.13,55.1032005091386,1.8164733448379444,53.28672716430066,52.3**2 * RBF(length_scale=0.169) + WhiteKernel(noise_level=10),1243.67,Continuing
23,72,16.51,54.666807507703844,3.6540744404237326,51.01273306728011,51.2**2 * RBF(length_scale=0.168) + WhiteKernel(noise_level=10),1243.67,Continuing
24,29,6.19,54.39638137099451,4.9727421604334054,49.423639210561106,50**2 * RBF(length_scale=0.167) + WhiteKernel(noise_level=10),1243.67,Continuing
25,43,6.25,52.03376070511014,13.584439993876943,38.4493207112332,50.1**2 * RBF(length_scale=0.18) + WhiteKernel(noise_level=10),1243.67,Continuing
26,36,11.15,50.670772184450456,1.719685438102142,48.95108674634832,49**2 * RBF(length_scale=0.178) + WhiteKernel(noise_level=10),1243.67,Continuing
27,133,215.93,49.110881321332705,0.014844594560909934,49.09603672677179,75.5**2 * RBF(length_scale=0.275) + WhiteKernel(noise_level=10),1243.67,Continuing
28,198,195.33,124.23498679994324,50.89547664079565,73.3395101591476,86.6**2 * RBF(length_scale=0.316) + WhiteKernel(noise_level=10),1243.67,Continuing
29,195,179.12,214.35040407794912,169.06805936481024,45.28234471313889,85.6**2 * RBF(length_scale=0.318) + WhiteKernel(noise_level=10),1243.67,Continuing
30,201,213.5,199.6471862385193,195.18083476583203,4.466351472687277,86.4**2 * RBF(length_scale=0.319) + WhiteKernel(noise_level=10),1243.67,Continuing
31,15,411.82,199.01001040654393,171.02173896441946,27.988271442124468,107**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
32,2,14.78,107.50813710043788,0.0,107.50813710043788,100**2 * RBF(length_scale=0.158) + WhiteKernel(noise_level=10),1243.67,Continuing
33,98,233.89,455.566232031687,430.48624087154633,25.07999116014065,112**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
34,5,24.01,112.03478518263621,0.0,112.03478518263621,110**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
35,6,26.19,110.40363853346503,0.0,110.40363853346503,96.5**2 * RBF(length_scale=0.0811) + WhiteKernel(noise_level=10),1243.67,Continuing
36,154,63.81,134.43012114816105,39.874117188925666,94.55600395923537,108**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
37,7,33.44,107.83541090818815,0.0,107.83541090818815,106**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
38,8,37.09,106.47335186681744,0.0,106.47335186681744,105**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
39,9,45.53,105.20175304810309,0.0,105.20175304810309,104**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
40,10,45.97,104.07091375108159,0.0,104.07091375108159,103**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
41,11,140.7,102.99159992524129,0.0,102.99159992524129,92.7**2 * RBF(length_scale=0.0818) + WhiteKernel(noise_level=10),1243.67,Continuing
42,38,12.19,117.32761568840539,26.14035587947769,91.1872598089277,91.6**2 * RBF(length_scale=0.0816) + WhiteKernel(noise_level=10),1243.67,Continuing
43,40,19.06,102.05554007412795,23.33915078682503,78.71638928730292,90.6**2 * RBF(length_scale=0.0823) + WhiteKernel(noise_level=10),1243.67,Continuing
44,200,207.58,96.92318300788986,6.746177823487704,90.17700518440216,94.8**2 * RBF(length_scale=0.0837) + WhiteKernel(noise_level=10),1243.67,Continuing
45,151,36.88,102.8749480907296,12.5157700817224,90.35917800900721,93.8**2 * RBF(length_scale=0.084) + WhiteKernel(noise_level=10),1243.67,Continuing
46,37,11.44,99.3629561921995,13.475857268353803,85.8870989238457,103**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
47,13,215.37,103.12583010467145,0.0,103.12583010467145,97.2**2 * RBF(length_scale=0.0851) + WhiteKernel(noise_level=10),1243.67,Continuing
48,53,16.69,100.59354764445271,3.9387138326057682,96.65483381184694,96.2**2 * RBF(length_scale=0.0851) + WhiteKernel(noise_level=10),1243.67,Continuing
49,44,7.09,99.11304554938944,7.0800380097216005,92.03300753966784,95.2**2 * RBF(length_scale=0.0855) + WhiteKernel(noise_level=10),1243.67,Continuing
50,175,52.47346448,97.53313976225516,2.90412864087764,94.62901112137752,104**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
51,16,490.06,103.80887184653056,0.0,103.80887184653056,124**2 * RBF(length_scale=0.0115) + WhiteKernel(noise_level=10),1243.67,Continuing
52,19,634.35,494.21243227563656,489.74102409869266,4.471408176943878,123**2 * RBF(length_scale=0.091) + WhiteKernel(noise_level=10),1243.67,Continuing
53,20,688.74,565.8932453106427,562.0204738344509,3.8727714761918435,127**2 * RBF(length_scale=0.092) + WhiteKernel(noise_level=10),1243.67,Continuing
54,21,725.7933279,607.9107830361974,604.2593929215509,3.6513901146464582,136**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
55,23,788.8326479,638.1860811979614,634.6505947702099,3.5354864277514366,139**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
56,25,804.11,668.950718447534,665.4866465645027,3.4640718830312713,142**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
57,26,839.28,692.0060317115307,688.5904017427337,3.4156299687970004,138**2 * RBF(length_scale=0.0947) + WhiteKernel(noise_level=10),1243.67,Continuing
58,27,852.33,713.4942195486025,710.1136182832997,3.3806012653027793,140**2 * RBF(length_scale=0.0952) + WhiteKernel(noise_level=10),1243.67,Continuing
59,232,824.47,731.24489275347,727.890802612179,3.354090141291039,147**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
