Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,163,220.57,,,,221**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=1.24e-05),1243.67,Initial selection
1,0,12.77,661.7100272806687,0.0,220.57000909355622,156**2 * RBF(length_scale=2.11) + WhiteKernel(noise_level=10),1243.67,Continuing
2,78,39.11,517.0176827960936,86.54497850499226,143.4909014303671,128**2 * RBF(length_scale=1.8) + WhiteKernel(noise_level=10),1243.67,Continuing
3,16,490.06,428.0161874538559,157.32507539271663,90.23037068704642,251**2 * RBF(length_scale=1.54) + WhiteKernel(noise_level=10),1243.67,Continuing
4,17,559.01,829.7150390732368,324.2300236028212,168.4950051568052,294**2 * RBF(length_scale=1.91) + WhiteKernel(noise_level=9.99),1243.67,Continuing
5,7,33.44,908.3315350433335,58.14483423177448,283.39556693718635,260**2 * RBF(length_scale=1.78) + WhiteKernel(noise_level=9.98),1243.67,Continuing
6,147,326.54,789.0552591695969,446.4626203034773,114.19754628870653,253**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=9.87),1243.67,Continuing
7,217,271.56,762.0092507931286,417.014074099553,114.99839223119186,244**2 * RBF(length_scale=1.45) + WhiteKernel(noise_level=10),1243.67,Continuing
8,10,45.97,733.7582296906567,1.7968998636202225,243.98710994234548,226**2 * RBF(length_scale=1.38) + WhiteKernel(noise_level=10),1243.67,Continuing
9,133,215.93,706.9780254450536,312.70987006521284,131.42271845994694,214**2 * RBF(length_scale=1.3) + WhiteKernel(noise_level=10),1243.67,Continuing
10,22,766.85,674.5314357598205,587.5019042069495,29.00984385095703,245**2 * RBF(length_scale=0.836) + WhiteKernel(noise_level=10),1243.67,Continuing
11,125,608.87,911.5134089266965,696.5394853638816,71.6579745209383,251**2 * RBF(length_scale=0.848) + WhiteKernel(noise_level=10),1243.67,Continuing
12,193,733.7295218,817.2390437160888,559.5582755305413,85.89358939518247,268**2 * RBF(length_scale=0.792) + WhiteKernel(noise_level=10),1243.67,Continuing
13,203,226.25,925.5593604038952,293.1523663407183,210.8023313543923,258**2 * RBF(length_scale=0.784) + WhiteKernel(noise_level=10),1243.67,Continuing
14,186,318.1919743,848.1193848790821,736.5491612011326,37.19007455931647,316**2 * RBF(length_scale=0.307) + WhiteKernel(noise_level=10),1243.67,Continuing
15,124,554.41,1280.1557754554738,731.7115305122448,182.8147483144096,316**2 * RBF(length_scale=0.279) + WhiteKernel(noise_level=10),1243.67,Continuing
16,122,543.75,1303.2373452325232,636.9040640473323,222.111093728397,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
17,1,13.19,948.7307310296214,0.0,316.24357700987383,316**2 * RBF(length_scale=0.275) + WhiteKernel(noise_level=10),1243.67,Continuing
18,137,293.93,1176.2159594120255,666.4618046605516,169.91805158382465,316**2 * RBF(length_scale=0.228) + WhiteKernel(noise_level=10),1243.67,Continuing
19,179,135.2652427,1186.3701844848447,471.71365074044377,238.21884458146695,316**2 * RBF(length_scale=0.211) + WhiteKernel(noise_level=10),1243.67,Continuing
20,117,475.46,1187.6855773442269,610.14729557234,192.51276059062894,316**2 * RBF(length_scale=0.21) + WhiteKernel(noise_level=10),1243.67,Continuing
21,109,750.9,1186.34601608506,739.1130910056769,149.07764169312773,316**2 * RBF(length_scale=0.218) + WhiteKernel(noise_level=10),1243.67,Continuing
22,99,374.29,1111.1971567551348,283.680982109731,275.8387248818012,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
23,2,14.78,948.7307310296214,0.0,316.24357700987383,316**2 * RBF(length_scale=0.222) + WhiteKernel(noise_level=10),1243.67,Continuing
24,136,293.6,1102.234584631664,285.3942516781541,272.2801109845033,316**2 * RBF(length_scale=0.225) + WhiteKernel(noise_level=10),1243.67,Continuing
25,107,625.33,1040.9682489793706,719.3908775400213,107.19245714644978,316**2 * RBF(length_scale=0.226) + WhiteKernel(noise_level=10),1243.67,Continuing
26,159,180.26,1015.721022056155,103.52733715806956,304.06456163269513,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
27,5,24.01,948.7307310296214,0.0,316.24357700987383,311**2 * RBF(length_scale=0.227) + WhiteKernel(noise_level=10),1243.67,Continuing
28,184,200.7545831,1001.6578460936935,110.39841805000006,297.0864760145645,306**2 * RBF(length_scale=0.228) + WhiteKernel(noise_level=10),1243.67,Continuing
29,100,433.78,986.2106321019367,795.2173509640868,63.66442704594995,316**2 * RBF(length_scale=0.157) + WhiteKernel(noise_level=10),1243.67,Continuing
30,141,279.69,1183.0768590397174,606.278700313701,192.26605290867207,316**2 * RBF(length_scale=0.143) + WhiteKernel(noise_level=10),1243.67,Continuing
31,183,162.7067112,1124.6645829096542,429.44937637400534,231.7384021785496,316**2 * RBF(length_scale=0.139) + WhiteKernel(noise_level=10),1243.67,Continuing
32,178,111.8949727,1164.8666691882513,415.4221749232039,249.81483142168253,316**2 * RBF(length_scale=0.132) + WhiteKernel(noise_level=10),1243.67,Continuing
33,104,580.44,1146.4966988826006,693.8893150261567,150.86912795214798,316**2 * RBF(length_scale=0.132) + WhiteKernel(noise_level=10),1243.67,Continuing
34,115,325.56,1136.7466610415818,578.3040296597424,186.14754379394648,316**2 * RBF(length_scale=0.126) + WhiteKernel(noise_level=10),1243.67,Continuing
35,138,302.25,1130.4772850602785,405.8294089570056,241.54929203442433,316**2 * RBF(length_scale=0.125) + WhiteKernel(noise_level=10),1243.67,Continuing
36,153,47.22,1120.1700941740396,432.9522495443433,229.07261487656538,316**2 * RBF(length_scale=0.118) + WhiteKernel(noise_level=10),1243.67,Continuing
37,121,540.19,1058.7636340977645,269.897899049677,262.95524501602915,316**2 * RBF(length_scale=0.122) + WhiteKernel(noise_level=1.87e-05),1243.67,Continuing
