Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
0,117,475.46,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),1243.67,Initial selection
1,174,41.89833748,1651.1514704113856,135.99532571343624,303.0312289395899,316**2 * RBF(length_scale=0.822) + WhiteKernel(noise_level=10),1243.67,Continuing
2,224,637.46,1644.7742977395847,134.16730121878402,302.1213993041601,316**2 * RBF(length_scale=1.25) + WhiteKernel(noise_level=10),1243.67,Continuing
3,54,17.89,1582.5001884682006,1.2931572037241084,316.2414062528953,316**2 * RBF(length_scale=1.25) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
4,38,12.19,1581.6864626223305,0.5745437018039187,316.2223837841053,316**2 * RBF(length_scale=1.25) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
5,8,37.09,1580.8561336040725,0.045127954355082385,316.16220112994347,287**2 * RBF(length_scale=1.2) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
6,205,248.62,1446.8693168311756,399.06091920302276,209.56167952563058,268**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
7,56,18.43,1341.731736807491,0.2985559869294489,268.28663616411234,250**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
8,2,14.78,1251.2350189075316,0.015333882278856566,250.24393700505055,235**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
9,13,215.37,1177.3613158701928,0.006887396174737426,235.4708856948036,233**2 * RBF(length_scale=1.04) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
10,7,33.44,1165.8703025128887,-0.5019662421305109,233.27445375100385,223**2 * RBF(length_scale=1.04) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
11,203,226.25,1121.7284142586655,253.9003461061475,173.5656136305036,215**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
12,152,44.1,1068.6347406879927,29.620279831381843,207.80289217132218,206**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
13,81,6.31,1000.1064368873884,-22.83807105079497,204.58890158763668,199**2 * RBF(length_scale=1.07) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
14,209,325.42,973.8084975505845,274.4022572363375,139.8812480628494,195**2 * RBF(length_scale=1.13) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
15,50,14.08,914.0333465234346,7.327309535262966,181.34120739763432,189**2 * RBF(length_scale=1.14) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
16,216,696.39,896.7494325485497,479.3749927317686,83.47488796335624,206**2 * RBF(length_scale=0.976) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
17,93,17.35,997.1319352117572,4.37528629962789,198.55132978242585,200**2 * RBF(length_scale=0.975) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
18,1,13.19,965.7642782965604,-21.872599397543993,197.52737553882088,194**2 * RBF(length_scale=0.967) + WhiteKernel(noise_level=6.8e-06),1243.67,Continuing
19,162,217.94,958.534646098787,628.2551006057463,66.05590909860814,239**2 * RBF(length_scale=0.574) + WhiteKernel(noise_level=8.93),1243.67,Continuing
