Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,72,1317.0,115.71664722241968,1044.6197918002042,2510.3,Continuing
2,42,1350.3,217.65606073451124,1040.839970247497,2510.3,Continuing
3,58,1276.5,304.720230445957,1037.759968663352,2510.3,Continuing
4,95,1277.7,408.76135828213285,974.8137034612728,2510.3,Continuing
5,140,1521.3,1031.671710074792,125.5317304052607,2510.3,Continuing
6,145,1285.0,1294.746535799789,22.546522045646515,2510.3,Continuing
7,180,1182.0,49.738728517176014,313.0537464692545,2510.3,Continuing
8,272,1555.8,748.891643643537,271.86007989208366,2510.3,Continuing
9,39,1071.4,1356.6957887544736,174.96650243581695,2510.3,Continuing
10,51,1462.7,1334.5976483551158,134.99686134500595,2510.3,Continuing
11,97,1420.0,1280.1695414177066,149.9940427848512,2510.3,Continuing
12,230,1475.8,1385.0895885037069,98.0988057514472,2510.3,Continuing
13,221,1506.8,1395.0434106452112,91.21738489600507,2510.3,Continuing
14,93,1755.2,1195.1050801727556,154.00789057107448,2510.3,Continuing
15,288,1768.0,1616.2453001759227,130.71514485558112,2510.3,Continuing
16,157,1779.7,1662.6967900982113,79.72147945293825,2510.3,Continuing
17,205,1730.2,1333.6553205890891,192.06593754776765,2510.3,Continuing
18,75,1471.1,1398.749550673269,181.42730986294922,2510.3,Continuing
19,115,1536.5,1406.866878144101,161.7973345946363,2510.3,Continuing
20,192,1674.6,1641.0064107366995,71.64569527786175,2510.3,Continuing
21,252,1730.2,1653.8911620178367,59.95459970995635,2510.3,Continuing
22,224,1792.2,1615.4966353873224,76.75742324926158,2510.3,Continuing
23,19,1723.2,1711.3035147941719,56.50464725545698,2510.3,Continuing
24,275,1392.4,1675.5142178512515,55.79893206801986,2510.3,Continuing
25,127,1737.2,1593.73115895894,104.5134461275025,2510.3,Continuing
26,185,1998.6,1547.8840893229485,128.17816022201947,2510.3,Continuing
27,227,1874.6,1646.238899274247,146.73175494490087,2510.3,Continuing
28,204,2005.5,1636.4373766056408,157.88331747591232,2510.3,Continuing
29,68,2006.0,1714.662908344768,165.9676456939699,2510.3,Continuing
30,34,1730.2,1762.56527248843,164.9293044485599,2510.3,Continuing
31,280,1730.2,1713.745186055954,163.1189970787228,2510.3,Continuing
32,64,1661.2,1652.658614075111,176.4680225866215,2510.3,Continuing
33,79,1641.2,1678.0883284583526,155.82489897853628,2510.3,Continuing
34,260,1599.4,1661.7600541246056,150.78911270798997,2510.3,Continuing
35,289,1571.2,1536.2247831069853,165.42587472849831,2510.3,Continuing
36,297,1404.2,1565.0050969021668,144.88077706232184,2510.3,Continuing
37,40,2157.3,1368.5095743259894,197.44686929957072,2510.3,Continuing
38,212,2249.6,1645.2050390384688,197.38329308545485,2510.3,Continuing
39,191,2411.5,1771.2720924318535,210.7525450021521,2510.3,Continuing
40,306,2510.3,1846.900591565477,220.81546043723498,2510.3,Max Yield Strength reached
