Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,72,1317.0,115.71664722241968,1044.6197918002042,2510.3,Continuing
2,42,1350.3,217.65606073451124,1040.839970247497,2510.3,Continuing
3,58,1276.5,304.720230445957,1037.759968663352,2510.3,Continuing
4,95,1277.7,408.76135828213285,974.8137034612728,2510.3,Continuing
5,145,1285.0,1284.2516987309718,14.50556115678875,2510.3,Continuing
6,140,1521.3,1063.3227447749432,112.99276320153683,2510.3,Continuing
7,180,1182.0,49.738728517174195,313.0537464692547,2510.3,Continuing
8,290,1005.9,1025.0919377245439,137.2136483770454,2510.3,Continuing
9,80,1125.0,970.2161689313107,147.34464753613392,2510.3,Continuing
10,97,1420.0,902.7498659918115,228.7938044465742,2510.3,Continuing
11,272,1555.8,1371.6959997929716,110.46710787861338,2510.3,Continuing
12,39,1071.4,1325.449916562187,153.59505835928036,2510.3,Continuing
13,51,1462.7,1315.9332648839645,125.00944491303422,2510.3,Continuing
14,230,1475.8,1394.8847214781154,84.8278180099255,2510.3,Continuing
15,221,1506.8,1407.1722874562502,80.3849607606759,2510.3,Continuing
16,253,1414.5,1383.5100853989607,71.06865130844712,2510.3,Continuing
17,109,1437.3,1376.90671013885,81.30025183058903,2510.3,Continuing
18,297,1404.2,1397.4290857124834,65.96630202061893,2510.3,Continuing
19,310,1390.4,1401.5487909039416,53.869529153894035,2510.3,Continuing
20,163,1383.5,1380.730521147283,53.53439366206177,2510.3,Continuing
21,93,1755.2,1323.5496971928542,110.6849318337648,2510.3,Continuing
22,288,1768.0,1697.9312306659085,87.15235207214627,2510.3,Continuing
23,157,1779.7,1631.632847274971,59.36034233017114,2510.3,Continuing
24,205,1730.2,1253.556750937981,185.1491925900387,2510.3,Continuing
25,192,1674.6,1544.490875844186,101.91208789600589,2510.3,Continuing
26,252,1730.2,1633.3918649469274,67.32221317989585,2510.3,Continuing
27,127,1737.2,1618.5118867312976,78.02759265187281,2510.3,Continuing
28,275,1392.4,1639.2047916572637,71.24870291912598,2510.3,Continuing
29,115,1536.5,1587.9690142961763,150.98163351405339,2510.3,Continuing
30,75,1471.1,1522.2557292315005,134.1454964593244,2510.3,Continuing
31,224,1792.2,1517.027325691528,92.85863434377067,2510.3,Continuing
32,19,1723.2,1545.0580064890491,101.73885767808717,2510.3,Continuing
33,185,1998.6,1552.2441538695457,119.85769648703038,2510.3,Continuing
34,204,2005.5,1631.5347609835999,135.95722654118254,2510.3,Continuing
35,68,2006.0,1736.8611495008367,142.54849999675574,2510.3,Continuing
36,34,1730.2,1776.6550486798724,142.41500641207065,2510.3,Continuing
37,280,1730.2,1678.2461327179726,143.52424417129583,2510.3,Continuing
38,227,1874.6,1690.4569666509378,132.53851831363713,2510.3,Continuing
39,64,1661.2,1684.5178055228153,160.22346851619668,2510.3,Continuing
40,79,1641.2,1649.586873067782,138.4089290509159,2510.3,Continuing
41,260,1599.4,1634.973797211539,133.75009947411365,2510.3,Continuing
42,289,1571.2,1532.7360587201856,151.51105279434617,2510.3,Continuing
43,125,1272.6,1449.773394132647,124.01797655027417,2510.3,Continuing
44,40,2157.3,1352.0395789404524,192.9970422059785,2510.3,Continuing
45,212,2249.6,1627.432207845141,180.99278124450248,2510.3,Continuing
46,191,2411.5,1786.1055801857847,194.82088412654852,2510.3,Continuing
47,306,2510.3,1893.4450193416837,203.68556816545308,2510.3,Max Yield Strength reached
