Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,0.0,1048.8088481701514,2510.3,Continuing
2,166,1091.4,200.24861400046763,1040.833832560908,2510.3,Continuing
3,85,1175.4,321.3736098134956,927.2194346295978,2510.3,Continuing
4,169,1250.5,1137.9220715974716,89.56973831338374,2510.3,Continuing
5,123,1729.4,1153.0889588409673,92.37466547231737,2510.3,Continuing
6,136,1199.0,1132.6324075799025,294.23596797957583,2510.3,Continuing
7,30,1194.0,1174.2311436550635,246.38589109772278,2510.3,Continuing
8,171,1837.9,1190.283825592062,220.7580976546872,2510.3,Continuing
9,111,1274.7,1205.3242667790482,307.3163010927027,2510.3,Continuing
10,139,1350.4,1226.9629837775633,281.06081327257425,2510.3,Continuing
11,201,1586.7,1247.3077699864198,261.6567250639351,2510.3,Continuing
12,147,1736.3,1276.5513453949025,260.13136021092544,2510.3,Continuing
13,71,2501.1,1321.0064969978348,268.61312002104046,2510.3,Continuing
14,273,2402.3,1287.1896223123022,436.86727200934945,2510.3,Continuing
15,206,2331.1,1300.4429636411658,512.1789821118789,2510.3,Continuing
16,45,1716.3,1328.7113627831009,549.3808788063543,2510.3,Continuing
17,191,2411.5,1445.213533415744,460.21122053438654,2510.3,Continuing
18,31,2487.3,1460.8272150595792,512.0744679725532,2510.3,Continuing
19,212,2249.6,1501.1141744385582,539.8126841470701,2510.3,Continuing
20,99,2411.5,1622.3071794702323,492.6414114587468,2510.3,Continuing
21,306,2510.3,1773.842154812536,437.0440694359732,2510.3,Max Yield Strength reached
