Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,264,1288.4,0.05501151935614804,1048.8088472441152,2510.3,Continuing
2,78,1580.1,208.16308019169907,1041.4347578966076,2510.3,Continuing
3,87,1393.5,321.12929862155653,1037.7646310363348,2510.3,Continuing
4,154,1123.1,397.75660108197974,1035.1110541471194,2510.3,Continuing
5,5,1164.4,578.4673747565782,844.9475795056222,2510.3,Continuing
6,272,1555.8,929.0261729648421,281.3705658744479,2510.3,Continuing
7,123,1729.4,1246.6006430248271,214.15261698708338,2510.3,Continuing
8,220,1373.9,893.4637790834279,331.3298748559558,2510.3,Continuing
9,296,1681.2,1305.7402373363252,227.78654209062825,2510.3,Continuing
10,169,1250.5,1353.0583418681294,230.3913378623281,2510.3,Continuing
11,139,1350.4,1348.7837315292925,221.82975448021074,2510.3,Continuing
12,244,1081.1,1354.226250318636,209.46827048731,2510.3,Continuing
13,207,1019.0,1329.253598903222,220.47638724580926,2510.3,Continuing
14,265,1680.6,1302.4303009330615,233.77517407075172,2510.3,Continuing
15,215,1688.1,1323.600503290804,241.9391182358055,2510.3,Continuing
16,57,1235.9,1343.4584180649827,247.37133750145995,2510.3,Continuing
17,26,1236.6,1339.1700189984588,241.59200102525406,2510.3,Continuing
18,11,1232.0,1335.2845347380153,236.15136261277829,2510.3,Continuing
19,263,1123.1,1331.396469029845,231.20911084610833,2510.3,Continuing
20,216,1371.1,1321.1227554264165,231.45054848041644,2510.3,Continuing
21,283,1130.4,1325.0829527715237,225.03589901014797,2510.3,Continuing
22,8,1683.0,1316.4772566029317,224.69054526757216,2510.3,Continuing
23,124,1600.0,1330.4945642404716,230.9660442483504,2510.3,Continuing
24,203,1688.1,1341.4328407001576,231.1227093811125,2510.3,Continuing
25,102,1575.5,1383.1324866042023,229.36560458519347,2510.3,Continuing
26,30,1194.0,1408.4323520132432,220.7497543690878,2510.3,Continuing
27,305,1139.7,1362.8606535734714,229.695210596436,2510.3,Continuing
28,136,1199.0,1374.9808188586844,226.216513240226,2510.3,Continuing
29,181,1801.8,1330.806444061292,232.81066369104872,2510.3,Continuing
30,44,1474.4,1357.4466842884492,240.06757979573365,2510.3,Continuing
31,235,1419.4,1361.8575114013834,236.39662869995314,2510.3,Continuing
32,160,1309.1,1364.390074695769,232.40860478000386,2510.3,Continuing
33,238,1188.5,1363.331728795096,228.96373572952174,2510.3,Continuing
34,206,2331.1,1358.3109572100539,227.90931019019246,2510.3,Continuing
35,71,2501.1,1376.2359644718683,278.38400444424406,2510.3,Continuing
36,273,2402.3,1420.0324199655702,329.89521286711647,2510.3,Continuing
37,45,1716.3,1507.2147686612402,350.000040611943,2510.3,Continuing
38,147,1736.3,1526.6678362680955,341.5150044993294,2510.3,Continuing
39,171,1837.9,1519.5258658410198,335.09384347230537,2510.3,Continuing
40,201,1586.7,1542.0053291193308,329.20108493084996,2510.3,Continuing
41,254,1324.3,1542.4915680755905,323.8849564191107,2510.3,Continuing
42,48,1451.7,1524.5772678735395,324.05324383889,2510.3,Continuing
43,303,1221.6,1512.3852412256997,320.3612033827791,2510.3,Continuing
44,191,2411.5,1494.476825423414,322.1961859141855,2510.3,Continuing
45,212,2249.6,1523.9140635485437,347.0013662508355,2510.3,Continuing
46,31,2487.3,1557.3960343852316,355.6919109521179,2510.3,Continuing
47,99,2411.5,1592.4157253201377,373.6386273569257,2510.3,Continuing
48,184,1012.8,1622.2097876644104,383.737492409501,2510.3,Continuing
49,73,2381.6,1582.678515125748,396.340485376067,2510.3,Continuing
50,292,2372.4,1614.0299321694,404.0452862710558,2510.3,Continuing
51,106,2381.6,1644.7846698678768,409.4620024125849,2510.3,Continuing
52,306,2510.3,1674.3645671771662,413.48438902150735,2510.3,Max Yield Strength reached
