Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,0.0,1048.8088481701514,2510.3,Continuing
2,33,1819.0,237.92978227867962,1040.8339516337342,2510.3,Continuing
3,142,1340.1,359.5518903489768,1037.749983169499,2510.3,Continuing
4,193,1784.5,429.59058417198145,1035.0993166649903,2510.3,Continuing
5,158,1688.1,519.8915748440618,1032.7982731470922,2510.3,Continuing
6,119,1736.3,592.9200851265875,1030.7781205327221,2510.3,Continuing
7,279,1805.2,660.1812725894508,1028.9930212449533,2510.3,Continuing
8,285,1812.1,1579.931672122165,229.92048621203148,2510.3,Continuing
9,77,1653.6,1636.2984946179702,199.15140113153203,2510.3,Continuing
10,246,1564.0,1634.3410602021538,185.46008713116922,2510.3,Continuing
11,188,1681.2,1625.7301300311044,175.4055007863236,2510.3,Continuing
12,21,1860.3,1621.0694644966225,172.37790936288337,2510.3,Continuing
13,150,1846.5,1657.0471062704723,163.01067273844373,2510.3,Continuing
14,146,1722.5,1646.2444553006092,171.4729021606261,2510.3,Continuing
15,46,1798.3,1558.5801405902896,175.24871583829128,2510.3,Continuing
16,291,1577.8,1589.8854220443152,182.97146042378884,2510.3,Continuing
17,301,1359.7,1559.2307013582658,179.41655256009005,2510.3,Continuing
18,266,1667.4,1516.4863995619542,175.71454033570805,2510.3,Continuing
19,304,1302.8,1554.4835565987573,158.93700905115963,2510.3,Continuing
20,197,1348.9,1464.6407644114013,176.42415118076084,2510.3,Continuing
21,92,1280.7,1468.634439984824,161.8685560897196,2510.3,Continuing
22,3,1341.7,1399.9979430051096,176.20794250333768,2510.3,Continuing
23,13,1299.8,1440.5241094708927,150.56381674487957,2510.3,Continuing
24,52,1332.7,1419.348688867697,146.59403030803213,2510.3,Continuing
25,216,1371.1,1129.622042371218,228.8926727475054,2510.3,Continuing
26,57,1235.9,1041.6894407722452,255.65212476819457,2510.3,Continuing
27,296,1681.2,1232.0979743278676,209.6343645542926,2510.3,Continuing
28,167,1731.7,1318.9527429011027,179.6079647649745,2510.3,Continuing
29,126,1391.8,1426.7434026379078,171.98950321135476,2510.3,Continuing
30,287,1615.8,1432.5937296342204,154.57100170992382,2510.3,Continuing
31,14,1564.0,1476.953723121655,149.41555036453965,2510.3,Continuing
32,173,1522.7,1488.868295380516,143.26058961938003,2510.3,Continuing
33,305,1139.7,1267.0491466772837,212.383413602796,2510.3,Continuing
34,54,1429.7,1468.2099057604137,137.22721685012414,2510.3,Continuing
35,35,1357.3,1457.4627768229716,136.83720316867,2510.3,Continuing
36,213,1405.6,1431.381763131079,134.69287827600292,2510.3,Continuing
37,8,1683.0,1232.7349901461978,182.01374968678886,2510.3,Continuing
38,102,1575.5,1439.2754344701711,150.65039079899685,2510.3,Continuing
39,49,1550.3,1440.0411084273833,141.61364387622652,2510.3,Continuing
40,262,1309.1,1431.0729442201987,142.4347998267532,2510.3,Continuing
41,219,1804.2,1322.470389410821,158.07160628105092,2510.3,Continuing
42,189,1818.0,1482.7362285469342,161.25318119683445,2510.3,Continuing
43,186,1741.8,1565.1418399741553,159.1131317566008,2510.3,Continuing
44,299,1777.6,1605.7425207969245,152.86312845786583,2510.3,Continuing
45,82,1746.6,1640.3528189652993,147.25152660094423,2510.3,Continuing
46,117,1810.0,1653.1333882301528,142.71713148745087,2510.3,Continuing
47,278,1743.5,1676.0771911918728,139.1794286157889,2510.3,Continuing
48,222,1792.1,1678.2625255262915,135.4542209253184,2510.3,Continuing
49,121,1795.5,1692.287720517525,132.34777173747833,2510.3,Continuing
50,236,1019.7,1604.5284407682802,170.6301377034484,2510.3,Continuing
51,276,1629.9,1606.1398179722983,144.73282679746418,2510.3,Continuing
52,231,1547.3,1502.6097406319275,160.59993738297854,2510.3,Continuing
53,6,1605.4,1453.6886194623598,171.09782002420874,2510.3,Continuing
54,18,1592.9,1491.1382832662187,150.99364306183855,2510.3,Continuing
55,177,1503.4,1498.0640437948666,145.1193867160294,2510.3,Continuing
56,12,1455.4,1495.2624311840564,139.4770756873204,2510.3,Continuing
57,239,1144.8,1373.8852852493285,164.86588929314019,2510.3,Continuing
58,134,1282.2,1414.6873007605463,140.62405451342198,2510.3,Continuing
59,124,1600.0,1180.7156266454274,202.32805038998293,2510.3,Continuing
60,203,1688.1,1338.6158160479536,172.761936161613,2510.3,Continuing
61,198,1061.1,1407.859153904954,167.15932954739765,2510.3,Continuing
62,115,1536.5,1393.6275415241173,158.39295882640715,2510.3,Continuing
63,259,1463.3,1413.7816931266827,146.6801261138412,2510.3,Continuing
64,16,1328.3,1384.546828194749,145.7820287768046,2510.3,Continuing
65,223,1412.5,1394.0917571237446,138.6714070459538,2510.3,Continuing
66,205,1730.2,1315.8326021645235,158.48310852352228,2510.3,Continuing
67,192,1674.6,1447.326827626672,152.32531091986706,2510.3,Continuing
68,252,1730.2,1490.8412587903292,148.15583688497102,2510.3,Continuing
69,127,1737.2,1507.7997256873746,145.55268920588182,2510.3,Continuing
70,224,1792.2,1525.3082078984842,151.23973452054932,2510.3,Continuing
71,19,1723.2,1564.440567746508,148.57881065937457,2510.3,Continuing
72,275,1392.4,1590.2046818287595,142.5639542038982,2510.3,Continuing
73,204,2005.5,1542.4473849552141,152.13858828479528,2510.3,Continuing
74,68,2006.0,1603.864313893172,171.29617997112356,2510.3,Continuing
75,185,1998.6,1625.379154381481,182.8101439131646,2510.3,Continuing
