Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,209,1309.8,87.77922618100757,1046.0572514408475,2510.3,Continuing
2,97,1420.0,205.73594331514187,1041.169460398832,2510.3,Continuing
3,29,1254.0,302.6000280333905,1037.7976560674597,2510.3,Continuing
4,153,1194.0,962.0336595600759,204.89719203468547,2510.3,Continuing
5,89,1021.0,583.2330145057479,296.0634487541293,2510.3,Continuing
6,305,1139.7,795.6042298224085,263.0573720054404,2510.3,Continuing
7,238,1188.5,782.3066439880035,265.17722369166455,2510.3,Continuing
8,291,1577.8,982.9540605108108,195.8101568731662,2510.3,Continuing
9,171,1837.9,792.3137636659046,295.1809896600927,2510.3,Continuing
10,296,1681.2,1230.4093511141048,265.8799337965706,2510.3,Continuing
11,169,1250.5,1266.9587605723605,276.8776217657028,2510.3,Continuing
12,123,1729.4,1273.427235199274,261.5106806954503,2510.3,Continuing
13,139,1350.4,1300.0709141887514,275.0998997765117,2510.3,Continuing
14,111,1274.7,1309.2302365348382,261.66313224705164,2510.3,Continuing
15,265,1680.6,1310.8297606518631,251.53022943989174,2510.3,Continuing
16,57,1235.9,1436.1832219143184,224.91203663207912,2510.3,Continuing
17,215,1688.1,1356.9805369009844,239.51072830671865,2510.3,Continuing
18,26,1236.6,1380.3095444599408,229.5102738075591,2510.3,Continuing
19,136,1199.0,1397.9662762178743,223.359277938147,2510.3,Continuing
20,71,2501.1,1337.0524884884549,234.94827074790894,2510.3,Continuing
21,273,2402.3,1351.149280235446,352.94496429719123,2510.3,Continuing
22,206,2331.1,1371.6835175771857,409.8582508457194,2510.3,Continuing
23,45,1716.3,1394.6522253349956,443.8922333514731,2510.3,Continuing
24,147,1736.3,1493.942422641637,405.96756923644006,2510.3,Continuing
25,201,1586.7,1515.852672138442,382.00575222745556,2510.3,Continuing
26,254,1324.3,1530.6016056232995,365.3300295202344,2510.3,Continuing
27,191,2411.5,1502.840791527458,367.4479078609029,2510.3,Continuing
28,31,2487.3,1539.7154654530482,400.41072817008813,2510.3,Continuing
29,212,2249.6,1576.676252482382,425.83010550368374,2510.3,Continuing
30,99,2411.5,1639.3071776791205,419.60447988004637,2510.3,Continuing
31,184,1012.8,1702.277437321348,417.9662796570756,2510.3,Continuing
32,5,1164.4,1598.637226699791,458.16976394477064,2510.3,Continuing
33,73,2381.6,1563.4162195164722,466.70670227167597,2510.3,Continuing
34,292,2372.4,1603.614562362042,471.10327012589056,2510.3,Continuing
35,306,2510.3,1644.1894166648517,471.94973693753775,2510.3,Max Yield Strength reached
