Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,296,1681.2,1.887627892348339e-175,1048.8088481701514,2510.3,Continuing
2,57,1235.9,280.3285707496301,1040.8585012354913,2510.3,Continuing
3,30,1194.0,354.0811016249694,1037.759342207582,2510.3,Continuing
4,136,1199.0,414.20364095099245,1035.0999741966687,2510.3,Continuing
5,216,1371.1,473.1651249034975,1022.2698363413543,2510.3,Continuing
6,102,1575.5,1200.5391962721872,333.2096156949318,2510.3,Continuing
7,8,1683.0,1296.2598526599684,275.5039866800806,2510.3,Continuing
8,203,1688.1,1345.4838887473402,267.554214717789,2510.3,Continuing
9,124,1600.0,1386.3440831673058,258.464882479243,2510.3,Continuing
10,265,1680.6,1416.438543465456,240.76118418060994,2510.3,Continuing
11,231,1547.3,1430.1723574062867,236.87053156213057,2510.3,Continuing
12,18,1592.9,1457.8435093139713,219.4215272614882,2510.3,Continuing
13,177,1503.4,1472.1100011159742,209.2685768884282,2510.3,Continuing
14,12,1455.4,1477.9533740314068,199.4228446794986,2510.3,Continuing
15,176,1026.6,1479.0727069820682,191.68478426621127,2510.3,Continuing
16,259,1463.3,1439.6739474317965,225.0692873440239,2510.3,Continuing
17,305,1139.7,1443.7331236055347,216.87138685236488,2510.3,Continuing
18,150,1846.5,1424.1422331442047,226.056014511537,2510.3,Continuing
19,193,1784.5,1441.9087863694879,237.86503890526265,2510.3,Continuing
20,142,1340.1,1457.3657235108058,241.46373252871197,2510.3,Continuing
21,21,1860.3,1453.1070707903841,237.33530899767425,2510.3,Continuing
22,291,1577.8,1468.7198065446637,245.35650370492615,2510.3,Continuing
23,119,1736.3,1474.964443064072,239.59959271699418,2510.3,Continuing
24,158,1688.1,1485.816127633511,238.7185250259246,2510.3,Continuing
25,285,1812.1,1508.373633089543,233.5748633865098,2510.3,Continuing
26,279,1805.2,1544.8497502255977,229.78738576902785,2510.3,Continuing
27,77,1653.6,1573.7752845992422,224.80511984137942,2510.3,Continuing
28,46,1798.3,1585.059598400489,219.7447563369132,2510.3,Continuing
29,33,1819.0,1605.820992184652,213.84814885233268,2510.3,Continuing
30,246,1564.0,1618.5610095930062,210.7665145059035,2510.3,Continuing
31,188,1681.2,1612.8589899339943,206.25147268939827,2510.3,Continuing
32,266,1667.4,1615.9803486227238,208.03042073290734,2510.3,Continuing
33,146,1722.5,1614.4516350389542,199.19148639836865,2510.3,Continuing
34,301,1359.7,1607.544378944866,198.16690142887177,2510.3,Continuing
35,92,1280.7,1582.9292985801717,200.91966643675696,2510.3,Continuing
36,304,1302.8,1560.9991556304,204.09109519126378,2510.3,Continuing
37,199,1369.5,1545.4724544976461,205.9089844883891,2510.3,Continuing
38,52,1332.7,1532.9774698930887,203.86806010209432,2510.3,Continuing
39,103,1314.2,1520.5983937548642,202.72048720804892,2510.3,Continuing
40,308,1258.6,1506.5756055511156,200.6160264339683,2510.3,Continuing
41,13,1299.8,1490.2555278649697,198.8227507781216,2510.3,Continuing
42,134,1282.2,1471.6458125746044,195.89181429781556,2510.3,Continuing
43,251,1369.5,1450.7867011782178,188.83266574066909,2510.3,Continuing
44,94,1376.3,1431.7962619442403,175.1085602732092,2510.3,Continuing
45,4,1322.1,1417.6356623401832,166.2901609778173,2510.3,Continuing
46,267,1352.2,1401.6582946833505,157.47753056806403,2510.3,Continuing
47,198,1061.1,1391.8737957941603,176.03982693338972,2510.3,Continuing
48,120,1275.3,1396.415038296337,159.08040616809876,2510.3,Continuing
49,270,1300.3,1381.8792065500343,150.44046578782172,2510.3,Continuing
50,36,1245.4,1371.4054332739502,144.65374752105618,2510.3,Continuing
51,302,1311.1,1360.7627717428024,140.1841656835532,2510.3,Continuing
52,10,1218.4,1353.9933433203382,135.24396255922906,2510.3,Continuing
53,110,1241.0,1343.541517659374,132.81931397984044,2510.3,Continuing
54,165,1250.8,1330.0711817079,129.57632216252136,2510.3,Continuing
55,16,1328.3,1318.386402790064,129.41990906462038,2510.3,Continuing
56,269,1368.5,1312.0247319413174,126.30727406063764,2510.3,Continuing
57,63,1423.8,1297.2338289186184,132.73587343307105,2510.3,Continuing
58,67,1438.6,1312.5285501786984,133.13789562065293,2510.3,Continuing
59,50,1371.4,1329.0530602165481,132.09461623386085,2510.3,Continuing
60,141,1273.3,1332.1773983290193,127.71403716309555,2510.3,Continuing
61,197,1348.9,1309.638350744198,128.12824650219653,2510.3,Continuing
62,105,1358.2,1313.0925921950586,123.53379021576436,2510.3,Continuing
63,53,1372.9,1318.9285508321482,120.64645256542578,2510.3,Continuing
64,98,1243.4,1317.58529758048,118.7254297224055,2510.3,Continuing
65,311,1376.7,1296.0685844116836,116.37794864738373,2510.3,Continuing
66,41,1169.4,1295.776739134668,129.89199491151248,2510.3,Continuing
67,219,1804.2,1283.294333181002,147.99980395656388,2510.3,Continuing
68,186,1741.8,1511.3057435661622,140.81357032931112,2510.3,Continuing
69,82,1746.6,1608.3704996390784,127.12157196793291,2510.3,Continuing
70,299,1777.6,1655.2814962419886,118.19328685398582,2510.3,Continuing
71,189,1818.0,1685.8575224733308,112.06416259176417,2510.3,Continuing
72,278,1743.5,1707.8737836342843,108.19792936834308,2510.3,Continuing
73,117,1810.0,1712.4189411977227,104.86726533231673,2510.3,Continuing
74,222,1792.1,1722.547221309988,102.52618470390267,2510.3,Continuing
75,121,1795.5,1731.5995557289011,100.23480781749628,2510.3,Continuing
76,276,1629.9,1667.9380052352517,108.14058388505293,2510.3,Continuing
77,167,1731.7,1629.7297702292537,134.93702692564358,2510.3,Continuing
78,262,1309.1,1636.1355954719825,112.46851241936946,2510.3,Continuing
79,49,1550.3,1536.098007098527,114.84317995083785,2510.3,Continuing
80,213,1405.6,1525.688364910422,113.73416480906866,2510.3,Continuing
81,6,1605.4,1499.4099261940328,152.34498074298602,2510.3,Continuing
82,239,1144.8,1489.235420580213,140.89090480368728,2510.3,Continuing
83,54,1429.7,1482.5685118141755,115.8039531969189,2510.3,Continuing
84,287,1615.8,1384.7925875886522,122.40344445180166,2510.3,Continuing
85,14,1564.0,1451.0932034926277,121.14535011890806,2510.3,Continuing
86,173,1522.7,1463.1603683344315,118.24411233869066,2510.3,Continuing
87,126,1391.8,1443.083949854733,128.97669228298423,2510.3,Continuing
88,35,1357.3,1388.6297160654563,120.83152535833244,2510.3,Continuing
89,115,1536.5,1369.672580943788,131.15185722191313,2510.3,Continuing
90,223,1412.5,1376.4449957894822,115.13129172387241,2510.3,Continuing
91,38,1426.2,1378.879697213898,113.29150013027208,2510.3,Continuing
92,309,1212.0,1351.8118614844452,121.25115825737363,2510.3,Continuing
93,86,1453.8,1329.3580447047025,113.61875434767032,2510.3,Continuing
94,192,1674.6,1319.0353652822196,126.49247036849322,2510.3,Continuing
95,205,1730.2,1434.9381190130123,132.70392509838024,2510.3,Continuing
96,252,1730.2,1508.4724187862453,119.44867669357338,2510.3,Continuing
97,224,1792.2,1518.2370558484713,124.90028693731298,2510.3,Continuing
98,19,1723.2,1571.0770243718198,120.6141723927043,2510.3,Continuing
