Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,0.004097,-45.592976,-0.005333,-0.005309,-0.134836,0.018224,0.000928,-1.348365,-45.592976,-0.134559,0.000000
0.220000,-0.000366,-45.548492,-0.005329,-0.005309,-0.134836,-0.001629,-0.000083,-1.348365,-45.548492,-0.134559,0.000000
0.230000,0.002983,-45.681938,-0.005333,-0.005309,-0.134836,0.013269,0.000676,-1.348365,-45.681938,-0.134559,0.000000
0.240000,0.008194,-45.681938,-0.005333,-0.005309,-0.134836,0.036449,0.001857,-1.348365,-45.681938,-0.134559,0.000000
0.250000,0.008568,-45.592976,-0.005338,-0.005309,-0.134836,0.038112,0.001941,-1.348365,-45.592976,-0.134559,0.000000
0.260000,0.011177,-45.637455,-0.005329,-0.005309,-0.134836,0.049718,0.002533,-1.348365,-45.637455,-0.134559,0.000000
0.270000,0.013779,-45.637455,-0.005342,-0.005309,-0.134836,0.061291,0.003122,-1.348365,-45.637455,-0.134559,0.000000
0.280000,0.005592,-45.637455,-0.005333,-0.005309,-0.134836,0.024876,0.001267,-1.348365,-45.637455,-0.134559,0.000000
0.290000,0.003357,-45.592976,-0.005338,-0.005309,-0.134836,0.014932,0.000761,-1.348365,-45.592976,-0.134559,0.000000
0.300000,0.009682,-45.681938,-0.005329,-0.005309,-0.134836,0.043066,0.002194,-1.348365,-45.681938,-0.134559,0.000000
0.310000,-0.001488,-45.681938,-0.005333,-0.005309,-0.134836,-0.006618,-0.000337,-1.348365,-45.681938,-0.134559,0.000000
0.320000,0.006706,-45.592976,-0.005338,-0.005309,-0.134836,0.029831,0.001520,-1.348365,-45.592976,-0.134559,0.000000
0.330000,0.008942,-45.637455,-0.005333,-0.005309,-0.134836,0.039774,0.002026,-1.348365,-45.637455,-0.134559,0.000000
0.340000,0.017136,-45.637455,-0.005346,-0.005309,-0.134836,0.076223,0.003883,-1.348365,-45.637455,-0.134559,0.000000
0.350000,0.010429,-45.592976,-0.005325,-0.005309,-0.134836,0.046392,0.002363,-1.348365,-45.592976,-0.134559,0.000000
0.360000,0.008942,-45.637455,-0.005346,-0.005309,-0.134836,0.039774,0.002026,-1.348365,-45.637455,-0.134559,0.000000
0.370000,0.005959,-45.637455,-0.005325,-0.005309,-0.134836,0.026505,0.001350,-1.348365,-45.637455,-0.134559,0.000000
0.380000,0.008568,-45.637455,-0.005333,-0.005309,-0.134836,0.038112,0.001941,-1.348365,-45.637455,-0.134559,0.000000
0.390000,0.008942,-45.637455,-0.005329,-0.005309,-0.134836,0.039774,0.002026,-1.348365,-45.637455,-0.134559,0.000000
0.400000,-0.002975,-45.681938,-0.005329,-0.005309,-0.134836,-0.013236,-0.000674,-1.348365,-45.681938,-0.134559,0.000000
0.410000,0.008568,-45.681938,-0.005346,-0.005309,-0.134836,0.038112,0.001941,-1.348365,-45.681938,-0.134559,0.000000
0.420000,-0.000740,-45.637455,-0.005342,-0.005309,-0.134836,-0.003292,-0.000168,-1.348365,-45.637455,-0.134455,0.000000
0.430000,0.011177,-45.637455,-0.005333,-0.005308,-0.134819,0.049718,0.002533,-1.348191,-45.637455,-0.134281,0.000000
0.440000,0.007080,-45.681938,-0.005329,-0.005305,-0.134749,0.031494,0.001604,-1.347494,-45.681938,-0.134125,0.000000
0.450000,0.028679,-45.681938,-0.005338,-0.005301,-0.134637,0.127570,0.006499,-1.346370,-45.681938,-0.133952,0.000000
0.460000,0.021599,-45.548492,-0.005338,-0.005295,-0.134498,0.096076,0.004894,-1.344981,-45.548492,-0.133778,0.000000
0.470000,0.000748,-45.592976,-0.005342,-0.005289,-0.134351,0.003326,0.000169,-1.343505,-45.592976,-0.133622,0.000000
0.480000,-0.018242,-45.681938,-0.005338,-0.005283,-0.134186,-0.081144,-0.004134,-1.341859,-45.681938,-0.133449,0.000000
0.490000,-0.013771,-45.637455,-0.005325,-0.005276,-0.134021,-0.061257,-0.003121,-1.340212,-45.637455,-0.133293,0.000000
0.500000,-0.021591,-45.637455,-0.005329,-0.005271,-0.133874,-0.096042,-0.004893,-1.338736,-45.637455,-0.133119,0.000000
0.510000,-0.022339,-45.592976,-0.005333,-0.005266,-0.133752,-0.099368,-0.005062,-1.337521,-45.592976,-0.132946,0.000000
0.520000,-0.015633,-45.637455,-0.005333,-0.005262,-0.133648,-0.069537,-0.003542,-1.336480,-45.637455,-0.132790,0.000000
0.530000,0.001869,-45.681938,-0.005329,-0.005256,-0.133501,0.008315,0.000424,-1.335008,-45.681938,-0.132616,0.000000
0.540000,0.004097,-45.637455,-0.005333,-0.005248,-0.133310,0.018224,0.000928,-1.333101,-45.637455,-0.132460,0.000000
0.550000,0.003731,-45.681938,-0.005338,-0.005241,-0.133128,0.016595,0.000845,-1.331280,-45.681938,-0.132287,0.000000
0.560000,-0.004463,-45.637455,-0.005346,-0.005233,-0.132929,-0.019853,-0.001011,-1.329285,-45.637455,-0.132113,0.000000
0.570000,-0.005211,-45.637455,-0.005338,-0.005226,-0.132729,-0.023179,-0.001181,-1.327291,-45.637455,-0.131957,0.000000
0.580000,-0.002602,-45.681938,-0.005342,-0.005218,-0.132530,-0.011573,-0.000590,-1.325296,-45.681938,-0.131784,0.000000
0.590000,-0.003723,-45.637455,-0.005329,-0.005212,-0.132382,-0.016561,-0.000844,-1.323820,-45.637455,-0.131628,0.000000
0.600000,-0.011169,-45.681938,-0.005338,-0.005207,-0.132269,-0.049684,-0.002531,-1.322692,-45.681938,-0.131454,0.000000
