Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.150810,-103.907501,-0.010481,-0.005773,-0.146622,-0.670837,-0.034174,-1.466215,-103.907501,-0.146396,0.000000
0.220000,-0.142990,-103.951981,-0.010486,-0.005773,-0.146622,-0.636052,-0.032402,-1.466215,-103.951981,-0.146396,0.000000
0.230000,-0.123253,-103.907501,-0.010486,-0.005773,-0.146622,-0.548256,-0.027929,-1.466215,-103.907501,-0.146396,0.000000
0.240000,-0.128838,-103.907501,-0.010481,-0.005773,-0.146622,-0.573098,-0.029195,-1.466215,-103.907501,-0.146396,0.000000
0.250000,-0.141495,-103.996460,-0.010494,-0.005773,-0.146622,-0.629400,-0.032063,-1.466215,-103.996460,-0.146396,0.000000
0.260000,-0.146339,-103.951981,-0.010481,-0.005773,-0.146622,-0.650950,-0.033161,-1.466215,-103.951981,-0.146396,0.000000
0.270000,-0.150063,-103.996460,-0.010477,-0.005773,-0.146622,-0.667512,-0.034005,-1.466215,-103.996460,-0.146396,0.000000
0.280000,-0.140381,-103.907501,-0.010486,-0.005773,-0.146622,-0.624445,-0.031811,-1.466215,-103.907501,-0.146396,0.000000
0.290000,-0.137032,-103.996460,-0.010477,-0.005773,-0.146622,-0.609547,-0.031052,-1.466215,-103.996460,-0.146396,0.000000
0.300000,-0.133308,-103.996460,-0.010490,-0.005773,-0.146622,-0.592985,-0.030208,-1.466215,-103.996460,-0.146396,0.000000
0.310000,-0.131073,-103.951981,-0.010490,-0.005773,-0.146622,-0.583042,-0.029702,-1.466215,-103.951981,-0.146396,0.000000
0.320000,-0.139633,-103.951981,-0.010490,-0.005773,-0.146622,-0.621119,-0.031641,-1.466215,-103.951981,-0.146396,0.000000
0.330000,-0.140381,-103.996460,-0.010494,-0.005773,-0.146622,-0.624445,-0.031811,-1.466215,-103.996460,-0.146396,0.000000
0.340000,-0.145966,-103.907501,-0.010477,-0.005773,-0.146622,-0.649287,-0.033076,-1.466215,-103.907501,-0.146396,0.000000
0.350000,-0.144852,-104.040947,-0.010481,-0.005773,-0.146622,-0.644332,-0.032824,-1.466215,-104.040947,-0.146396,0.000000
0.360000,-0.142242,-103.951981,-0.010477,-0.005773,-0.146622,-0.632726,-0.032233,-1.466215,-103.951981,-0.146396,0.000000
0.370000,-0.135536,-103.951981,-0.010468,-0.005773,-0.146622,-0.602895,-0.030713,-1.466215,-103.951981,-0.146396,0.000000
0.380000,-0.135910,-103.951981,-0.010473,-0.005773,-0.146622,-0.604558,-0.030798,-1.466215,-103.951981,-0.146396,0.000000
0.390000,-0.141495,-103.996460,-0.010481,-0.005773,-0.146622,-0.629400,-0.032063,-1.466215,-103.996460,-0.146396,0.000000
0.400000,-0.138519,-103.951981,-0.010477,-0.005773,-0.146622,-0.616165,-0.031389,-1.466215,-103.951981,-0.146396,0.000000
0.410000,-0.138893,-103.951981,-0.010481,-0.005773,-0.146622,-0.617827,-0.031474,-1.466215,-103.951981,-0.146396,0.000000
0.420000,-0.134422,-103.951981,-0.010473,-0.005772,-0.146613,-0.597940,-0.030461,-1.466128,-103.951981,-0.146240,0.000000
0.430000,-0.099792,-103.907501,-0.010486,-0.005771,-0.146578,-0.443899,-0.022613,-1.465784,-103.907501,-0.146067,0.000000
0.440000,-0.086388,-103.951981,-0.010481,-0.005768,-0.146517,-0.384271,-0.019576,-1.465174,-103.951981,-0.145911,0.000000
0.450000,-0.083778,-103.907501,-0.010477,-0.005764,-0.146405,-0.372665,-0.018984,-1.464050,-103.907501,-0.145737,0.000000
0.460000,-0.090858,-103.863022,-0.010490,-0.005759,-0.146275,-0.404159,-0.020589,-1.462748,-103.863022,-0.145564,0.000000
0.470000,-0.100540,-103.996460,-0.010494,-0.005752,-0.146110,-0.447225,-0.022783,-1.461102,-103.996460,-0.145408,0.000000
0.480000,-0.105377,-103.907501,-0.010477,-0.005745,-0.145928,-0.468741,-0.023879,-1.459278,-103.907501,-0.145234,0.000000
0.490000,-0.105751,-103.951981,-0.010468,-0.005738,-0.145754,-0.470404,-0.023964,-1.457544,-103.951981,-0.145078,0.000000
0.500000,-0.090858,-103.907501,-0.010499,-0.005732,-0.145581,-0.404159,-0.020589,-1.455811,-103.907501,-0.144905,0.000000
