Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,107,1309.1,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,87,1393.5,1818.3443622845587,896.981251222522,230.34077776550916,316**2 * RBF(length_scale=3.63) + WhiteKernel(noise_level=10),2510.3,Continuing
2,159,2356.4,1890.7221225464777,1060.8597662468185,207.46558907491485,316**2 * RBF(length_scale=2.9) + WhiteKernel(noise_level=10),2510.3,Continuing
3,206,2331.1,2684.026652909009,2096.8304296264178,146.79905582064782,316**2 * RBF(length_scale=3.27) + WhiteKernel(noise_level=0.607),2510.3,Continuing
4,106,2381.6,2680.8239069025167,2106.857729203003,143.49154442487836,316**2 * RBF(length_scale=3.42) + WhiteKernel(noise_level=0.608),2510.3,Continuing
5,273,2402.3,2616.7412080986874,2400.741011998481,54.00004902505152,316**2 * RBF(length_scale=3.49) + WhiteKernel(noise_level=0.00029),2510.3,Continuing
6,108,1164.4,2606.9704707446044,2111.3796838519797,123.8976967231562,316**2 * RBF(length_scale=2.21) + WhiteKernel(noise_level=10),2510.3,Continuing
7,292,2372.4,2645.6167104466494,2351.4099441578423,73.55169157220172,316**2 * RBF(length_scale=2.22) + WhiteKernel(noise_level=10),2510.3,Continuing
8,194,1233.3,2551.2272906758803,2304.670960484921,61.639082547739854,316**2 * RBF(length_scale=1.2) + WhiteKernel(noise_level=10),2510.3,Continuing
9,73,2381.6,2970.1313674744724,2687.901039771692,70.55758192569516,316**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=10),2510.3,Continuing
10,99,2411.5,2644.493713002137,2307.647320826727,84.21159804385252,316**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=10),2510.3,Continuing
11,233,1088.6,2653.1993707792594,1694.776055604746,239.60582879362832,316**2 * RBF(length_scale=0.997) + WhiteKernel(noise_level=0.609),2510.3,Continuing
12,289,1571.2,2483.008106828951,1493.134006212368,247.46852515414582,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
13,31,2487.3,2419.3782958475867,1756.2586339987545,165.779915462208,316**2 * RBF(length_scale=1.04) + WhiteKernel(noise_level=10),2510.3,Continuing
14,191,2411.5,2456.8823545908263,1786.9673807624645,167.47874345709045,316**2 * RBF(length_scale=1.04) + WhiteKernel(noise_level=10),2510.3,Continuing
15,71,2501.1,2423.9203683720534,1865.1815118113768,139.68471414016912,316**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=0.611),2510.3,Continuing
16,306,2510.3,2320.5888085286833,1332.0698215586308,247.1297467425132,316**2 * RBF(length_scale=1.09) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
