Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,215,1688.1,,,,2510.3,Initial selection
1,33,1819.0,634.7147488668271,420.3270307934411,30.62681686762657,2510.3,Continuing
2,158,1688.1,1831.3693295880764,1811.90362266086,2.7808152753166198,2510.3,Continuing
3,188,1681.2,1764.6795943199286,1691.2337176855976,10.49226809061869,2510.3,Continuing
4,46,1798.3,1736.2648244422292,1658.710081017773,11.079249060636599,2510.3,Continuing
5,150,1846.5,1793.8944915812722,1702.2941873900772,13.085757741599293,2510.3,Continuing
6,266,1667.4,1793.6515050113871,1761.4934359780848,4.59400986190033,2510.3,Continuing
7,193,1784.5,1769.5702431902623,1702.141852029265,9.632627308713909,2510.3,Continuing
8,119,1736.3,1570.9201734030028,1557.4475749047697,1.924656928318997,2510.3,Continuing
9,279,1805.2,1441.184428953702,1323.9467093350124,16.748245659812802,2510.3,Continuing
10,146,1722.5,1361.2456685126774,1221.8293933933383,19.916610731334178,2510.3,Continuing
11,246,1564.0,1211.94379600882,1072.6321554754186,19.901662933343072,2510.3,Continuing
12,291,1577.8,1205.2407722912103,1041.3945039907758,23.40660975720494,2510.3,Continuing
13,285,1812.1,1021.6148043244984,892.9478094354174,18.38099926986872,2510.3,Continuing
14,77,1653.6,536.1169208515189,318.62656868680136,31.070050309245367,2510.3,Continuing
15,142,1340.1,562.7072384537252,349.0680734330922,30.519880717233285,2510.3,Continuing
16,21,1860.3,1061.9731597540715,927.4909109204951,19.21174983336804,2510.3,Continuing
17,287,1615.8,453.60013778967186,234.28411601501614,31.33086025352225,2510.3,Continuing
18,14,1564.0,1610.9407524656292,1584.5131125152698,3.7753771357656176,2510.3,Continuing
19,173,1522.7,1571.997001018394,1559.892580820703,1.7292028853844457,2510.3,Continuing
20,54,1429.7,1451.79360981827,1351.7525875726924,14.291574606511068,2510.3,Continuing
21,213,1405.6,1451.3623159410024,1406.8083953989774,6.364845791717873,2510.3,Continuing
22,35,1357.3,1344.5332417641246,1303.9301465959734,5.80044216687873,2510.3,Continuing
23,38,1426.2,1230.7329304574673,1207.8387877112064,3.2705918208944347,2510.3,Continuing
24,223,1412.5,1444.7340110785592,1372.6232383492024,10.30153896133669,2510.3,Continuing
25,49,1550.3,1176.2071590505975,1131.4105518831243,6.399515309639019,2510.3,Continuing
26,262,1309.1,1613.9944609522368,1587.7449890283433,3.749924560556208,2510.3,Continuing
27,102,1575.5,1071.3170083224663,928.6157952901085,20.385887576051104,2510.3,Continuing
28,86,1453.8,1058.5160859343193,891.1130047701049,23.914725880602063,2510.3,Continuing
29,141,1273.3,911.4700146482086,731.167383124172,25.75751878914808,2510.3,Continuing
30,134,1282.2,1207.3034691032142,1098.6349283527416,15.524077250067522,2510.3,Continuing
31,63,1423.8,1290.9002905578056,1200.2665684556248,12.947674586025826,2510.3,Continuing
32,50,1371.4,1456.6588640890313,1432.6698723878835,3.4269988144496977,2510.3,Continuing
33,67,1438.6,1432.1488263873143,1344.8669122223018,12.468844880716087,2510.3,Continuing
34,53,1372.9,1453.1803421911236,1409.0207456887965,6.308513786046725,2510.3,Continuing
35,197,1348.9,1356.4394675552699,1318.7950094480798,5.3777797295985925,2510.3,Continuing
36,13,1299.8,1335.8173274347496,1222.3487830015001,16.209792061892774,2510.3,Continuing
37,304,1302.8,1342.2937365281057,1282.2440195703393,8.578530993966615,2510.3,Continuing
