Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,1740.8400059742607,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1266.5220226690196,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,6,1605.4,1991.2889673386471,1308.167949632079,136.62420354131365,316**2 * RBF(length_scale=23.4) + WhiteKernel(noise_level=4.48e-05),2510.3,Continuing
4,21,1860.3,1963.4963453119208,1570.7667386875407,78.54592132487602,316**2 * RBF(length_scale=16.8) + WhiteKernel(noise_level=0.000184),2510.3,Continuing
5,169,1250.5,2177.79692099451,1354.5396702115981,164.65145015658234,316**2 * RBF(length_scale=16.5) + WhiteKernel(noise_level=0.000236),2510.3,Continuing
6,71,2501.1,2084.4299680822073,1439.6208343332646,128.96182674978854,316**2 * RBF(length_scale=10.7) + WhiteKernel(noise_level=10),2510.3,Continuing
7,107,1309.1,2791.42260513211,2259.6918613062862,106.3461487651648,316**2 * RBF(length_scale=7.36) + WhiteKernel(noise_level=10),2510.3,Continuing
8,205,1730.2,3082.908327631064,2255.740277057506,165.43361011471163,316**2 * RBF(length_scale=6.68) + WhiteKernel(noise_level=10),2510.3,Continuing
9,16,1328.3,2789.952377592371,1835.945643641999,190.80134679007432,316**2 * RBF(length_scale=6.25) + WhiteKernel(noise_level=10),2510.3,Continuing
10,273,2402.3,2697.990033250251,2459.121912532959,47.77362414345844,316**2 * RBF(length_scale=6.38) + WhiteKernel(noise_level=10),2510.3,Continuing
11,68,2006.0,2683.2538679763425,2126.3212786270415,111.38651786986023,316**2 * RBF(length_scale=6.4) + WhiteKernel(noise_level=10),2510.3,Continuing
12,212,2249.6,2627.044451839807,2275.6377810986382,70.28133414823378,316**2 * RBF(length_scale=6.45) + WhiteKernel(noise_level=10),2510.3,Continuing
13,289,1571.2,2542.018013599598,2354.2989578513866,37.543811149642295,316**2 * RBF(length_scale=2.62) + WhiteKernel(noise_level=10),2510.3,Continuing
14,194,1233.3,2903.5644810952263,2152.327893613464,150.24731749635242,316**2 * RBF(length_scale=1.98) + WhiteKernel(noise_level=10),2510.3,Continuing
15,191,2411.5,2951.980617558358,2394.7906365959025,111.43799619249117,316**2 * RBF(length_scale=2) + WhiteKernel(noise_level=10),2510.3,Continuing
16,306,2510.3,2569.2979578238055,1763.9266020138484,161.07427116199142,316**2 * RBF(length_scale=1.85) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
