Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,2510.3,Initial selection
1,131,1391.2,1320.4378057842468,1270.5141569567925,6.240456103431787,2510.3,Continuing
2,284,1348.6,1409.0084489884132,1381.1115858724147,3.4871078894998138,2510.3,Continuing
3,88,1294.9,1414.5437221584375,1373.1867223758443,5.169624972824144,2510.3,Continuing
4,95,1277.7,1418.692197010205,1363.8794699515076,6.8515908823371845,2510.3,Continuing
5,42,1350.3,1356.9088990719556,1302.4032199021083,6.8132098962309176,2510.3,Continuing
6,58,1276.5,1355.4766948048355,1331.066587677102,3.051263390966686,2510.3,Continuing
7,307,1344.0,1385.9553918000495,1357.960598904057,3.499349111999055,2510.3,Continuing
8,72,1317.0,1342.814788609302,1329.0051497477389,1.7262048576953926,2510.3,Continuing
9,133,1312.0,1349.4085704378876,1328.5453181093335,2.6079065410692635,2510.3,Continuing
10,145,1285.0,1346.9225705561591,1331.037945111184,1.985578180621905,2510.3,Continuing
11,286,1297.5,1274.083464529677,1236.5131755538623,4.696286121976848,2510.3,Continuing
12,137,1308.0,1127.3151774249181,1026.1578977087356,12.644659964522816,2510.3,Continuing
13,242,1305.4,329.6034900611339,77.1710795004108,31.554051320090387,2510.3,Continuing
14,81,1280.8,1147.1792330017358,1019.2870913831227,15.986517702326639,2510.3,Continuing
15,255,1280.2,1314.2597309911484,1244.3307845614893,8.741118303707406,2510.3,Continuing
16,56,1357.9,384.7966687140808,133.03170966862058,31.470619880682527,2510.3,Continuing
17,295,1276.7,1379.6758158962896,1308.3699065314547,8.91323867060435,2510.3,Continuing
18,114,1269.0,1248.2010700136618,1195.2643608230003,6.617088648832702,2510.3,Continuing
19,7,1306.9,1230.2505662762223,1204.363553396454,3.235876609971026,2510.3,Continuing
20,140,1521.3,268.0196076870612,16.403681948314954,31.45199071734328,2510.3,Continuing
21,51,1462.7,253.1419055549096,0.1597007095184803,31.62277560567389,2510.3,Continuing
22,272,1555.8,608.809177909483,363.7772923065147,30.628985700371036,2510.3,Continuing
23,230,1475.8,307.2214311674317,54.35515094835497,31.608285027384596,2510.3,Continuing
24,221,1506.8,668.1723851964301,426.7044167675628,30.183496053608412,2510.3,Continuing
25,163,1383.5,688.388443902469,447.3787387579871,30.12621314306024,2510.3,Continuing
26,253,1414.5,829.5357483234934,593.6502577776076,29.485686318235718,2510.3,Continuing
27,297,1404.2,597.0005974650932,348.94309694037173,31.007187565590176,2510.3,Continuing
28,310,1390.4,876.4555825858338,658.3030174967556,27.269070636134774,2510.3,Continuing
29,109,1437.3,1315.0665776342612,1184.364070246799,16.337813423432763,2510.3,Continuing
30,294,1390.4,1171.6358433172657,985.932086063764,23.212969656687694,2510.3,Continuing
31,125,1272.6,1064.9928369424772,892.0857946240714,21.613380289800734,2510.3,Continuing
32,254,1324.3,1229.27043717466,1110.1602760850199,14.888770136204998,2510.3,Continuing
33,190,1243.6,1140.1308740860525,995.9102657759289,18.02757603876545,2510.3,Continuing
34,29,1254.0,1171.5956021134105,1055.80094978537,14.47433154100506,2510.3,Continuing
35,209,1309.8,1176.7912672797904,1041.6804349714994,16.888854038536383,2510.3,Continuing
36,234,1212.6,1131.2676476038237,1005.9678022879593,15.66248066448304,2510.3,Continuing
37,143,1216.8,1229.7636077011875,1123.4202488656979,13.29291985443622,2510.3,Continuing
38,48,1451.7,1103.1923734092416,949.9403521230662,19.156502660771924,2510.3,Continuing
39,28,1230.6,1036.9230656827222,896.6598683884497,17.532899661784043,2510.3,Continuing
40,161,1167.2,1071.70811770181,933.2416540920154,17.308307951224297,2510.3,Continuing
41,97,1420.0,918.7146749430044,707.3427909401041,26.421485500362536,2510.3,Continuing
42,149,1304.3,930.6605531474034,727.2316939173459,25.428607403757194,2510.3,Continuing
43,153,1194.0,910.2952798428169,742.0450172599874,21.03128282285368,2510.3,Continuing
44,277,1172.0,699.3670203838753,471.58706168524907,28.472494837328277,2510.3,Continuing
45,241,1218.8,516.8294284237093,269.60603520933523,30.902924151796753,2510.3,Continuing
46,268,1263.6,779.6393187179145,544.4001244744804,29.404899280429266,2510.3,Continuing
47,22,1267.8,771.1559723222451,537.8091201636688,29.168356519822044,2510.3,Continuing
48,218,1169.2,759.3814615444742,531.4951035704596,28.485794746751825,2510.3,Continuing
49,196,1150.6,879.8486638389219,671.1828481435864,26.083226961916935,2510.3,Continuing
50,247,1036.9,744.8518579941762,517.4695560706288,28.422787740443425,2510.3,Continuing
51,271,1061.7,1086.2569363733091,974.9873939132997,13.908692807501188,2510.3,Continuing
52,116,1010.8,877.3570670055128,668.0479940601059,26.163634118175864,2510.3,Continuing
53,166,1091.4,752.6603324195926,530.1102348426328,27.81876219711997,2510.3,Continuing
54,60,1340.8,615.4469262078186,371.4233106901018,30.502951939714603,2510.3,Continuing
55,258,1224.7,1289.0135458162993,1157.9583338705513,16.381901493218503,2510.3,Continuing
56,182,1150.6,1215.507414967457,1080.1930704082197,16.91429306990465,2510.3,Continuing
57,168,1258.8,1122.3617686075027,968.0670200876156,19.286843564985883,2510.3,Continuing
58,211,1243.0,1279.7716049873027,1133.3501912659995,18.302676715162907,2510.3,Continuing
59,164,1282.2,1200.7161392850276,1056.4231211278584,18.036627269646146,2510.3,Continuing
60,23,1207.8,1094.7602773108372,939.5065519775594,19.40671566665972,2510.3,Continuing
61,85,1175.4,1098.7622459501088,989.1987610955123,13.695435606824564,2510.3,Continuing
62,70,1087.0,1008.1950981013656,860.8651519461579,18.416243269400965,2510.3,Continuing
63,243,1194.0,1000.2704593293661,877.0028088293145,15.408456312506443,2510.3,Continuing
64,66,1157.5,1033.256570900488,902.0210331725896,16.404442215987316,2510.3,Continuing
65,180,1182.0,982.8857377776188,763.0688222258202,27.477114443974823,2510.3,Continuing
66,290,1005.9,924.8401987329855,710.3106989099724,26.816187477876646,2510.3,Continuing
67,104,1032.1,968.5132494228881,811.3030633954347,19.65127325343166,2510.3,Continuing
68,128,1172.0,1002.1267847697405,825.2724173913678,22.106795922296598,2510.3,Continuing
69,129,1173.8,861.3308887917423,717.5885267226349,17.96779525863842,2510.3,Continuing
70,303,1221.6,1001.7851822076719,865.6356613627063,17.018690105620706,2510.3,Continuing
71,0,1167.2,817.7147207232733,654.296315886527,20.427300604593277,2510.3,Continuing
72,217,1178.9,774.7966380003793,573.6331037593786,25.145441780125076,2510.3,Continuing
73,152,1163.0,1058.3223311256957,942.5982210352327,14.465513761307879,2510.3,Continuing
74,17,1188.6,1093.8292028133505,961.7774539404527,16.50646860911222,2510.3,Continuing
75,207,1019.0,505.8849061573423,261.17998095435007,30.58811565037403,2510.3,Continuing
76,59,1145.8,423.3566167229303,177.00762592056083,30.793623850296186,2510.3,Continuing
77,80,1125.0,280.5967786507064,27.86221760670215,31.591820130500533,2510.3,Continuing
78,111,1274.7,253.16537115152147,0.18317596125932875,31.622774398782767,2510.3,Continuing
79,139,1350.4,1298.6746913512743,1240.525862779449,7.26860357147818,2510.3,Continuing
80,201,1586.7,253.5407731564895,0.5596737215472578,31.62263742936778,2510.3,Continuing
81,123,1729.4,775.5169628977976,537.5029750393611,29.75174848230457,2510.3,Continuing
82,93,1755.2,288.18065178897905,35.23999295511972,31.617582354232418,2510.3,Continuing
83,157,1779.7,316.1696664856917,63.28541457242969,31.610531489157754,2510.3,Continuing
84,288,1768.0,339.78793388823266,87.11470929099151,31.584153074655145,2510.3,Continuing
85,147,1736.3,255.1557551404568,2.173659436176545,31.622761963035032,2510.3,Continuing
86,55,1463.0,253.0527826397473,0.07057057649912224,31.622776507906025,2510.3,Continuing
87,132,1478.4,899.4576443228809,675.0088657287677,28.05609732426416,2510.3,Continuing
88,65,1362.9,261.8460476506002,8.872317025623854,31.621716328122044,2510.3,Continuing
89,309,1212.0,252.98830905522325,0.0060962435545172345,31.622776601458593,2510.3,Continuing
90,239,1144.8,775.2857440935071,549.8342445938756,28.181437437453937,2510.3,Continuing
91,240,1267.1,255.94746591550708,2.967064821983491,31.62255013669045,2510.3,Continuing
92,76,1669.3,287.5871040967879,34.69238122035023,31.611840359554712,2510.3,Continuing
93,210,1580.0,267.1918336479435,14.221970423243642,31.62123290308748,2510.3,Continuing
94,118,1603.3,350.29677922739586,97.8057757344165,31.561375436622424,2510.3,Continuing
95,184,1012.8,254.4155904144243,1.433443080908489,31.622768416689475,2510.3,Continuing
96,43,1026.6,391.4905901488771,140.97496586790706,31.314453035121254,2510.3,Continuing
97,130,1109.3,992.8418536120113,882.2342670733436,13.825948317333458,2510.3,Continuing
98,233,1088.6,891.3018943268261,701.6805557819629,23.702667318107896,2510.3,Continuing
99,300,1164.4,268.8617689338533,15.906388732613097,31.61942252515502,2510.3,Continuing
100,261,1287.3,646.8542010559489,409.53363552483506,29.66507069138923,2510.3,Continuing
101,5,1164.4,619.2133807447452,385.81832386697965,29.1743821097207,2510.3,Continuing
102,198,1061.1,381.6684493621349,131.10690660199106,31.32019284501798,2510.3,Continuing
103,154,1123.1,336.11745331265786,83.65250423364033,31.558118634877193,2510.3,Continuing
104,87,1393.5,335.58867282287673,83.41214238973676,31.5220663041425,2510.3,Continuing
105,78,1580.1,1395.9917490567766,1358.0962007964456,4.736943532541375,2510.3,Continuing
106,107,1309.1,387.9342483207266,136.17254481115776,31.470212938696104,2510.3,Continuing
107,264,1288.4,326.8010984639302,74.2211504624687,31.572493500182688,2510.3,Continuing
108,159,2356.4,265.04516834214525,12.12215632816128,31.615376501748,2510.3,Continuing
109,194,1233.3,1060.374614996062,823.4984640528676,29.609518867899304,2510.3,Continuing
110,73,2381.6,320.76366083449153,67.88530495490299,31.60979448494857,2510.3,Continuing
111,292,2372.4,1371.7684715338073,1151.2623894811927,27.56326025657681,2510.3,Continuing
112,206,2331.1,1486.2628987896526,1266.346087829189,27.48960137005796,2510.3,Continuing
113,99,2411.5,1585.957176042241,1380.2613053758478,25.711983833299143,2510.3,Continuing
114,31,2487.3,835.3515304071208,597.9309522936178,29.677572264187877,2510.3,Continuing
115,191,2411.5,859.0094408129452,614.7328114305798,30.53457867279568,2510.3,Continuing
116,71,2501.1,808.8164365557618,569.4381354305706,29.922287640648904,2510.3,Continuing
117,212,2249.6,505.7615384672293,254.94070051677977,31.35260474380619,2510.3,Continuing
118,289,1571.2,433.13284443266434,181.16200240459145,31.49635525350911,2510.3,Continuing
119,273,2402.3,336.441968624511,83.64870479661138,31.599157978487447,2510.3,Continuing
120,106,2381.6,544.6849305927993,293.6418628065015,31.380383473287228,2510.3,Continuing
121,306,2510.3,286.4620991915356,33.522301731224324,31.61747468253891,2510.3,Max yield strength reached
