Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,2510.3,Initial selection
1,11,1232.0,457.41029703264815,175.69585382264958,31.301604801110955,2510.3,Continuing
2,8,1683.0,1268.280514727737,1204.6524535978,7.069784569992985,2510.3,Continuing
3,177,1503.4,1704.187887209505,1628.5130970468094,8.40831001807729,2510.3,Continuing
4,216,1371.1,1636.4381370381873,1559.29113060185,8.571889604037484,2510.3,Continuing
5,305,1139.7,1694.3615445466128,1599.753165078218,10.512042163154968,2510.3,Continuing
6,219,1804.2,1574.5643802295504,1496.6665460487718,8.655314908975388,2510.3,Continuing
7,299,1777.6,1796.7327208118297,1790.8561882181632,0.6529480659629402,2510.3,Continuing
8,189,1818.0,1786.8300701543396,1783.9121078962162,0.32421802868039606,2510.3,Continuing
9,186,1741.8,1805.8866411779784,1802.5976997686087,0.3654379343744101,2510.3,Continuing
10,82,1746.6,1846.381889434451,1819.1865727133782,3.0217018578969794,2510.3,Continuing
11,278,1743.5,1327.6075638554348,1201.6627882143284,13.993863960122932,2510.3,Continuing
12,222,1792.1,1536.4677887791706,1419.8165756715455,12.961245900847244,2510.3,Continuing
13,121,1795.5,1800.4179658097792,1764.0045311222057,4.045937187508169,2510.3,Continuing
14,117,1810.0,1481.7818085949473,1336.4511700743794,16.147848724507547,2510.3,Continuing
15,12,1455.4,720.1134485263756,448.4659826178219,30.183051767617084,2510.3,Continuing
16,259,1463.3,724.0065450183583,451.1785671779268,30.314219760047948,2510.3,Continuing
17,18,1592.9,608.9217388403015,331.27848101005463,30.849250870027426,2510.3,Continuing
18,276,1629.9,1340.40362686548,1119.9622346280564,24.493488026380383,2510.3,Continuing
19,231,1547.3,1403.122289781802,1180.1661996358016,24.772898905111152,2510.3,Continuing
20,102,1575.5,284.86044210550335,0.2554575633020641,31.62277606024459,2510.3,Continuing
21,54,1429.7,394.5629638240225,110.66091600398786,31.544671980003855,2510.3,Continuing
22,213,1405.6,1100.2135628470523,880.9762355273135,24.359703035526547,2510.3,Continuing
23,49,1550.3,796.6237018859193,526.5637471158656,30.006661641117084,2510.3,Continuing
24,262,1309.1,1065.0475247434779,860.8732272974245,22.686033049561495,2510.3,Continuing
25,287,1615.8,433.28786609604583,151.73353545683872,31.283814515467455,2510.3,Continuing
26,173,1522.7,1584.339605566534,1456.9355813662623,14.156002688919063,2510.3,Continuing
27,14,1564.0,1564.652332258745,1499.2038147277926,7.272057503439157,2510.3,Continuing
28,35,1357.3,726.3315301152793,482.2821545415657,27.11659728596818,2510.3,Continuing
29,38,1426.2,913.4012054934199,713.369543810758,22.225740186962426,2510.3,Continuing
30,223,1412.5,451.4624445738459,168.8087583904965,31.405965131483267,2510.3,Continuing
31,86,1453.8,346.2119424249169,61.918761484802594,31.588131215568257,2510.3,Continuing
32,134,1282.2,322.4932544625992,38.1188426474956,31.597156868344843,2510.3,Continuing
33,63,1423.8,900.7799093371398,657.8224904152347,26.99526876910057,2510.3,Continuing
34,50,1371.4,1394.7215290048575,1311.9194279775675,9.200233447476664,2510.3,Continuing
35,197,1348.9,975.8922587675808,770.80308487649,22.787685987898982,2510.3,Continuing
36,53,1372.9,1279.2504883311626,1133.9708336556118,16.142183852838965,2510.3,Continuing
37,67,1438.6,1037.3840209194964,832.8802767628231,22.72263823963036,2510.3,Continuing
38,13,1299.8,906.5405338566959,653.4104910827386,28.125560308217473,2510.3,Continuing
39,52,1332.7,1185.1196504864809,1086.940418888463,10.908803510890872,2510.3,Continuing
40,304,1302.8,1258.0480655545953,1080.516082560499,19.725775888232928,2510.3,Continuing
41,301,1359.7,1172.2059871984218,1036.5101603075911,15.077314098981185,2510.3,Continuing
42,199,1369.5,1316.6789432624548,1239.4957556074678,8.575909739442992,2510.3,Continuing
43,251,1369.5,1127.8733938205824,956.5079172370224,19.04060850928445,2510.3,Continuing
44,120,1275.3,1318.2666829282098,1225.0722682685519,10.354934962184226,2510.3,Continuing
45,103,1314.2,1079.6644288519528,901.5639396226695,19.78894324769814,2510.3,Continuing
46,308,1258.6,1124.463368399947,919.4149354522675,22.783159216408833,2510.3,Continuing
47,94,1376.3,1236.4912638656551,1090.7286174725725,16.19584959923139,2510.3,Continuing
48,302,1311.1,1216.35862926403,1052.4324522532784,18.214019667861283,2510.3,Continuing
49,269,1368.5,1070.4428822677041,991.1193125631038,8.813729967177826,2510.3,Continuing
50,24,1383.7,1031.6505447562722,813.7527177900379,24.210869662914927,2510.3,Continuing
51,155,1344.4,1088.648803818499,852.7945843395023,26.20602438655518,2510.3,Continuing
52,141,1273.3,928.6034131819772,670.6929270575073,28.65672068049665,2510.3,Continuing
53,311,1376.7,1229.0370408832887,1027.5688430086375,22.3853553194057,2510.3,Continuing
54,84,1278.2,859.2979553166929,645.7856465629296,23.723589861529252,2510.3,Continuing
55,4,1322.1,803.2424355596911,597.7483031437887,22.83268137954472,2510.3,Continuing
56,105,1358.2,783.5526141733741,531.2444007272015,28.034245938463616,2510.3,Continuing
57,98,1243.4,1167.4249270813054,999.7719922998107,18.628103864610534,2510.3,Continuing
58,92,1280.7,741.0922604017769,470.6590981811118,30.048129135629452,2510.3,Continuing
59,10,1218.4,1013.3805524530097,766.2865374599206,27.454890554787678,2510.3,Continuing
60,110,1241.0,988.623027261371,828.505115899831,17.79087904017111,2510.3,Continuing
61,16,1328.3,511.2119010349469,233.2966080974763,30.879476993052283,2510.3,Continuing
62,2,1382.2,460.2818506380241,181.38948230390685,30.988040926013028,2510.3,Continuing
63,135,1354.2,499.4537403611788,219.44960974926974,31.11157006798989,2510.3,Continuing
64,126,1391.8,430.34611564175765,146.8260522751243,31.502229262959258,2510.3,Continuing
65,267,1352.2,353.89491788939864,70.20584386071373,31.521008225409435,2510.3,Continuing
66,36,1245.4,1288.3537659849922,1151.0034501514842,15.26114620372311,2510.3,Continuing
67,270,1300.3,1257.0607726342942,1216.4402122291551,4.513395600570996,2510.3,Continuing
68,165,1250.8,1297.4374421436032,1127.0370425629285,18.93337773118609,2510.3,Continuing
69,167,1731.7,305.41250752678974,20.833321484779955,31.61990956022331,2510.3,Continuing
70,3,1341.7,286.85250044462265,2.248248047688395,31.622694710770475,2510.3,Continuing
71,281,1338.0,1038.5131574662767,811.9323975869902,25.175639986587385,2510.3,Continuing
72,113,1405.6,306.1505043271017,21.60938819955046,31.615679569727916,2510.3,Continuing
73,214,1529.6,1428.536611894815,1362.8985903265705,7.293113507582726,2510.3,Continuing
74,183,1502.0,773.3322607203804,508.66040183045897,29.40798432110239,2510.3,Continuing
75,112,1471.0,1213.5487676104033,1015.6616514147928,21.98745735506782,2510.3,Continuing
76,250,1322.9,1248.4390329467071,1052.743348426434,21.743964946697005,2510.3,Continuing
77,232,1515.8,1360.153839496266,1298.8867139835081,6.807458390306428,2510.3,Continuing
78,61,1405.6,901.799524548596,701.6629983624248,22.237391798463467,2510.3,Continuing
79,74,1312.6,965.958138580206,747.1969413584911,24.306799691301656,2510.3,Continuing
80,170,1274.7,547.1960584050084,279.65008318451385,29.727330580054964,2510.3,Continuing
81,1,1502.0,768.6057505660134,512.4820833011205,28.458185251654765,2510.3,Continuing
82,156,1550.3,513.5084537534067,230.41572156317292,31.454748021137082,2510.3,Continuing
83,249,1460.7,396.460229997577,112.78947273378401,31.518973029310335,2510.3,Continuing
84,178,1460.7,389.00804263962374,113.94564041259275,30.562489136336776,2510.3,Continuing
85,96,1233.3,359.9444731338425,77.44293178160764,31.38906015024832,2510.3,Continuing
86,228,1240.2,394.3029697779531,110.18155665825947,31.56904590218818,2510.3,Continuing
87,37,1412.5,363.75720470490535,79.4559182112972,31.589031832623125,2510.3,Continuing
88,237,1350.4,315.95229529057013,31.403204953755548,31.6165655929794,2510.3,Continuing
89,229,1311.4,306.4874095684021,21.942373064851523,31.616115167061178,2510.3,Continuing
90,9,1155.0,300.71135769672577,16.119069842220334,31.621365317167275,2510.3,Continuing
91,200,1133.4,756.9166324970669,501.240011890605,28.408513400717986,2510.3,Continuing
92,257,1287.4,552.9741058851471,279.20500566233915,30.418788913645322,2510.3,Continuing
93,69,1131.9,372.4644642397799,88.21961770615847,31.582760725957936,2510.3,Continuing
94,162,1258.2,372.8437722004911,88.92177608831572,31.54688845690838,2510.3,Continuing
95,101,1219.7,737.4131805755742,471.5689103173137,29.53825225091783,2510.3,Continuing
96,174,1287.4,501.52884647627695,218.9939793652894,31.392763012331947,2510.3,Continuing
97,83,1096.5,313.8969758005328,29.355166163293234,31.615756626359953,2510.3,Continuing
98,41,1169.4,296.2782410431126,11.682946730203254,31.621699368101037,2510.3,Continuing
99,309,1212.0,288.32363243152724,3.7217011720698636,31.622436806606377,2510.3,Continuing
100,239,1144.8,999.6317732632829,782.3887527545045,24.138113389864266,2510.3,Continuing
101,240,1267.1,320.89137517799463,36.69285030716845,31.577613874536244,2510.3,Continuing
102,76,1669.3,470.2007621100852,188.29003101877555,31.32341456570107,2510.3,Continuing
103,210,1580.0,406.4613340836141,122.80486924436246,31.51738498213907,2510.3,Continuing
104,118,1603.3,617.8174888731228,340.38907385634724,30.825379446308393,2510.3,Continuing
105,184,1012.8,324.9415854115021,40.39982379028084,31.61575129124681,2510.3,Continuing
106,43,1026.6,615.2874864900759,348.35755830759496,29.658880909164562,2510.3,Continuing
107,130,1109.3,1008.4992663618508,916.9115691404952,10.176410802372846,2510.3,Continuing
108,233,1088.6,1027.8649324576895,858.1760416715947,18.85432119845497,2510.3,Continuing
109,300,1164.4,397.24706210642825,114.13845385853772,31.456512027543393,2510.3,Continuing
110,261,1287.3,921.9042054491289,688.1874749440299,25.968525611677666,2510.3,Continuing
111,5,1164.4,830.1952337993831,610.3096075509904,24.43173624982141,2510.3,Continuing
112,154,1123.1,598.5033886158917,321.59704951515954,30.76737101119246,2510.3,Continuing
113,198,1061.1,545.2813186223335,280.537335191547,29.415998158976276,2510.3,Continuing
114,87,1393.5,521.1609112023986,246.4469164188333,30.523777198173917,2510.3,Continuing
115,78,1580.1,1388.9159264056943,1359.3467904093977,3.285459555144056,2510.3,Continuing
116,107,1309.1,613.1574434043189,339.70488582303733,30.383617509031282,2510.3,Continuing
117,264,1288.4,538.303940700664,259.9160820092544,30.931984299045514,2510.3,Continuing
118,91,1136.8,364.14460835954003,80.16953822459105,31.552785570549887,2510.3,Continuing
119,39,1071.4,367.0056373858854,82.77862846729172,31.580778768732625,2510.3,Continuing
120,159,2356.4,364.3499496272255,82.78680966795046,31.284793328808338,2510.3,Continuing
121,194,1233.3,1542.9192208399718,1308.2099963970302,26.0788027158824,2510.3,Continuing
122,73,2381.6,610.3877115786868,328.5274213907545,31.31781002088136,2510.3,Continuing
123,292,2372.4,1735.6208484382933,1526.5472248116407,23.230402625183622,2510.3,Continuing
124,206,2331.1,1783.9292031649968,1575.4023365057405,23.169651851028465,2510.3,Continuing
125,99,2411.5,1993.9219562992123,1813.4237968360496,20.055351051462512,2510.3,Continuing
126,31,2487.3,1266.019850874081,1029.2616397810752,26.306467899222852,2510.3,Continuing
127,191,2411.5,1315.7280240865634,1066.6751537702194,27.67254114626044,2510.3,Continuing
128,71,2501.1,1266.4707843856177,1032.319988051475,26.016755148238058,2510.3,Continuing
129,212,2249.6,851.4353521533874,582.2175417767535,29.91309004184821,2510.3,Continuing
130,289,1571.2,808.9614167414001,534.1950545634666,30.529595797548165,2510.3,Continuing
131,273,2402.3,604.2419895697259,322.9874571331528,31.250503604063674,2510.3,Continuing
132,106,2381.6,989.8291733666207,718.6205615205748,30.13429020511621,2510.3,Continuing
133,306,2510.3,494.00968625472854,211.27213796285722,31.415283143541263,2510.3,Max yield strength reached
