Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,234,1212.6,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,143,1216.8,1190.6804876563328,1190.6804876563328,59.85794789848285,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=8.82),2510.3,Continuing
2,238,1188.5,1214.649070617221,1214.649070617221,3.8295684148208853,316**2 * RBF(length_scale=45.1) + WhiteKernel(noise_level=10),2510.3,Continuing
3,171,1837.9,1218.4289381618862,1218.4289381618862,29.51636924108362,316**2 * RBF(length_scale=5.91) + WhiteKernel(noise_level=10),2510.3,Continuing
4,187,1870.6,1843.0014484462608,1843.0014484462608,7.567352404892657,316**2 * RBF(length_scale=5.44) + WhiteKernel(noise_level=10),2510.3,Continuing
5,27,1825.8,1859.8865923525814,1859.8865923525814,4.8702981272195505,316**2 * RBF(length_scale=0.939) + WhiteKernel(noise_level=10),2510.3,Continuing
6,209,1309.8,1192.0486714276697,1192.0486714276697,68.29505010200104,316**2 * RBF(length_scale=0.866) + WhiteKernel(noise_level=10),2510.3,Continuing
7,254,1324.3,1276.1138116346885,1276.1138116346885,87.38285523081343,316**2 * RBF(length_scale=0.997) + WhiteKernel(noise_level=10),2510.3,Continuing
8,190,1243.6,1292.2447112710336,1292.2447112710336,64.30834737999737,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
9,29,1254.0,1271.4163634815582,1271.4163634815582,27.433607612239314,316**2 * RBF(length_scale=1.1) + WhiteKernel(noise_level=10),2510.3,Continuing
10,125,1272.6,1263.583417103533,1263.583417103533,28.475812163253927,316**2 * RBF(length_scale=1.16) + WhiteKernel(noise_level=10),2510.3,Continuing
11,294,1390.4,1244.411079522229,1244.411079522229,35.98564274331065,316**2 * RBF(length_scale=0.909) + WhiteKernel(noise_level=10),2510.3,Continuing
12,310,1390.4,1370.7224792811521,1370.7224792811521,48.536370151883474,316**2 * RBF(length_scale=0.985) + WhiteKernel(noise_level=10),2510.3,Continuing
13,297,1404.2,1385.898619408746,1385.898619408746,57.27131945222217,316**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=10),2510.3,Continuing
14,109,1437.3,1340.0686916711245,1340.0686916711245,35.992694870096564,316**2 * RBF(length_scale=0.927) + WhiteKernel(noise_level=10),2510.3,Continuing
15,48,1451.7,1423.0976476743192,1423.0976476743192,40.14409693192623,316**2 * RBF(length_scale=0.994) + WhiteKernel(noise_level=10),2510.3,Continuing
16,97,1420.0,1241.3751916379588,1241.3751916379588,79.88099015600523,316**2 * RBF(length_scale=1.03) + WhiteKernel(noise_level=10),2510.3,Continuing
17,230,1475.8,1285.0116654959672,1285.0116654959672,158.05866234004938,316**2 * RBF(length_scale=1.07) + WhiteKernel(noise_level=10),2510.3,Continuing
18,163,1383.5,1430.0457487285266,1430.0457487285266,62.05489334430179,316**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=10),2510.3,Continuing
19,221,1506.8,1332.224719498498,1332.224719498498,70.61690743591772,316**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),2510.3,Continuing
20,253,1414.5,1406.4465315109665,1406.4465315109665,44.423743186068585,316**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=10),2510.3,Continuing
21,149,1304.3,1298.1355474173101,1298.1355474173101,37.07435544168304,316**2 * RBF(length_scale=1.11) + WhiteKernel(noise_level=10),2510.3,Continuing
22,272,1555.8,1232.0884032474944,1232.0884032474944,104.76430325031563,316**2 * RBF(length_scale=1.13) + WhiteKernel(noise_level=10),2510.3,Continuing
23,51,1462.7,1294.7396987876996,1294.7396987876996,77.61048366189968,316**2 * RBF(length_scale=1.12) + WhiteKernel(noise_level=10),2510.3,Continuing
24,241,1218.8,1231.9810794554596,1231.9810794554596,66.93019767929643,316**2 * RBF(length_scale=1.13) + WhiteKernel(noise_level=10),2510.3,Continuing
25,268,1263.6,1215.7600594841313,1215.7600594841313,70.87463173599878,316**2 * RBF(length_scale=1.15) + WhiteKernel(noise_level=10),2510.3,Continuing
26,247,1036.9,1212.3821881453348,1212.3821881453348,81.31011339392376,316**2 * RBF(length_scale=1.07) + WhiteKernel(noise_level=10),2510.3,Continuing
27,22,1267.8,1169.0622839380655,1169.0622839380655,74.40424751366119,316**2 * RBF(length_scale=1.1) + WhiteKernel(noise_level=10),2510.3,Continuing
28,166,1091.4,1245.6872980102708,1245.6872980102708,76.55239848738853,316**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),2510.3,Continuing
29,116,1010.8,1092.505585872637,1092.505585872637,72.55018972385905,316**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=10),2510.3,Continuing
30,161,1167.2,1093.5538853518622,1093.5538853518622,33.93881892276344,316**2 * RBF(length_scale=1.02) + WhiteKernel(noise_level=10),2510.3,Continuing
31,28,1230.6,1103.9288538886103,1103.9288538886103,27.001006174742916,316**2 * RBF(length_scale=0.898) + WhiteKernel(noise_level=10),2510.3,Continuing
32,153,1194.0,1162.3657914779242,1162.3657914779242,48.33244170720733,316**2 * RBF(length_scale=0.908) + WhiteKernel(noise_level=10),2510.3,Continuing
33,218,1169.2,1115.3927654615084,1115.3927654615084,85.81358957863318,316**2 * RBF(length_scale=0.912) + WhiteKernel(noise_level=10),2510.3,Continuing
34,196,1150.6,1065.3810962831333,1065.3810962831333,70.22288607820236,316**2 * RBF(length_scale=0.915) + WhiteKernel(noise_level=10),2510.3,Continuing
35,271,1061.7,1037.0805564512839,1037.0805564512839,33.4837906628495,316**2 * RBF(length_scale=0.912) + WhiteKernel(noise_level=10),2510.3,Continuing
36,182,1150.6,1001.2650641042169,1001.2650641042169,174.89009013012515,316**2 * RBF(length_scale=0.916) + WhiteKernel(noise_level=10),2510.3,Continuing
37,60,1340.8,1102.1948179626,1102.1948179626,68.55016252960694,316**2 * RBF(length_scale=0.863) + WhiteKernel(noise_level=0.29),2510.3,Continuing
38,164,1282.2,1226.1287235243653,1226.1287235243653,100.76980057587306,316**2 * RBF(length_scale=0.879) + WhiteKernel(noise_level=10),2510.3,Continuing
39,258,1224.7,1218.7280045570303,1218.7280045570303,42.75423597702732,316**2 * RBF(length_scale=0.883) + WhiteKernel(noise_level=10),2510.3,Continuing
40,180,1182.0,1211.398524756657,1211.398524756657,99.96799704968338,316**2 * RBF(length_scale=0.885) + WhiteKernel(noise_level=10),2510.3,Continuing
41,128,1172.0,1183.354967502719,1183.354967502719,92.0831686317412,316**2 * RBF(length_scale=0.887) + WhiteKernel(noise_level=10),2510.3,Continuing
42,211,1243.0,1178.230888981194,1178.230888981194,51.483480483578504,316**2 * RBF(length_scale=0.882) + WhiteKernel(noise_level=10),2510.3,Continuing
43,168,1258.8,1139.7698698167228,1139.7698698167228,40.11783175016067,316**2 * RBF(length_scale=0.848) + WhiteKernel(noise_level=10),2510.3,Continuing
44,66,1157.5,1217.0092114584695,1217.0092114584695,42.842432069771576,316**2 * RBF(length_scale=0.835) + WhiteKernel(noise_level=10),2510.3,Continuing
45,243,1194.0,1175.3563743339544,1175.3563743339544,39.60510669602831,316**2 * RBF(length_scale=0.84) + WhiteKernel(noise_level=10),2510.3,Continuing
46,85,1175.4,1134.6034087565913,1134.6034087565913,40.70918577893268,316**2 * RBF(length_scale=0.846) + WhiteKernel(noise_level=10),2510.3,Continuing
47,23,1207.8,1122.8350648904568,1122.8350648904568,50.55572347983301,316**2 * RBF(length_scale=0.842) + WhiteKernel(noise_level=10),2510.3,Continuing
48,70,1087.0,1087.8651623393162,1087.8651623393162,49.14636273356374,316**2 * RBF(length_scale=0.845) + WhiteKernel(noise_level=10),2510.3,Continuing
49,290,1005.9,1059.6867188704512,1059.6867188704512,75.02136625649382,316**2 * RBF(length_scale=0.848) + WhiteKernel(noise_level=10),2510.3,Continuing
50,0,1167.2,985.5602826105945,985.5602826105945,56.415702478243965,316**2 * RBF(length_scale=0.837) + WhiteKernel(noise_level=10),2510.3,Continuing
51,17,1188.6,978.5525066527384,978.5525066527384,142.59716429494875,316**2 * RBF(length_scale=0.846) + WhiteKernel(noise_level=10),2510.3,Continuing
52,217,1178.9,1078.1984337816866,1078.1984337816866,57.85417417378399,316**2 * RBF(length_scale=0.841) + WhiteKernel(noise_level=10),2510.3,Continuing
53,152,1163.0,1171.7513045021865,1171.7513045021865,20.926968072286844,316**2 * RBF(length_scale=0.844) + WhiteKernel(noise_level=10),2510.3,Continuing
54,277,1172.0,978.7528500509411,978.7528500509411,86.03739783727607,316**2 * RBF(length_scale=0.841) + WhiteKernel(noise_level=10),2510.3,Continuing
55,207,1019.0,964.6111877461058,964.6111877461058,120.85498356554353,316**2 * RBF(length_scale=0.846) + WhiteKernel(noise_level=10),2510.3,Continuing
56,245,1298.8,946.1619780492283,946.1619780492283,191.31233938037278,316**2 * RBF(length_scale=0.849) + WhiteKernel(noise_level=10),2510.3,Continuing
57,129,1173.8,924.532746168104,924.532746168104,46.11171241776579,316**2 * RBF(length_scale=0.8) + WhiteKernel(noise_level=10),2510.3,Continuing
