Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,286,1297.5,1255.6179673686654,78.32828641423498,286,1297.5,1255.6179673686654,78.32828641423498,2510.3,Continuing
2,169,1250.5,1296.5669774530395,9.279147933346483,169,1250.5,1296.5669774530395,9.279147933346483,2510.3,Continuing
3,296,1681.2,1283.1093127575493,39.36235545292692,138,1525.0,1289.9655874681077,34.92358296502418,2510.3,Continuing
4,244,1081.1,1614.4472521234293,63.70780194616109,265,1680.6,1450.8744257600483,92.15169566114149,2510.3,Continuing
5,215,1688.1,1492.8436182471305,149.02025552352438,57,1235.9,1491.8029783674483,94.68942767714182,2510.3,Continuing
6,8,1683.0,1498.9299830971163,140.698702155071,123,1729.4,1274.0882531535408,116.93146525251413,2510.3,Continuing
7,305,1139.7,1427.2114227429006,156.589293188902,71,2501.1,1443.6909104864017,133.16459015629025,2510.3,Continuing
8,136,1199.0,1596.284280072863,88.37491938993921,206,2331.1,2497.323455893582,16.371366824846127,2510.3,Continuing
9,44,1474.4,1383.3298993542057,175.3531751211025,171,1837.9,2293.2078524514977,157.03383488846896,2510.3,Continuing
10,135,1354.2,1495.5312640164418,127.19138172493234,264,1288.4,1882.4686587608085,184.5011585295956,2510.3,Continuing
11,184,1012.8,1342.0421919482799,160.6603411516315,273,2402.3,2449.762232762143,16.165484416910154,2510.3,Continuing
12,102,1575.5,1495.9372096350053,68.21380287184479,147,1736.3,2010.8125703749756,107.98225110825516,2510.3,Continuing
13,216,1371.1,1560.7589008782338,45.24430723140254,203,1688.1,1300.715986142007,239.82385837679874,2510.3,Continuing
14,245,1298.8,1419.2878548319736,118.45946557331595,30,1194.0,1674.2290327286842,160.81405545576624,2510.3,Continuing
15,167,1731.7,1382.6832355254924,101.55913015198573,263,1123.1,1101.2745340375081,244.39447793405753,2510.3,Continuing
16,119,1736.3,1459.1795127506266,118.27894776806603,235,1419.4,918.901447081177,259.4370190093584,2510.3,Continuing
17,291,1577.8,1577.4767090876153,107.5883796290584,291,1577.8,998.9110382207148,244.91203444899043,2510.3,Continuing
18,67,1438.6,1569.2465101405749,100.49991642066975,220,1373.9,994.7937832793469,252.31037080463298,2510.3,Continuing
19,21,1860.3,1682.7368553663932,36.696226481928704,175,1074.9,1265.6571691407219,198.31520388066457,2510.3,Continuing
20,126,1391.8,1723.519748237739,54.54683299563687,132,1478.4,1443.3458068166165,158.93539582175498,2510.3,Continuing
21,150,1846.5,1827.3193392233165,25.090257060274567,146,1722.5,1274.7120147167495,174.4783126614548,2510.3,Continuing
22,188,1681.2,1787.5689550882926,26.48247728102035,274,1486.2,1613.1356060954085,135.59249377522067,2510.3,Continuing
23,181,1801.8,1460.22427668004,128.2021321033084,181,1801.8,1139.2215308151026,187.3881560280057,2510.3,Continuing
24,262,1309.1,1611.0809182073717,72.39157673985231,124,1600.0,1564.853999851298,126.63256626331064,2510.3,Continuing
25,142,1340.1,1741.7250940895176,27.669571847558583,48,1451.7,1311.6627123970732,149.74425535688752,2510.3,Continuing
26,246,1564.0,1970.6048153626616,33.179118545826576,18,1592.9,1219.7590867536196,159.81520177204592,2510.3,Continuing
27,134,1282.2,1714.3140681015393,174.78524923253497,238,1188.5,1344.0032799774397,147.57194590347058,2510.3,Continuing
28,251,1369.5,1409.5753796138324,207.22327735902047,2,1382.2,1607.04372160701,111.48485615203644,2510.3,Continuing
29,287,1615.8,1317.607960132392,193.35011060604486,208,1153.4,1450.593129300968,123.98895524627872,2510.3,Continuing
30,54,1429.7,1645.6567625692637,63.71836577302832,224,1792.2,1291.293198916382,132.25072594180298,2510.3,Continuing
31,16,1328.3,1431.907024916327,109.54572749222548,35,1357.3,1505.0411070940622,116.83732330086173,2510.3,Continuing
32,158,1688.1,1671.580060268223,17.815111120220063,47,1228.9,1019.5179982474938,162.81443031800003,2510.3,Continuing
33,77,1653.6,1677.2474894798615,9.550256500638667,11,1232.0,985.6808052024038,160.7831719856735,2510.3,Continuing
34,165,1250.8,1501.283909895465,56.78910668124222,89,1021.0,1145.5962655488333,137.11563294905383,2510.3,Continuing
35,24,1383.7,1535.1967850945166,74.73249009884272,6,1605.4,1276.5289519791966,122.55467815502872,2510.3,Continuing
36,279,1805.2,1624.1908461166095,9.9312166143925,239,1144.8,1491.3328621683759,105.39970974663994,2510.3,Continuing
37,63,1423.8,1414.1160116450187,149.60303178723305,108,1164.4,1645.7211390810128,93.78936926626874,2510.3,Continuing
38,193,1784.5,1525.482878453553,72.39962100805137,139,1350.4,1107.4230983554037,146.18615558838096,2510.3,Continuing
39,46,1798.3,1245.7037424193095,171.53643442387224,56,1357.9,807.0307398748323,172.7210224739756,2510.3,Continuing
40,266,1667.4,1229.5028746272658,218.6965716017809,225,1088.6,996.8330718543402,149.5847415910884,2510.3,Continuing
41,304,1302.8,1451.7754366469258,85.80697467496898,45,1716.3,1880.1412052725093,61.614329386096095,2510.3,Continuing
42,14,1564.0,1595.816456376379,26.928980190660187,256,1016.4,975.8500001873482,136.50239304667278,2510.3,Continuing
43,98,1243.4,1305.3668086172274,113.28749834681201,41,1169.4,1514.939306211596,87.50748087626108,2510.3,Continuing
44,213,1405.6,1455.1881567572732,56.079329996824555,97,1420.0,1579.7610257230845,83.87004858789918,2510.3,Continuing
45,38,1426.2,1154.8495978599226,155.20719129851926,205,1730.2,1875.6116380404437,55.9514597537468,2510.3,Continuing
46,285,1812.1,1371.8449613393398,80.28726899720087,118,1603.3,1092.880207039365,110.15484474152373,2510.3,Continuing
47,223,1412.5,1166.6137478601845,141.70889804195969,219,1804.2,1505.5069020762633,86.70143143675529,2510.3,Continuing
48,173,1522.7,1560.8433174066959,10.07277767579309,288,1768.0,1502.187686409501,89.76302793380644,2510.3,Continuing
49,86,1453.8,1273.2352947708139,122.15034919738825,141,1273.3,1605.3976223854845,84.92275274474484,2510.3,Continuing
50,290,1005.9,839.558867944168,276.2659887287984,303,1221.6,1499.2933787906927,87.91293689972571,2510.3,Continuing
51,197,1348.9,1274.5133229200894,104.18374952824401,207,1019.0,1030.3931925258553,127.98798477861398,2510.3,Continuing
