Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,269.58798919287915,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1235.768385830296,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,21,1860.3,1518.2544593973987,1493.6694695700655,81.94996609111038,316**2 * RBF(length_scale=15.8) + WhiteKernel(noise_level=5.89e-05),2510.3,Continuing
4,142,1340.1,1834.410624447315,1829.9354189715323,14.917351585942523,316**2 * RBF(length_scale=1.75) + WhiteKernel(noise_level=10),2510.3,Continuing
5,244,1081.1,394.53935256089176,303.8395425328281,302.33270009354555,316**2 * RBF(length_scale=0.156) + WhiteKernel(noise_level=10),2510.3,Continuing
6,0,1167.2,94.87307310296215,0.0,316.24357700987383,316**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=10),2510.3,Continuing
7,182,1150.6,1164.940240341283,1147.894566768837,56.81891190815318,316**2 * RBF(length_scale=2.19) + WhiteKernel(noise_level=10),2510.3,Continuing
8,217,1178.9,1162.897039045942,1146.7428655820272,53.84724487971566,316**2 * RBF(length_scale=2.26) + WhiteKernel(noise_level=10),2510.3,Continuing
9,152,1163.0,1172.3744492007736,1168.0432485096067,14.437335637223459,316**2 * RBF(length_scale=2.26) + WhiteKernel(noise_level=2.85e-05),2510.3,Continuing
10,168,1258.8,1169.518404107639,1161.880825749431,25.45859452736018,316**2 * RBF(length_scale=2.08) + WhiteKernel(noise_level=10),2510.3,Continuing
11,81,1280.8,1396.7507954669798,1360.064331252444,122.28821404845294,316**2 * RBF(length_scale=2.01) + WhiteKernel(noise_level=10),2510.3,Continuing
12,180,1182.0,1366.340100172174,1350.5615995450607,52.59500209037751,316**2 * RBF(length_scale=1.8) + WhiteKernel(noise_level=10),2510.3,Continuing
13,243,1194.0,1394.5941794192313,1384.0770680001062,35.05703806374998,316**2 * RBF(length_scale=1.28) + WhiteKernel(noise_level=10),2510.3,Continuing
14,23,1207.8,1313.09059993696,1296.6071176628539,54.94494091368689,316**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=10),2510.3,Continuing
15,164,1282.2,1275.2588232902517,1262.418322843063,42.801668157295964,316**2 * RBF(length_scale=1.22) + WhiteKernel(noise_level=10),2510.3,Continuing
16,242,1305.4,1274.4091252385572,1265.6956587133145,29.044888417475196,316**2 * RBF(length_scale=1.23) + WhiteKernel(noise_level=10),2510.3,Continuing
17,137,1308.0,1277.3291803444629,1250.7282871266884,88.669644059248,316**2 * RBF(length_scale=1.26) + WhiteKernel(noise_level=10),2510.3,Continuing
18,58,1276.5,1304.3988722460244,1294.0211661716571,34.59235358122415,316**2 * RBF(length_scale=1.26) + WhiteKernel(noise_level=10),2510.3,Continuing
19,131,1391.2,1289.5680545790121,1279.2138793989106,34.51391726700482,316**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=10),2510.3,Continuing
20,284,1348.6,1394.234037098844,1392.0129012733778,7.403786084887275,316**2 * RBF(length_scale=0.933) + WhiteKernel(noise_level=10),2510.3,Continuing
