Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,801.7429739861449,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1246.8920417081322,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,21,1860.3,1657.5694017522862,1493.6694695700655,81.94996609111038,316**2 * RBF(length_scale=15.8) + WhiteKernel(noise_level=5.89e-05),2510.3,Continuing
4,142,1340.1,1859.7701221434172,1829.9354189715323,14.917351585942523,316**2 * RBF(length_scale=1.75) + WhiteKernel(noise_level=10),2510.3,Continuing
5,244,1081.1,908.5049427199192,303.8395425328281,302.33270009354555,316**2 * RBF(length_scale=0.156) + WhiteKernel(noise_level=10),2510.3,Continuing
6,0,1167.2,632.4871540197477,0.0,316.24357700987383,316**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=10),2510.3,Continuing
7,116,1010.8,1326.373057786805,1022.5290749317436,151.92199142753077,316**2 * RBF(length_scale=2.16) + WhiteKernel(noise_level=10),2510.3,Continuing
8,180,1182.0,1323.693749153462,1057.946052467883,132.87384834278953,316**2 * RBF(length_scale=2.25) + WhiteKernel(noise_level=10),2510.3,Continuing
9,80,1125.0,1331.7447640824162,1018.9672832491833,156.3887404166164,316**2 * RBF(length_scale=2.36) + WhiteKernel(noise_level=10),2510.3,Continuing
10,30,1194.0,1346.0383224142815,900.7558689229502,222.64122674566573,316**2 * RBF(length_scale=2.59) + WhiteKernel(noise_level=10),2510.3,Continuing
11,138,1525.0,1337.241455557807,903.6494181236756,216.79601871706578,316**2 * RBF(length_scale=2.7) + WhiteKernel(noise_level=10),2510.3,Continuing
12,123,1729.4,1584.9954896081476,1233.1961852963566,175.89965215589555,316**2 * RBF(length_scale=2.77) + WhiteKernel(noise_level=10),2510.3,Continuing
13,157,1779.7,1848.5865413394197,1631.8705449563806,108.35799819151957,316**2 * RBF(length_scale=2.8) + WhiteKernel(noise_level=10),2510.3,Continuing
14,93,1755.2,1886.0866759076023,1685.311184695509,100.38774560604672,316**2 * RBF(length_scale=2.83) + WhiteKernel(noise_level=10),2510.3,Continuing
15,288,1768.0,1863.3850966739772,1686.0096153792572,88.68774064735999,316**2 * RBF(length_scale=2.95) + WhiteKernel(noise_level=10),2510.3,Continuing
16,147,1736.3,1856.6142213059852,1618.6841527390304,118.96503428347745,316**2 * RBF(length_scale=3.09) + WhiteKernel(noise_level=10),2510.3,Continuing
17,201,1586.7,1794.7582078235855,1714.7726229795994,39.99279242199309,316**2 * RBF(length_scale=2.82) + WhiteKernel(noise_level=10),2510.3,Continuing
18,40,2157.3,1963.0772729055025,1611.471921614046,175.80267564572813,316**2 * RBF(length_scale=3.08) + WhiteKernel(noise_level=10),2510.3,Continuing
19,306,2510.3,2052.912504308116,1739.304089362637,156.80420747273936,316**2 * RBF(length_scale=2.95) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
