Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,215,1688.1,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,33,1819.0,573.42775519329,420.2850022932534,306.28550580007317,316**2 * RBF(length_scale=5.29) + WhiteKernel(noise_level=10),2510.3,Continuing
2,158,1688.1,1824.8652862623103,1813.2713381893514,23.187896145917733,316**2 * RBF(length_scale=2.24) + WhiteKernel(noise_level=10),2510.3,Continuing
3,188,1681.2,1750.9667377567807,1702.7794295073618,96.37461649883794,316**2 * RBF(length_scale=2.3) + WhiteKernel(noise_level=10),2510.3,Continuing
4,46,1798.3,1735.436705224875,1686.2279281135552,98.41755422263918,316**2 * RBF(length_scale=2.49) + WhiteKernel(noise_level=0.00722),2510.3,Continuing
5,266,1667.4,1820.9526005166451,1802.3723375341624,37.160525964965565,316**2 * RBF(length_scale=1.96) + WhiteKernel(noise_level=10),2510.3,Continuing
6,150,1846.5,1754.6985225967426,1683.7778909314686,141.84126333054795,316**2 * RBF(length_scale=2) + WhiteKernel(noise_level=10),2510.3,Continuing
7,193,1784.5,1754.1694331227172,1708.340058950344,91.6587483447463,316**2 * RBF(length_scale=2.02) + WhiteKernel(noise_level=10),2510.3,Continuing
8,119,1736.3,1576.9244432119779,1567.6884571756218,18.47197207271227,316**2 * RBF(length_scale=1.35) + WhiteKernel(noise_level=10),2510.3,Continuing
9,279,1805.2,1459.1176215083826,1387.2429985422361,143.74924593229287,316**2 * RBF(length_scale=1.35) + WhiteKernel(noise_level=10),2510.3,Continuing
10,146,1722.5,1406.6340429514032,1320.1913156350547,172.88545463269713,316**2 * RBF(length_scale=1.41) + WhiteKernel(noise_level=10),2510.3,Continuing
11,246,1564.0,1309.943344058059,1224.3726761608114,171.1413357944953,316**2 * RBF(length_scale=1.52) + WhiteKernel(noise_level=10),2510.3,Continuing
12,291,1577.8,1320.4526862677985,1219.694881358515,201.5156098185669,316**2 * RBF(length_scale=1.53) + WhiteKernel(noise_level=0.00741),2510.3,Continuing
13,285,1812.1,1024.475688993776,940.3136440875076,168.32408981253695,316**2 * RBF(length_scale=1.5) + WhiteKernel(noise_level=10),2510.3,Continuing
14,77,1653.6,585.6586271632708,432.7319687248181,305.85331687690547,316**2 * RBF(length_scale=1.59) + WhiteKernel(noise_level=10),2510.3,Continuing
15,142,1340.1,580.8973248093118,432.32247405915905,297.14970150030547,316**2 * RBF(length_scale=1.63) + WhiteKernel(noise_level=10),2510.3,Continuing
16,21,1860.3,1058.0635712511132,970.7415730633118,174.64399637560305,316**2 * RBF(length_scale=1.55) + WhiteKernel(noise_level=10),2510.3,Continuing
17,287,1615.8,509.34174771157853,354.62919429993514,309.4251068232868,316**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=10),2510.3,Continuing
18,14,1564.0,1598.0469578326886,1580.9180182827047,34.25787909996775,316**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=10),2510.3,Continuing
19,173,1522.7,1567.817934481657,1559.8475567352807,15.940755492752386,316**2 * RBF(length_scale=1.62) + WhiteKernel(noise_level=10),2510.3,Continuing
20,54,1429.7,1446.8377187647684,1381.6918803100807,130.29167690937558,316**2 * RBF(length_scale=1.63) + WhiteKernel(noise_level=10),2510.3,Continuing
21,213,1405.6,1433.7382619087036,1405.063241527733,57.350040761941074,316**2 * RBF(length_scale=1.64) + WhiteKernel(noise_level=10),2510.3,Continuing
22,35,1357.3,1368.4348528524654,1342.524009844316,51.821686016298735,316**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=10),2510.3,Continuing
23,167,1731.7,1275.5370488315095,1178.7919876109736,193.49012244107172,316**2 * RBF(length_scale=1.7) + WhiteKernel(noise_level=10),2510.3,Continuing
24,102,1575.5,1254.0609959717094,1196.656423927253,114.80914408891293,316**2 * RBF(length_scale=1.68) + WhiteKernel(noise_level=10),2510.3,Continuing
25,216,1371.1,1490.1820533405867,1402.1146481113922,176.13481045838898,316**2 * RBF(length_scale=1.68) + WhiteKernel(noise_level=10),2510.3,Continuing
26,126,1391.8,1264.1376481224167,1172.5793942215182,183.1165078017969,316**2 * RBF(length_scale=1.63) + WhiteKernel(noise_level=0.00712),2510.3,Continuing
27,49,1550.3,1225.9480585150386,1204.4086081872665,43.078900655544,316**2 * RBF(length_scale=1.4) + WhiteKernel(noise_level=0.00747),2510.3,Continuing
28,262,1309.1,1678.064234728639,1665.5433704060342,25.04172864520956,316**2 * RBF(length_scale=0.991) + WhiteKernel(noise_level=10),2510.3,Continuing
29,38,1426.2,1166.058981877792,1135.0007244597161,62.11651483615173,316**2 * RBF(length_scale=0.976) + WhiteKernel(noise_level=10),2510.3,Continuing
30,223,1412.5,1329.4509490171133,1248.791512146112,161.3188737420026,316**2 * RBF(length_scale=0.98) + WhiteKernel(noise_level=10),2510.3,Continuing
31,10,1218.4,1112.6154238723307,983.531292030072,258.1682636845172,316**2 * RBF(length_scale=0.989) + WhiteKernel(noise_level=10),2510.3,Continuing
32,110,1241.0,1207.68373413172,1164.607335194779,86.15279787388236,316**2 * RBF(length_scale=0.991) + WhiteKernel(noise_level=10),2510.3,Continuing
33,92,1280.7,1172.2307987056092,1087.7159034533986,169.0297905044211,316**2 * RBF(length_scale=0.995) + WhiteKernel(noise_level=10),2510.3,Continuing
34,86,1453.8,1106.8548891278695,1000.429629891939,212.8505184718607,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
35,304,1302.8,1061.216131763058,968.6566254745594,185.1190125769974,316**2 * RBF(length_scale=1.01) + WhiteKernel(noise_level=10),2510.3,Continuing
36,13,1299.8,1251.779850779607,1207.6421719201107,88.27535771899248,316**2 * RBF(length_scale=1.01) + WhiteKernel(noise_level=10),2510.3,Continuing
37,52,1332.7,1282.92117146551,1267.0023944441468,31.837554042726605,316**2 * RBF(length_scale=0.998) + WhiteKernel(noise_level=10),2510.3,Continuing
38,301,1359.7,1357.9610889014634,1336.1035157153647,43.71514637219739,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
39,199,1369.5,1343.2788444061682,1327.9658477416688,30.625993328998703,316**2 * RBF(length_scale=0.998) + WhiteKernel(noise_level=10),2510.3,Continuing
40,103,1314.2,1332.87547483436,1305.3374255066988,55.076098655322475,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
41,120,1275.3,1297.5968460227946,1269.3294697040114,56.53475263756648,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Continuing
42,251,1369.5,1287.751967248628,1277.126135449003,21.25166359925011,316**2 * RBF(length_scale=0.954) + WhiteKernel(noise_level=0.00734),2510.3,Continuing
43,24,1383.7,1302.384330246469,1271.2406754695448,62.28730955384826,316**2 * RBF(length_scale=0.971) + WhiteKernel(noise_level=10),2510.3,Continuing
44,94,1376.3,1292.8162445043545,1250.2880270130127,85.05643498268361,316**2 * RBF(length_scale=0.976) + WhiteKernel(noise_level=10),2510.3,Continuing
45,308,1258.6,1363.9884762910406,1343.2578963323792,41.46115991732246,316**2 * RBF(length_scale=0.969) + WhiteKernel(noise_level=10),2510.3,Continuing
46,155,1344.4,1211.053826798785,1163.0784548835763,95.95074383041724,316**2 * RBF(length_scale=0.962) + WhiteKernel(noise_level=10),2510.3,Continuing
47,302,1311.1,1169.0283553948661,1136.2079037163353,65.64090335706184,316**2 * RBF(length_scale=0.952) + WhiteKernel(noise_level=10),2510.3,Continuing
48,4,1322.1,1148.680677574132,1116.206515621604,64.94832390505618,316**2 * RBF(length_scale=0.947) + WhiteKernel(noise_level=10),2510.3,Continuing
49,98,1243.4,1125.092029231819,1025.4677174678402,199.24862352795742,316**2 * RBF(length_scale=0.954) + WhiteKernel(noise_level=10),2510.3,Continuing
50,105,1358.2,1187.8613014367843,1155.1169629458427,65.48867698188329,316**2 * RBF(length_scale=0.935) + WhiteKernel(noise_level=10),2510.3,Continuing
51,84,1278.2,1212.7280541215293,1141.7630330890902,141.93004206487834,316**2 * RBF(length_scale=0.94) + WhiteKernel(noise_level=10),2510.3,Continuing
52,53,1372.9,1230.55724327563,1193.9441135077177,73.22625953582494,316**2 * RBF(length_scale=0.935) + WhiteKernel(noise_level=10),2510.3,Continuing
53,311,1376.7,1342.513381713119,1271.2078832172429,142.6109969917526,316**2 * RBF(length_scale=0.919) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
54,197,1348.9,1316.398143951461,1291.9792180175036,48.837851867914445,316**2 * RBF(length_scale=0.922) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
55,67,1438.6,1291.7475965062422,1259.8965651359053,63.70206274067347,316**2 * RBF(length_scale=0.918) + WhiteKernel(noise_level=0.00712),2510.3,Continuing
56,50,1371.4,1214.997075112778,1191.9851245518748,46.023901121806446,316**2 * RBF(length_scale=0.893) + WhiteKernel(noise_level=0.00712),2510.3,Continuing
57,63,1423.8,1323.1233829555451,1311.3529880429537,23.540789825182774,316**2 * RBF(length_scale=0.862) + WhiteKernel(noise_level=0.00712),2510.3,Continuing
58,141,1273.3,1467.3483955374277,1424.7202782934637,85.25623448792788,316**2 * RBF(length_scale=0.855) + WhiteKernel(noise_level=0.00712),2510.3,Continuing
59,134,1282.2,1347.0378236573788,1308.851068060966,76.37351119282545,316**2 * RBF(length_scale=0.856) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
60,2,1382.2,1182.614093309468,1094.7650668005926,175.69805301775085,316**2 * RBF(length_scale=0.859) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
61,269,1368.5,1082.8990943087188,1073.2075779614818,19.38303269447401,316**2 * RBF(length_scale=0.694) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
62,16,1328.3,989.5043977115828,871.3813439709081,236.24610748134938,316**2 * RBF(length_scale=0.7) + WhiteKernel(noise_level=0.00714),2510.3,Continuing
63,135,1354.2,724.7859427525796,593.1613736120067,263.24913828114563,316**2 * RBF(length_scale=0.703) + WhiteKernel(noise_level=0.00714),2510.3,Continuing
64,267,1352.2,489.5769150511203,341.1871000536762,296.77962999488824,316**2 * RBF(length_scale=0.706) + WhiteKernel(noise_level=0.00715),2510.3,Continuing
65,36,1245.4,1272.4410295042687,1222.8860024034113,99.11005420171485,316**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=0.00715),2510.3,Continuing
66,165,1250.8,1264.579441094271,1188.9161431678922,151.3265958527578,316**2 * RBF(length_scale=0.708) + WhiteKernel(noise_level=0.00715),2510.3,Continuing
67,270,1300.3,1249.0149149723045,1236.6193807321952,24.79106848021882,316**2 * RBF(length_scale=0.703) + WhiteKernel(noise_level=0.00715),2510.3,Continuing
68,219,1804.2,300.18309983384006,143.39048645694794,313.5852267537843,316**2 * RBF(length_scale=0.706) + WhiteKernel(noise_level=0.00713),2510.3,Continuing
69,186,1741.8,1809.7369046125418,1791.776749272169,35.92031068074596,316**2 * RBF(length_scale=0.736) + WhiteKernel(noise_level=10),2510.3,Continuing
70,189,1818.0,1750.5501361407048,1743.4199037268681,14.260464827673143,316**2 * RBF(length_scale=0.723) + WhiteKernel(noise_level=10),2510.3,Continuing
71,82,1746.6,1767.0947832452464,1761.803282940364,10.583000609764774,316**2 * RBF(length_scale=0.694) + WhiteKernel(noise_level=0.00828),2510.3,Continuing
72,299,1777.6,1670.505171891489,1663.2711684214664,14.4680069400453,316**2 * RBF(length_scale=0.71) + WhiteKernel(noise_level=10),2510.3,Continuing
73,278,1743.5,1689.1230141866654,1683.810463224931,10.625101923468765,316**2 * RBF(length_scale=0.71) + WhiteKernel(noise_level=10),2510.3,Continuing
74,222,1792.1,1699.1206834505729,1693.3273818079615,11.586603285222743,316**2 * RBF(length_scale=0.67) + WhiteKernel(noise_level=10),2510.3,Continuing
75,231,1547.3,1918.814806699252,1825.2347229554725,187.16016748755862,316**2 * RBF(length_scale=0.666) + WhiteKernel(noise_level=10),2510.3,Continuing
76,121,1795.5,1782.816543499376,1779.8695884956396,5.893910007472621,316**2 * RBF(length_scale=0.66) + WhiteKernel(noise_level=10),2510.3,Continuing
77,117,1810.0,1704.9624593480328,1688.0477321166145,33.82945446283638,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
78,276,1629.9,1565.3886694147866,1482.0361159031017,166.70510702336975,316**2 * RBF(length_scale=0.658) + WhiteKernel(noise_level=10),2510.3,Continuing
79,12,1455.4,1269.7400831409739,1185.0103435424644,169.45947919701894,316**2 * RBF(length_scale=0.662) + WhiteKernel(noise_level=10),2510.3,Continuing
80,177,1503.4,1309.2554008747625,1256.4595438674296,105.59171401466597,316**2 * RBF(length_scale=0.661) + WhiteKernel(noise_level=10),2510.3,Continuing
81,18,1592.9,1326.21838342169,1294.8292876319442,62.778191579491825,316**2 * RBF(length_scale=0.638) + WhiteKernel(noise_level=10),2510.3,Continuing
82,259,1463.3,1324.7392561551417,1260.4948186832826,128.48887494371812,316**2 * RBF(length_scale=0.641) + WhiteKernel(noise_level=10),2510.3,Continuing
83,309,1212.0,199.8503126388443,41.79881486728338,316.1029955431218,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
84,239,1144.8,1000.0463823257908,894.2100841990003,211.6725962535809,316**2 * RBF(length_scale=0.645) + WhiteKernel(noise_level=10),2510.3,Continuing
85,240,1267.1,265.17593419854416,108.95134219435127,312.4491840083857,316**2 * RBF(length_scale=0.648) + WhiteKernel(noise_level=10),2510.3,Continuing
86,76,1669.3,513.3847401866459,361.11284952434386,304.54378132460414,316**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),2510.3,Continuing
87,210,1580.0,428.48333954669226,273.17364369730035,310.6193916987839,316**2 * RBF(length_scale=0.659) + WhiteKernel(noise_level=10),2510.3,Continuing
88,118,1603.3,700.0442515929824,553.0031184712301,294.0822662435045,316**2 * RBF(length_scale=0.665) + WhiteKernel(noise_level=10),2510.3,Continuing
89,184,1012.8,294.88438988092923,137.21253317863332,315.34371340459177,316**2 * RBF(length_scale=0.668) + WhiteKernel(noise_level=10),2510.3,Continuing
90,43,1026.6,634.4723410204922,496.7817824153115,275.3811172103613,316**2 * RBF(length_scale=0.67) + WhiteKernel(noise_level=10),2510.3,Continuing
91,130,1109.3,977.4755928524353,936.1503887973743,82.65040811012209,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
92,233,1088.6,1015.3303725462667,935.8334906193863,158.9937638537609,316**2 * RBF(length_scale=0.671) + WhiteKernel(noise_level=10),2510.3,Continuing
93,300,1164.4,412.0119457671399,257.6789781883537,308.6659351575724,316**2 * RBF(length_scale=0.675) + WhiteKernel(noise_level=10),2510.3,Continuing
94,261,1287.3,948.1861359228951,834.7684275327076,226.8354167803749,316**2 * RBF(length_scale=0.676) + WhiteKernel(noise_level=10),2510.3,Continuing
95,5,1164.4,863.3429589410647,761.5905688366486,203.50478020883216,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
96,154,1123.1,662.7735488655304,517.0383996279902,291.47029847508037,316**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),2510.3,Continuing
97,198,1061.1,520.265662573321,386.6535833708266,267.2241584049889,316**2 * RBF(length_scale=0.682) + WhiteKernel(noise_level=10),2510.3,Continuing
98,87,1393.5,536.7148097228797,393.51776335806176,286.394092729636,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
99,78,1580.1,1378.6550737233847,1366.106845815937,25.096455814895283,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
100,107,1309.1,584.8189668801103,440.9718603048859,287.6942131504488,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
101,264,1288.4,558.3173076924654,410.1713138169005,296.29198775112974,316**2 * RBF(length_scale=0.647) + WhiteKernel(noise_level=10),2510.3,Continuing
102,176,1026.6,329.6259767864509,172.0182984425953,315.2153566877112,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
103,236,1019.7,339.3852370818797,182.227994855398,314.3144844529634,316**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),2510.3,Continuing
104,202,1026.6,514.5529663036389,365.424584732189,298.25676314289973,316**2 * RBF(length_scale=0.656) + WhiteKernel(noise_level=10),2510.3,Continuing
105,91,1136.8,332.110902983617,175.98405399767114,312.2536979718917,316**2 * RBF(length_scale=0.658) + WhiteKernel(noise_level=10),2510.3,Continuing
106,39,1071.4,387.65975026096686,231.26027168008426,312.7989571617652,316**2 * RBF(length_scale=0.662) + WhiteKernel(noise_level=10),2510.3,Continuing
107,100,1047.3,350.9358638745285,193.93786600404377,313.9959957409694,316**2 * RBF(length_scale=0.666) + WhiteKernel(noise_level=10),2510.3,Continuing
108,293,1123.1,581.4113078382759,437.359170273995,288.1042751285619,316**2 * RBF(length_scale=0.668) + WhiteKernel(noise_level=10),2510.3,Continuing
109,108,1164.4,464.45476468201286,318.8840783321237,291.1413726997784,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
110,159,2356.4,427.80326775134426,277.9159902205692,299.7745550615501,316**2 * RBF(length_scale=0.672) + WhiteKernel(noise_level=10),2510.3,Continuing
111,194,1233.3,1726.0489172513887,1612.3362265265005,227.42538144977638,316**2 * RBF(length_scale=0.667) + WhiteKernel(noise_level=10),2510.3,Continuing
112,73,2381.6,797.3468043817626,644.9758242098582,304.7419603438088,316**2 * RBF(length_scale=0.68) + WhiteKernel(noise_level=10),2510.3,Continuing
113,292,2372.4,1759.7106270154916,1659.9341138375928,199.5530263557977,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
114,206,2331.1,1795.8382765952053,1696.4317601505572,198.8130328892963,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
115,99,2411.5,2113.5747114618957,2032.5189558538577,162.11151121607608,316**2 * RBF(length_scale=0.682) + WhiteKernel(noise_level=10),2510.3,Continuing
116,31,2487.3,1443.517127140583,1326.8611081021909,233.31203807678403,316**2 * RBF(length_scale=0.688) + WhiteKernel(noise_level=10),2510.3,Continuing
117,191,2411.5,1487.6081021250711,1364.7831620253123,245.64988019951778,316**2 * RBF(length_scale=0.693) + WhiteKernel(noise_level=10),2510.3,Continuing
118,71,2501.1,1459.913964053868,1348.6555196805155,222.51688874670538,316**2 * RBF(length_scale=0.698) + WhiteKernel(noise_level=10),2510.3,Continuing
119,212,2249.6,998.3612067250511,860.1872119675033,276.3479895150956,316**2 * RBF(length_scale=0.703) + WhiteKernel(noise_level=10),2510.3,Continuing
120,289,1571.2,1024.2926495315555,880.5283878628401,287.52852333743107,316**2 * RBF(length_scale=0.708) + WhiteKernel(noise_level=10),2510.3,Continuing
121,273,2402.3,735.7472013468482,583.8394538511156,303.815494991465,316**2 * RBF(length_scale=0.716) + WhiteKernel(noise_level=10),2510.3,Continuing
122,106,2381.6,1223.9000875680815,1082.7733020447681,282.25357104662675,316**2 * RBF(length_scale=0.724) + WhiteKernel(noise_level=10),2510.3,Continuing
123,306,2510.3,614.7035099588412,461.80462937970333,305.79776115827576,316**2 * RBF(length_scale=0.731) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
