Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,175.67828599406755,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,124,1600.0,1233.9833666258842,1233.9833666258842,3.8304310205417744,316**2 * RBF(length_scale=9.66) + WhiteKernel(noise_level=10),2510.3,Continuing
3,127,1737.2,1550.142959565583,1550.142959565583,89.98411623046714,316**2 * RBF(length_scale=12.6) + WhiteKernel(noise_level=7.77e-06),2510.3,Continuing
4,275,1392.4,1738.2665366211731,1738.2665366211731,7.963796969734928,316**2 * RBF(length_scale=0.545) + WhiteKernel(noise_level=10),2510.3,Continuing
5,252,1730.2,1206.068396187299,1206.068396187299,220.73166387253468,316**2 * RBF(length_scale=0.998) + WhiteKernel(noise_level=10),2510.3,Continuing
6,192,1674.6,1856.0361959024972,1856.0361959024972,48.630606606086396,316**2 * RBF(length_scale=0.646) + WhiteKernel(noise_level=10),2510.3,Continuing
7,227,1874.6,804.6569475432536,804.6569475432536,109.54751098180968,316**2 * RBF(length_scale=0.367) + WhiteKernel(noise_level=10),2510.3,Continuing
8,19,1723.2,702.8106268672547,702.8106268672547,268.94681585809724,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),2510.3,Continuing
9,0,1167.2,0.0,0.0,316.24357700987383,316**2 * RBF(length_scale=0.37) + WhiteKernel(noise_level=10),2510.3,Continuing
10,224,1792.2,799.5270039635408,799.5270039635408,252.74437301701943,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),2510.3,Continuing
11,1,1502.0,0.0,0.0,316.24357700987383,316**2 * RBF(length_scale=0.378) + WhiteKernel(noise_level=10),2510.3,Continuing
12,182,1150.6,698.6994898125356,698.6994898125356,253.323565363713,316**2 * RBF(length_scale=0.386) + WhiteKernel(noise_level=10),2510.3,Continuing
13,85,1175.4,997.3359237388987,997.3359237388987,188.7273134928111,316**2 * RBF(length_scale=0.39) + WhiteKernel(noise_level=10),2510.3,Continuing
14,168,1258.8,1073.780042834748,1073.780042834748,167.22037862528427,316**2 * RBF(length_scale=0.393) + WhiteKernel(noise_level=10),2510.3,Continuing
15,258,1224.7,1040.6223430230546,1040.6223430230546,124.83261096258532,316**2 * RBF(length_scale=0.395) + WhiteKernel(noise_level=10),2510.3,Continuing
16,66,1157.5,1069.4695158440325,1069.4695158440325,162.93792103568,316**2 * RBF(length_scale=0.4) + WhiteKernel(noise_level=10),2510.3,Continuing
17,60,1340.8,1040.6846323823488,1040.6846323823488,138.12891470190462,316**2 * RBF(length_scale=0.403) + WhiteKernel(noise_level=10),2510.3,Continuing
18,23,1207.8,945.4513955213519,945.4513955213519,181.66563069132104,316**2 * RBF(length_scale=0.406) + WhiteKernel(noise_level=10),2510.3,Continuing
19,70,1087.0,976.789632640124,976.789632640124,162.99373927029322,316**2 * RBF(length_scale=0.41) + WhiteKernel(noise_level=10),2510.3,Continuing
20,164,1282.2,972.2364536345945,972.2364536345945,170.78788815893935,316**2 * RBF(length_scale=0.419) + WhiteKernel(noise_level=10),2510.3,Continuing
21,211,1243.0,1068.0785716676266,1068.0785716676266,130.73695090087944,316**2 * RBF(length_scale=0.422) + WhiteKernel(noise_level=10),2510.3,Continuing
22,243,1194.0,945.0453294084148,945.0453294084148,128.23836177887205,316**2 * RBF(length_scale=0.428) + WhiteKernel(noise_level=10),2510.3,Continuing
23,128,1172.0,882.4511655208776,882.4511655208776,204.1263100865628,316**2 * RBF(length_scale=0.434) + WhiteKernel(noise_level=10),2510.3,Continuing
24,290,1005.9,811.0161773511977,811.0161773511977,232.95450156731926,316**2 * RBF(length_scale=0.438) + WhiteKernel(noise_level=10),2510.3,Continuing
25,104,1032.1,862.0508946360435,862.0508946360435,164.6138039785078,316**2 * RBF(length_scale=0.44) + WhiteKernel(noise_level=10),2510.3,Continuing
26,129,1173.8,793.1997060532282,793.1997060532282,144.43693603689925,316**2 * RBF(length_scale=0.435) + WhiteKernel(noise_level=10),2510.3,Continuing
27,303,1221.6,903.0943417113618,903.0943417113618,139.57286284712848,316**2 * RBF(length_scale=0.439) + WhiteKernel(noise_level=10),2510.3,Continuing
28,180,1182.0,727.9864101874671,727.9864101874671,255.26651436264427,316**2 * RBF(length_scale=0.447) + WhiteKernel(noise_level=10),2510.3,Continuing
29,217,1178.9,706.5579218897695,706.5579218897695,217.16549621468454,316**2 * RBF(length_scale=0.453) + WhiteKernel(noise_level=10),2510.3,Continuing
30,152,1163.0,1022.3010818447558,1022.3010818447558,112.0725248154453,316**2 * RBF(length_scale=0.459) + WhiteKernel(noise_level=10),2510.3,Continuing
31,17,1188.6,1045.0584034419628,1045.0584034419628,131.4420069699296,316**2 * RBF(length_scale=0.463) + WhiteKernel(noise_level=10),2510.3,Continuing
32,166,1091.4,709.2263361716451,709.2263361716451,251.44602712289836,316**2 * RBF(length_scale=0.469) + WhiteKernel(noise_level=10),2510.3,Continuing
33,22,1267.8,693.7450666153632,693.7450666153632,212.93371345338846,316**2 * RBF(length_scale=0.471) + WhiteKernel(noise_level=10),2510.3,Continuing
34,241,1218.8,681.7026733519353,681.7026733519353,249.05947854452882,316**2 * RBF(length_scale=0.478) + WhiteKernel(noise_level=10),2510.3,Continuing
35,268,1263.6,755.4377345847133,755.4377345847133,252.80301640852315,316**2 * RBF(length_scale=0.484) + WhiteKernel(noise_level=10),2510.3,Continuing
36,218,1169.2,894.0385911046568,894.0385911046568,230.87383884103733,316**2 * RBF(length_scale=0.489) + WhiteKernel(noise_level=10),2510.3,Continuing
37,196,1150.6,936.9804172901106,936.9804172901106,207.8810895149114,316**2 * RBF(length_scale=0.493) + WhiteKernel(noise_level=10),2510.3,Continuing
38,271,1061.7,854.2299496624242,854.2299496624242,236.8081533739403,316**2 * RBF(length_scale=0.496) + WhiteKernel(noise_level=10),2510.3,Continuing
39,247,1036.9,1015.1201540811439,1015.1201540811439,91.3229779656258,316**2 * RBF(length_scale=0.498) + WhiteKernel(noise_level=10),2510.3,Continuing
40,116,1010.8,908.3032537158749,908.3032537158749,193.10125707646256,316**2 * RBF(length_scale=0.5) + WhiteKernel(noise_level=10),2510.3,Continuing
41,170,1274.7,667.9620139912347,667.9620139912347,283.25055020076013,316**2 * RBF(length_scale=0.508) + WhiteKernel(noise_level=10),2510.3,Continuing
42,253,1414.5,643.046705791353,643.046705791353,262.0927697801957,316**2 * RBF(length_scale=0.511) + WhiteKernel(noise_level=10),2510.3,Continuing
43,163,1383.5,975.3644112335778,975.3644112335778,229.68198031966372,316**2 * RBF(length_scale=0.517) + WhiteKernel(noise_level=10),2510.3,Continuing
44,221,1506.8,861.1351343373713,861.1351343373713,232.4400658246186,316**2 * RBF(length_scale=0.522) + WhiteKernel(noise_level=10),2510.3,Continuing
45,230,1475.8,1248.9648497850624,1248.9648497850624,162.83627757942264,316**2 * RBF(length_scale=0.525) + WhiteKernel(noise_level=10),2510.3,Continuing
46,297,1404.2,797.9228538097032,797.9228538097032,249.9600702127743,316**2 * RBF(length_scale=0.531) + WhiteKernel(noise_level=10),2510.3,Continuing
47,310,1390.4,1074.4347792511726,1074.4347792511726,179.96826952562776,316**2 * RBF(length_scale=0.535) + WhiteKernel(noise_level=10),2510.3,Continuing
48,109,1437.3,1308.9865210789708,1308.9865210789708,98.80990000114822,316**2 * RBF(length_scale=0.535) + WhiteKernel(noise_level=10),2510.3,Continuing
49,48,1451.7,1321.357259838068,1321.357259838068,120.16798892729882,316**2 * RBF(length_scale=0.539) + WhiteKernel(noise_level=10),2510.3,Continuing
50,294,1390.4,1092.388721200833,1092.388721200833,122.04444442363408,316**2 * RBF(length_scale=0.542) + WhiteKernel(noise_level=10),2510.3,Continuing
51,254,1324.3,1291.5511260343721,1291.5511260343721,110.64734190638163,316**2 * RBF(length_scale=0.544) + WhiteKernel(noise_level=10),2510.3,Continuing
