Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,57,1235.9,1.6840115221661302e-12,316.24357700987383,57,1235.9,1.6840115221661302e-12,316.24357700987383,2510.3,Continuing
2,216,1371.1,1247.3689130132743,212.39889194750336,216,1371.1,1247.3689130132743,212.39889194750336,2510.3,Continuing
3,263,1123.1,1185.211005092736,212.43115071049272,263,1123.1,1185.211005092736,212.43115071049272,2510.3,Continuing
4,193,1784.5,910.0835280280663,266.9623682216411,193,1784.5,910.0835280280663,266.9623682216411,2510.3,Continuing
5,135,1354.2,1399.2254317352247,190.01402567389653,21,1860.3,1780.5776503672057,37.8678019682695,2510.3,Continuing
6,305,1139.7,1383.9583036400452,179.51274920662146,146,1722.5,1811.6579292793058,61.26995333399761,2510.3,Continuing
7,122,1028.7,1441.9666812706037,164.67827142351587,274,1486.2,1505.4079786150917,133.67672215477248,2510.3,Continuing
8,291,1577.8,1792.4220710216343,73.64445772952577,245,1298.8,1104.2861512238533,232.94944894309745,2510.3,Continuing
9,167,1731.7,1434.1593813946904,162.21577762961337,167,1731.7,1463.4201201705284,111.3278300287958,2510.3,Continuing
10,39,1071.4,1407.2299600475167,164.15160088154403,198,1061.1,1583.0244584983,107.5777092356502,2510.3,Continuing
11,175,1074.9,1182.1710104619228,202.57628395751695,150,1846.5,1824.1427365509621,24.40764460227019,2510.3,Continuing
12,119,1736.3,1855.895242088397,30.288281919987856,24,1383.7,1611.7544102102493,106.55530531520081,2510.3,Continuing
13,16,1328.3,1636.112281960932,97.05917601035434,246,1564.0,1818.3586338549533,22.267034088594535,2510.3,Continuing
14,35,1357.3,1542.9250589019084,112.95353973992438,142,1340.1,1880.3533792833914,20.1210408591068,2510.3,Continuing
15,266,1667.4,1587.4621538441716,80.67962341045857,0,1167.2,0.0,316.24357700987383,2510.3,Continuing
16,151,1109.3,1220.3189423001338,167.38428666123644,77,1653.6,1831.627375756246,84.20161534101605,2510.3,Continuing
17,285,1812.1,1743.4344900742929,27.84183127167723,279,1805.2,1608.6953951911735,113.51829644350234,2510.3,Continuing
18,188,1681.2,1763.6440215894745,20.931894800789326,213,1405.6,746.3643046135345,287.5547201697927,2510.3,Continuing
19,126,1391.8,1639.695112865796,64.54155654795956,126,1391.8,747.7492063297973,288.51413975368763,2510.3,Continuing
20,136,1199.0,1212.8733710424872,171.02211676851798,287,1615.8,886.851302149707,260.24670455506555,2510.3,Continuing
21,46,1798.3,1769.7271096461873,14.120066698384653,223,1412.5,1139.7841550934115,212.24891347431017,2510.3,Continuing
22,219,1804.2,1209.5706771102632,154.8500268865603,251,1369.5,1002.5475043962532,230.02336813407499,2510.3,Continuing
23,6,1605.4,1542.6026581771303,135.88685596429474,241,1218.8,816.2564548975024,259.1308913176765,2510.3,Continuing
24,239,1144.8,1413.0822815551417,143.29489401255125,196,1150.6,974.5478496102236,230.21366848646232,2510.3,Continuing
25,262,1309.1,1715.3641221954588,68.08904007182859,100,1047.3,655.4931031148316,276.46500258782027,2510.3,Continuing
26,184,1012.8,1205.638316617541,181.54011302641996,14,1564.0,6.402301029541481e-08,316.24357700987383,2510.3,Continuing
27,8,1683.0,1127.4842857277213,194.26357593493145,102,1575.5,607.4423335787425,283.45886466756536,2510.3,Continuing
28,124,1600.0,1164.177844517291,213.06176652908096,134,1282.2,495.1979550790561,302.7390843532975,2510.3,Continuing
29,203,1688.1,1421.91021960397,162.23321621843226,13,1299.8,1144.447229790636,184.61105440964351,2510.3,Continuing
30,55,1463.0,1248.8048688670394,156.5018441548332,51,1462.7,612.3118964599593,279.19875130712154,2510.3,Continuing
