Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,107,1309.1,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,87,1393.5,966.0834845521748,896.981251222522,230.34077776550916,316**2 * RBF(length_scale=3.63) + WhiteKernel(noise_level=10),2510.3,Continuing
2,78,1580.1,1395.113773911396,1393.0006448782322,7.043763443879298,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),2510.3,Continuing
3,0,1167.2,94.87307310296215,0.0,316.24357700987383,316**2 * RBF(length_scale=0.147) + WhiteKernel(noise_level=10),2510.3,Continuing
4,182,1150.6,133.47098250212753,38.649937636111474,316.07014955338684,316**2 * RBF(length_scale=0.329) + WhiteKernel(noise_level=10),2510.3,Continuing
5,85,1175.4,997.3124610621143,933.0014111503542,214.37016637253336,316**2 * RBF(length_scale=0.388) + WhiteKernel(noise_level=10),2510.3,Continuing
6,168,1258.8,1123.010194087451,1072.5914089262658,168.06261720395057,316**2 * RBF(length_scale=0.409) + WhiteKernel(noise_level=10),2510.3,Continuing
7,258,1224.7,1084.2942518262255,1048.50635156491,119.29300087105236,316**2 * RBF(length_scale=0.425) + WhiteKernel(noise_level=10),2510.3,Continuing
8,66,1157.5,1149.4083804269546,1104.241677786773,150.55567546727247,316**2 * RBF(length_scale=0.448) + WhiteKernel(noise_level=10),2510.3,Continuing
9,60,1340.8,1109.2830483459652,1072.2991658806145,123.27960821783599,316**2 * RBF(length_scale=0.454) + WhiteKernel(noise_level=10),2510.3,Continuing
10,164,1282.2,1038.8147759783121,992.2656617263342,155.16371417326005,316**2 * RBF(length_scale=0.497) + WhiteKernel(noise_level=10),2510.3,Continuing
11,211,1243.0,1126.3798304227805,1094.413511843773,106.5543952633582,316**2 * RBF(length_scale=0.511) + WhiteKernel(noise_level=10),2510.3,Continuing
12,23,1207.8,1118.4482594411884,1075.4844393293693,143.21273370606355,316**2 * RBF(length_scale=0.519) + WhiteKernel(noise_level=10),2510.3,Continuing
13,70,1087.0,1107.2126010879776,1072.263112742217,116.49829448586934,316**2 * RBF(length_scale=0.531) + WhiteKernel(noise_level=10),2510.3,Continuing
14,243,1194.0,1065.2330904304265,1038.2207802276746,90.04103400917282,316**2 * RBF(length_scale=0.555) + WhiteKernel(noise_level=10),2510.3,Continuing
15,128,1172.0,1056.2178026796216,1012.1826396711515,146.7838766949006,316**2 * RBF(length_scale=0.573) + WhiteKernel(noise_level=10),2510.3,Continuing
16,180,1182.0,1008.3457817965698,946.503272747596,206.14169682991255,316**2 * RBF(length_scale=0.599) + WhiteKernel(noise_level=10),2510.3,Continuing
17,290,1005.9,1028.4889600242018,979.3010796030309,163.95960140390275,316**2 * RBF(length_scale=0.609) + WhiteKernel(noise_level=10),2510.3,Continuing
18,166,1091.4,986.2046568407203,929.3197139934739,189.61647615748805,316**2 * RBF(length_scale=0.629) + WhiteKernel(noise_level=10),2510.3,Continuing
19,22,1267.8,937.2064019062029,893.7680096889801,144.79464072407603,316**2 * RBF(length_scale=0.638) + WhiteKernel(noise_level=10),2510.3,Continuing
20,241,1218.8,992.050176099393,936.2819429493625,185.89411050010156,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
21,268,1263.6,981.5420466207161,925.1347484532735,188.02432722480873,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
22,218,1169.2,1195.624676683858,1147.2443424588369,161.26778075007098,316**2 * RBF(length_scale=0.672) + WhiteKernel(noise_level=10),2510.3,Continuing
23,196,1150.6,1151.1606569643873,1106.5855770935366,148.5835995695025,316**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),2510.3,Continuing
24,247,1036.9,969.9907615959551,922.3899785357999,158.66927686718412,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
25,271,1061.7,1044.60578312507,1026.8938622235269,59.03973633847717,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
26,116,1010.8,987.334624358641,950.5288240598006,122.68600099613457,316**2 * RBF(length_scale=0.696) + WhiteKernel(noise_level=10),2510.3,Continuing
27,104,1032.1,912.0425467429258,886.6538355166005,84.62903742108456,316**2 * RBF(length_scale=0.692) + WhiteKernel(noise_level=10),2510.3,Continuing
28,217,1178.9,927.5654169699541,888.8809976044222,128.94806455177297,316**2 * RBF(length_scale=0.702) + WhiteKernel(noise_level=10),2510.3,Continuing
29,17,1188.6,1197.8866084267922,1162.2795933867642,118.69005013342648,316**2 * RBF(length_scale=0.711) + WhiteKernel(noise_level=10),2510.3,Continuing
30,152,1163.0,1184.6901468894837,1175.8569070226088,29.444132889583194,316**2 * RBF(length_scale=0.718) + WhiteKernel(noise_level=10),2510.3,Continuing
31,129,1173.8,909.5994497922447,890.6556506430263,63.145997164061214,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
32,303,1221.6,1139.9866483455594,1118.596410507174,71.30079279461788,316**2 * RBF(length_scale=0.663) + WhiteKernel(noise_level=10),2510.3,Continuing
33,253,1414.5,852.8858880830197,793.2017809665392,198.9470237216017,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
34,163,1383.5,1192.8969673841266,1140.3560169344933,175.1365014987781,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
35,221,1506.8,1139.1461149219456,1086.2211374507651,176.4165915706016,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
36,230,1475.8,1369.8920565520132,1337.5481487429265,107.81302603028888,316**2 * RBF(length_scale=0.673) + WhiteKernel(noise_level=10),2510.3,Continuing
37,297,1404.2,1084.3345017943855,1025.3195531318645,196.7164955417364,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),2510.3,Continuing
38,310,1390.4,1254.805174010302,1216.2829408948028,128.4074437183304,316**2 * RBF(length_scale=0.695) + WhiteKernel(noise_level=10),2510.3,Continuing
39,109,1437.3,1345.35879388071,1323.4061832117377,73.17536889657416,316**2 * RBF(length_scale=0.692) + WhiteKernel(noise_level=10),2510.3,Continuing
40,48,1451.7,1437.6468363340234,1412.6864024659058,83.20144622705907,316**2 * RBF(length_scale=0.698) + WhiteKernel(noise_level=10),2510.3,Continuing
41,97,1420.0,1228.4365649338665,1188.2285144490982,134.02683494922786,316**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=10),2510.3,Continuing
42,294,1390.4,1219.8212225629989,1196.7152367050548,77.0199528598132,316**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=10),2510.3,Continuing
43,254,1324.3,1351.2451206153175,1330.4074714448789,69.45883056812892,316**2 * RBF(length_scale=0.71) + WhiteKernel(noise_level=10),2510.3,Continuing
44,190,1243.6,1323.674456501013,1302.2647793046056,71.36559065469181,316**2 * RBF(length_scale=0.711) + WhiteKernel(noise_level=10),2510.3,Continuing
45,125,1272.6,1305.1262846054847,1288.8959562519547,54.101094511766796,316**2 * RBF(length_scale=0.715) + WhiteKernel(noise_level=10),2510.3,Continuing
46,149,1304.3,1300.4971249121595,1273.6166590343405,89.6015529260631,316**2 * RBF(length_scale=0.72) + WhiteKernel(noise_level=10),2510.3,Continuing
47,209,1309.8,1258.066551273382,1241.0575019505266,56.69683107618493,316**2 * RBF(length_scale=0.728) + WhiteKernel(noise_level=10),2510.3,Continuing
48,29,1254.0,1253.5563227165296,1241.4540780933194,40.34081541070106,316**2 * RBF(length_scale=0.732) + WhiteKernel(noise_level=10),2510.3,Continuing
49,143,1216.8,1184.3086759663795,1171.0285687253627,44.26702413672252,316**2 * RBF(length_scale=0.734) + WhiteKernel(noise_level=10),2510.3,Continuing
50,234,1212.6,1183.6593229450823,1174.740423113141,29.729666106470763,316**2 * RBF(length_scale=0.728) + WhiteKernel(noise_level=10),2510.3,Continuing
51,28,1230.6,1083.6028510425442,1067.137654219714,54.88398940943428,316**2 * RBF(length_scale=0.705) + WhiteKernel(noise_level=10),2510.3,Continuing
52,153,1194.0,1156.1400399436388,1134.5122196101229,72.09273444505287,316**2 * RBF(length_scale=0.71) + WhiteKernel(noise_level=10),2510.3,Continuing
53,161,1167.2,1146.2733118124545,1128.8670789810217,58.02077610477592,316**2 * RBF(length_scale=0.713) + WhiteKernel(noise_level=10),2510.3,Continuing
54,272,1555.8,1042.5346757733807,981.809691188281,202.4166152836655,316**2 * RBF(length_scale=0.727) + WhiteKernel(noise_level=10),2510.3,Continuing
55,51,1462.7,1236.7365758547076,1191.3674519371127,151.23041305864916,316**2 * RBF(length_scale=0.73) + WhiteKernel(noise_level=10),2510.3,Continuing
56,277,1172.0,992.7729758041307,958.2949165178352,114.92686428765174,316**2 * RBF(length_scale=0.73) + WhiteKernel(noise_level=10),2510.3,Continuing
57,207,1019.0,933.9990102074896,886.8135727487562,157.2847915291114,316**2 * RBF(length_scale=0.737) + WhiteKernel(noise_level=10),2510.3,Continuing
58,59,1145.8,709.8012701324576,656.4539618595943,177.82436090954425,316**2 * RBF(length_scale=0.74) + WhiteKernel(noise_level=10),2510.3,Continuing
59,80,1125.0,601.6295718956989,525.6666662914904,253.20968534736141,316**2 * RBF(length_scale=0.745) + WhiteKernel(noise_level=10),2510.3,Continuing
60,242,1305.4,609.7526096973306,528.2100039640954,271.8086857774504,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
61,81,1280.8,1270.1539400504312,1254.7974063613647,51.188445630222056,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
62,255,1280.2,1281.698041706817,1273.2675658407131,28.101586220346423,316**2 * RBF(length_scale=0.75) + WhiteKernel(noise_level=10),2510.3,Continuing
63,137,1308.0,1035.6859876945987,987.9301688691878,159.1860627513698,316**2 * RBF(length_scale=0.757) + WhiteKernel(noise_level=10),2510.3,Continuing
64,95,1277.7,1295.9195755741778,1279.5149814017727,54.68198057468342,316**2 * RBF(length_scale=0.758) + WhiteKernel(noise_level=10),2510.3,Continuing
65,131,1391.2,1289.1876025540876,1270.066391242367,63.73737103906856,316**2 * RBF(length_scale=0.755) + WhiteKernel(noise_level=10),2510.3,Continuing
66,284,1348.6,1380.562586328442,1376.5664608993702,13.320418096905497,316**2 * RBF(length_scale=0.743) + WhiteKernel(noise_level=10),2510.3,Continuing
67,88,1294.9,1311.0879428491485,1300.7414186264823,34.488414075553564,316**2 * RBF(length_scale=0.744) + WhiteKernel(noise_level=10),2510.3,Continuing
68,133,1312.0,1280.5582563601856,1276.0658636608896,14.974642330987061,316**2 * RBF(length_scale=0.743) + WhiteKernel(noise_level=10),2510.3,Continuing
69,307,1344.0,1295.185265673899,1292.9021920862313,7.610245292226323,316**2 * RBF(length_scale=0.696) + WhiteKernel(noise_level=10),2510.3,Continuing
70,286,1297.5,1302.2283648951386,1299.6065511208217,8.739379247722836,316**2 * RBF(length_scale=0.697) + WhiteKernel(noise_level=10),2510.3,Continuing
71,42,1350.3,1297.529336532019,1292.3826644145593,17.155573724865445,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
72,72,1317.0,1311.0416213861588,1308.9468974242918,6.982413206223254,316**2 * RBF(length_scale=0.683) + WhiteKernel(noise_level=10),2510.3,Continuing
