Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,95,1277.7,1257.451302556218,76.55707919955366,286,1297.5,1255.6179673686654,78.32828641423498,2510.3,Continuing
2,140,1521.3,1304.053187194747,52.54231867815611,169,1250.5,1296.5669774530395,9.279147933346483,2510.3,Continuing
3,284,1348.6,1331.208897201911,20.43165421963458,138,1525.0,1289.9655874681077,34.92358296502418,2510.3,Continuing
4,42,1350.3,1342.5961606643832,12.3789748890358,265,1680.6,1450.8744257600483,92.15169566114149,2510.3,Continuing
5,307,1344.0,1340.175821109162,6.009288096902369,296,1681.2,1456.9151117765455,130.81275084018245,2510.3,Continuing
6,72,1317.0,1330.4040462344747,4.216102742613904,244,1081.1,1633.7604511386821,55.30595677339375,2510.3,Continuing
7,131,1391.2,1323.241849602684,5.423634829042448,215,1688.1,1674.1619743865563,137.61470113817248,2510.3,Continuing
8,133,1312.0,1371.0406493071514,20.544807071996598,8,1683.0,1664.6397633680936,124.48140189318555,2510.3,Continuing
9,145,1285.0,1336.1226634720642,27.867112513838524,57,1235.9,1639.8597722917832,63.227592503538396,2510.3,Continuing
10,88,1294.9,1312.0943339707974,24.821833725502557,245,1298.8,1467.9832939786438,175.54604739058672,2510.3,Continuing
11,58,1276.5,1263.569891529929,17.94462155726611,291,1577.8,1458.4547062235015,146.94361405144292,2510.3,Continuing
12,242,1305.4,164.87721056049003,305.38035883810295,21,1860.3,1555.7022566480227,76.52121579139809,2510.3,Continuing
13,81,1280.8,1266.7245979464785,55.18445587710316,146,1722.5,1842.5404735006684,42.61697521989882,2510.3,Continuing
14,255,1280.2,1162.8602257470038,80.89050336788677,198,1061.1,1545.9600470444157,132.35215400802545,2510.3,Continuing
15,180,1182.0,0.5310563517973205,316.2435198623065,175,1074.9,1331.3487612413035,191.6047406727015,2510.3,Continuing
16,66,1157.5,415.25663282687253,296.0669298876332,150,1846.5,1784.8242903927858,28.223775030924386,2510.3,Continuing
17,59,1145.8,706.5139027464154,268.8337532155195,246,1564.0,1817.5214174284815,20.66481454013634,2510.3,Continuing
18,85,1175.4,789.988084591022,223.8054411665195,251,1369.5,1993.6821877007005,101.01278337944873,2510.3,Continuing
19,168,1258.8,1007.2099152350054,176.07649536657564,142,1340.1,1859.033006995287,44.47922067320257,2510.3,Continuing
20,243,1194.0,1166.8680189983313,139.06989829428395,231,1547.3,1611.2386945460557,261.93218912387783,2510.3,Continuing
21,0,1167.2,1138.42850115664,98.44334920004918,126,1391.8,1572.3908366677872,241.53860538408586,2510.3,Continuing
22,17,1188.6,1013.4749757610243,107.1251120042561,134,1282.2,1629.0900074080164,168.26190001697486,2510.3,Continuing
23,60,1340.8,758.2104887300698,166.38674216385866,216,1371.1,1333.8402167588633,240.41563101740826,2510.3,Continuing
24,290,1005.9,1001.4420373247284,171.41638751326735,305,1139.7,1316.6381237245814,239.7006369742385,2510.3,Continuing
25,166,1091.4,610.2870270470931,292.67242863901134,39,1071.4,1334.1455836445464,178.8933943773356,2510.3,Continuing
26,22,1267.8,703.1755154013285,253.65202098839598,203,1688.1,842.434972603706,273.8799045811735,2510.3,Continuing
27,70,1087.0,613.5904048883707,244.18275132343695,124,1600.0,1257.6435206036244,231.72254497575776,2510.3,Continuing
28,218,1169.2,353.81358166551627,303.2234319022078,136,1199.0,928.329392757779,256.13666597629214,2510.3,Continuing
29,196,1150.6,816.8945635297118,212.3693104314034,102,1575.5,1283.9054015018714,156.74638623985004,2510.3,Continuing
30,80,1125.0,306.0493104220266,295.63552744740537,219,1804.2,1096.38063169713,202.31482478767185,2510.3,Continuing
31,271,1061.7,261.1243145065987,307.8614605395064,262,1309.1,1505.8372105076871,153.6382227721639,2510.3,Continuing
32,247,1036.9,927.890901310216,120.44007472583975,276,1629.9,1616.130459808579,110.68438649294568,2510.3,Continuing
33,116,1010.8,507.5141840798618,269.3746752878399,6,1605.4,1296.0508705504844,207.27855214493167,2510.3,Continuing
34,241,1218.8,518.0490256112223,273.7555951230307,40,2157.3,1402.4653427666206,166.97005646895403,2510.3,Continuing
35,253,1414.5,824.5688028289114,213.32019946697258,238,1188.5,1338.7395531502361,244.60176265322616,2510.3,Continuing
36,163,1383.5,992.719702607545,249.31513280100694,212,2249.6,1579.9172000239496,166.5690189675155,2510.3,Continuing
37,230,1475.8,1089.9667015888738,188.0895492849026,191,2411.5,2035.646390728096,99.63653530040315,2510.3,Continuing
38,221,1506.8,1156.544666664977,160.34244119912017,107,1309.1,2046.4911959709393,136.96985787112075,2510.3,Continuing
39,272,1555.8,872.7348467649056,224.99302495710666,31,2487.3,2227.379844888067,63.468027004844146,2510.3,Continuing
