Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,234,1212.6,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,153,1194.0,1367.5751102675429,1080.5414694369865,143.5168204152782,316**2 * RBF(length_scale=8.46) + WhiteKernel(noise_level=10),2510.3,Continuing
2,204,2005.5,1382.6905286685364,1076.6056489509642,153.04243985878617,316**2 * RBF(length_scale=4.73) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
3,252,1730.2,2064.633251002158,1918.791381253687,72.92093487423547,316**2 * RBF(length_scale=4.02) + WhiteKernel(noise_level=10),2510.3,Continuing
4,194,1233.3,2112.2775749058883,1772.8472014673735,169.7151867192573,316**2 * RBF(length_scale=2.94) + WhiteKernel(noise_level=10),2510.3,Continuing
5,68,2006.0,2015.364549778743,2004.386048482967,5.4892506478879195,316**2 * RBF(length_scale=2.98) + WhiteKernel(noise_level=1e-06),2510.3,Continuing
6,19,1723.2,1995.5362185054817,1859.3249127416202,68.10565288193068,316**2 * RBF(length_scale=2.86) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
7,64,1661.2,2013.0046866158893,1837.8353293615255,87.58467862718193,316**2 * RBF(length_scale=2.88) + WhiteKernel(noise_level=1.07e-06),2510.3,Continuing
8,224,1792.2,1777.8547646504817,1747.1986416008058,15.328061524837997,316**2 * RBF(length_scale=2.83) + WhiteKernel(noise_level=10),2510.3,Continuing
9,275,1392.4,1708.6135942056885,1684.7211302908072,11.946231957440604,316**2 * RBF(length_scale=0.929) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
10,192,1674.6,1633.2371501285131,1504.7903593240853,64.2233954022139,316**2 * RBF(length_scale=0.926) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
11,125,1272.6,1363.0469916162015,1068.1277322378137,147.45962968919383,316**2 * RBF(length_scale=0.945) + WhiteKernel(noise_level=10),2510.3,Continuing
12,190,1243.6,1372.5831322888416,1248.5729219882164,62.005105150312616,316**2 * RBF(length_scale=0.954) + WhiteKernel(noise_level=10),2510.3,Continuing
13,241,1218.8,1372.9326949177873,937.8023730021391,217.5651609578241,316**2 * RBF(length_scale=0.975) + WhiteKernel(noise_level=10),2510.3,Continuing
14,268,1263.6,1399.1478030503326,1133.8414116048193,132.6531957227566,316**2 * RBF(length_scale=0.984) + WhiteKernel(noise_level=10),2510.3,Continuing
15,163,1383.5,1410.357628520836,1097.398489450821,156.47956953500747,316**2 * RBF(length_scale=1.01) + WhiteKernel(noise_level=10),2510.3,Continuing
