Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,131,1391.2,1320.4363026555802,1270.3871182450937,62.561480513108066,316**2 * RBF(length_scale=0.751) + WhiteKernel(noise_level=10),2510.3,Continuing
2,284,1348.6,1399.9650289958345,1379.968087806782,24.996176486315473,316**2 * RBF(length_scale=0.693) + WhiteKernel(noise_level=10),2510.3,Continuing
3,137,1308.0,1433.9629537860928,1379.020697323015,68.67782057884737,316**2 * RBF(length_scale=0.616) + WhiteKernel(noise_level=10),2510.3,Continuing
4,88,1294.9,1389.1991498243858,1360.9226127255042,35.345671373602045,316**2 * RBF(length_scale=0.549) + WhiteKernel(noise_level=10),2510.3,Continuing
5,95,1277.7,1406.7992130068942,1388.6211558272018,22.722571474615474,316**2 * RBF(length_scale=0.318) + WhiteKernel(noise_level=10),2510.3,Continuing
6,307,1344.0,1342.059901369716,1314.3349448344952,34.65619566902602,316**2 * RBF(length_scale=0.31) + WhiteKernel(noise_level=10),2510.3,Continuing
7,133,1312.0,1340.898100330037,1319.6737356749136,26.530455818904393,316**2 * RBF(length_scale=0.32) + WhiteKernel(noise_level=10),2510.3,Continuing
8,42,1350.3,1334.0237849715577,1299.0692300224591,43.69319368637335,316**2 * RBF(length_scale=0.324) + WhiteKernel(noise_level=10),2510.3,Continuing
9,72,1317.0,1338.5911401278918,1330.6443398675901,9.933500325376984,316**2 * RBF(length_scale=0.31) + WhiteKernel(noise_level=10),2510.3,Continuing
10,145,1285.0,1327.5554370133254,1316.2804027028824,14.093792888053802,316**2 * RBF(length_scale=0.292) + WhiteKernel(noise_level=10),2510.3,Continuing
11,58,1276.5,1320.2237951096208,1309.864735601157,12.948824385579737,316**2 * RBF(length_scale=0.309) + WhiteKernel(noise_level=10),2510.3,Continuing
12,286,1297.5,1309.6214619672767,1291.0016183170483,23.274804562785395,316**2 * RBF(length_scale=0.324) + WhiteKernel(noise_level=10),2510.3,Continuing
