Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,215,1688.1,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,33,1819.0,1645.4270254935461,420.2850022932534,306.28550580007317,316**2 * RBF(length_scale=5.29) + WhiteKernel(noise_level=10),2510.3,Continuing
2,287,1615.8,2208.1663083800067,1423.5048864515843,196.1653554821056,316**2 * RBF(length_scale=6.95) + WhiteKernel(noise_level=10),2510.3,Continuing
3,142,1340.1,2211.604995657749,1436.2643762297744,193.83515485699368,316**2 * RBF(length_scale=6.67) + WhiteKernel(noise_level=10),2510.3,Continuing
4,298,1040.4,2153.2175315329664,1499.8473445610234,163.34254674298575,316**2 * RBF(length_scale=5.22) + WhiteKernel(noise_level=10),2510.3,Continuing
5,246,1564.0,2225.926067309248,1714.3845678236555,127.8853748713981,316**2 * RBF(length_scale=4.98) + WhiteKernel(noise_level=10),2510.3,Continuing
6,266,1667.4,2102.213289181323,1786.2466677700302,78.9916553528232,316**2 * RBF(length_scale=4.79) + WhiteKernel(noise_level=10),2510.3,Continuing
7,89,1021.0,2116.6235182069295,1368.742231010801,186.97032179903206,316**2 * RBF(length_scale=4.42) + WhiteKernel(noise_level=10),2510.3,Continuing
8,146,1722.5,2084.8757709566175,1848.8380411817916,59.00943244370653,316**2 * RBF(length_scale=4.12) + WhiteKernel(noise_level=10),2510.3,Continuing
9,150,1846.5,2093.4535782544044,1867.6345474416287,56.454757703193955,316**2 * RBF(length_scale=4.16) + WhiteKernel(noise_level=10),2510.3,Continuing
10,77,1653.6,2049.0843336293974,1743.3114910787535,76.44321063766102,316**2 * RBF(length_scale=4.31) + WhiteKernel(noise_level=10),2510.3,Continuing
11,291,1577.8,1965.7307933603865,1609.0276591512702,89.17578355227906,316**2 * RBF(length_scale=4.28) + WhiteKernel(noise_level=10),2510.3,Continuing
12,228,1240.2,1936.6967151390484,1330.1113214004577,151.64634843464768,316**2 * RBF(length_scale=4.25) + WhiteKernel(noise_level=10),2510.3,Continuing
13,8,1683.0,1930.2656615695491,1379.2068062865562,137.7647138207482,316**2 * RBF(length_scale=4.21) + WhiteKernel(noise_level=10),2510.3,Continuing
14,219,1804.2,1939.1082823826907,1589.4271189350795,87.42029086190281,316**2 * RBF(length_scale=4.29) + WhiteKernel(noise_level=10),2510.3,Continuing
15,18,1592.9,1938.126231077258,1715.5716135595799,55.6386543794195,316**2 * RBF(length_scale=4.15) + WhiteKernel(noise_level=10),2510.3,Continuing
16,167,1731.7,1949.9634288819855,1652.1874463300333,74.44399563798804,316**2 * RBF(length_scale=4.28) + WhiteKernel(noise_level=10),2510.3,Continuing
17,135,1354.2,1934.3692204848858,1036.462944672982,224.47656895297592,316**2 * RBF(length_scale=4.34) + WhiteKernel(noise_level=10),2510.3,Continuing
18,262,1309.1,1926.1492545370245,1732.4280648300864,48.43029742673452,316**2 * RBF(length_scale=3.26) + WhiteKernel(noise_level=10),2510.3,Continuing
19,216,1371.1,1982.8537901298027,1542.0025731609335,110.2128042422173,316**2 * RBF(length_scale=3.25) + WhiteKernel(noise_level=10),2510.3,Continuing
20,188,1681.2,1956.3307847326523,1811.1522859159056,36.29462470418668,316**2 * RBF(length_scale=3.18) + WhiteKernel(noise_level=10),2510.3,Continuing
21,119,1736.3,2007.7502918628952,1841.9117845624928,41.459626825100614,316**2 * RBF(length_scale=3.09) + WhiteKernel(noise_level=10),2510.3,Continuing
22,126,1391.8,1968.1936280934635,1676.2897300270706,72.97597451659823,316**2 * RBF(length_scale=2.85) + WhiteKernel(noise_level=10),2510.3,Continuing
23,305,1139.7,1994.0903411676775,1313.7858303991761,170.07612769212534,316**2 * RBF(length_scale=2.81) + WhiteKernel(noise_level=10),2510.3,Continuing
24,178,1460.7,1890.6977211706635,1066.9117316000516,205.94649739265301,316**2 * RBF(length_scale=2.83) + WhiteKernel(noise_level=10),2510.3,Continuing
25,162,1258.2,1949.8197741473036,1225.764175345032,181.01389970056792,316**2 * RBF(length_scale=2.84) + WhiteKernel(noise_level=10),2510.3,Continuing
26,41,1169.4,1937.6805170017929,1162.1972444987832,193.87081812575238,316**2 * RBF(length_scale=2.85) + WhiteKernel(noise_level=10),2510.3,Continuing
27,236,1019.7,1920.6720797289372,992.0335611668318,232.15962964052636,316**2 * RBF(length_scale=2.86) + WhiteKernel(noise_level=10),2510.3,Continuing
28,175,1074.9,1912.0266614809896,876.5418607999802,258.87120017025234,316**2 * RBF(length_scale=2.89) + WhiteKernel(noise_level=10),2510.3,Continuing
29,46,1798.3,1822.8890708484346,1770.3872700959598,13.125450188118693,316**2 * RBF(length_scale=2.76) + WhiteKernel(noise_level=10),2510.3,Continuing
30,134,1282.2,1844.3973409457494,1541.8446161335755,75.63818120304346,316**2 * RBF(length_scale=2.66) + WhiteKernel(noise_level=10),2510.3,Continuing
31,249,1460.7,1908.8770163563847,1367.6147779890152,135.31555959184237,316**2 * RBF(length_scale=2.67) + WhiteKernel(noise_level=10),2510.3,Continuing
32,37,1412.5,1901.005819197946,1427.4764613627717,118.38233945879355,316**2 * RBF(length_scale=2.68) + WhiteKernel(noise_level=10),2510.3,Continuing
33,193,1784.5,1839.0769051387213,1767.6756815797085,17.85030588975318,316**2 * RBF(length_scale=2.68) + WhiteKernel(noise_level=10),2510.3,Continuing
34,61,1405.6,1826.6635333697898,1541.7588300109908,71.22617583969974,316**2 * RBF(length_scale=2.68) + WhiteKernel(noise_level=10),2510.3,Continuing
35,189,1818.0,1807.404609023137,1782.513185811258,6.222855802969762,316**2 * RBF(length_scale=2.48) + WhiteKernel(noise_level=10),2510.3,Continuing
36,210,1580.0,1964.0518689677392,1092.9221862744998,217.78242067330982,316**2 * RBF(length_scale=2.5) + WhiteKernel(noise_level=10),2510.3,Continuing
37,76,1669.3,2046.622854553575,1460.2212880952686,146.60039161457658,316**2 * RBF(length_scale=2.49) + WhiteKernel(noise_level=10),2510.3,Continuing
38,130,1109.3,2026.856384099251,1381.372085159726,161.37107473488123,316**2 * RBF(length_scale=2.47) + WhiteKernel(noise_level=10),2510.3,Continuing
39,240,1267.1,1999.6987582226575,1688.4070449867052,77.82292830898808,316**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=10),2510.3,Continuing
40,31,2487.3,2176.01034879957,1529.1327748928652,161.71939347667615,316**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=10),2510.3,Continuing
41,71,2501.1,2726.852733534124,2107.2797596739697,154.89324346503858,316**2 * RBF(length_scale=2.37) + WhiteKernel(noise_level=10),2510.3,Continuing
42,273,2402.3,2766.166879564019,2210.1013728715902,139.0163766731072,316**2 * RBF(length_scale=2.37) + WhiteKernel(noise_level=10),2510.3,Continuing
43,191,2411.5,2708.7320180086426,2383.9261852877303,81.20145818022804,316**2 * RBF(length_scale=2.38) + WhiteKernel(noise_level=10),2510.3,Continuing
44,292,2372.4,2670.053577848311,2396.0415900676107,68.50299694517508,316**2 * RBF(length_scale=2.39) + WhiteKernel(noise_level=10),2510.3,Continuing
45,99,2411.5,2640.0652361200823,2518.404558658439,30.415169365410826,316**2 * RBF(length_scale=2.43) + WhiteKernel(noise_level=10),2510.3,Continuing
46,106,2381.6,2576.8865008169296,2328.5844295232364,62.07551782342332,316**2 * RBF(length_scale=2.44) + WhiteKernel(noise_level=10),2510.3,Continuing
47,289,1571.2,2409.4177029853936,2084.8988721367677,81.12970771215649,316**2 * RBF(length_scale=2.19) + WhiteKernel(noise_level=10),2510.3,Continuing
48,206,2331.1,2423.632101549715,2331.1082138465645,23.13097192578767,316**2 * RBF(length_scale=2.2) + WhiteKernel(noise_level=10),2510.3,Continuing
49,306,2510.3,2416.5597868347672,2029.3930115725134,96.79169381556348,316**2 * RBF(length_scale=2.17) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
