Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,209,1309.8,1153.093963436147,97.85070138070968,209,1309.8,1153.093963436147,97.85070138070968,2510.3,Continuing
2,143,1216.8,1268.7613939708572,77.25113679246614,28,1230.6,1200.7849039607738,131.74350429109217,2510.3,Continuing
3,161,1167.2,1135.4501952076319,121.51093311190768,161,1167.2,1182.68280529314,103.15422117443141,2510.3,Continuing
4,29,1254.0,1197.4783833056827,47.409467543920655,294,1390.4,1170.1191396121876,84.18008765821565,2510.3,Continuing
5,190,1243.6,1176.697804821743,51.13545138588027,297,1404.2,1109.3472482403208,163.9391692725918,2510.3,Continuing
6,125,1272.6,1132.2326828395776,58.61482647245001,310,1390.4,1347.4650063069448,46.36280382923418,2510.3,Continuing
7,109,1437.3,1292.4038121905078,76.83100243278052,163,1383.5,937.8024454371798,221.79391638756908,2510.3,Continuing
8,149,1304.3,1247.6834332663968,110.2837295958421,253,1414.5,1330.2755321576278,96.28181045978991,2510.3,Continuing
9,97,1420.0,1250.0094723755567,89.46528693183528,230,1475.8,1311.0305245430743,76.59964216742758,2510.3,Continuing
10,116,1010.8,989.6553969015969,169.54636680744318,221,1506.8,1398.7626404887455,58.48802886816278,2510.3,Continuing
11,153,1194.0,1119.5047806359194,21.941224369787232,272,1555.8,1359.4550705954048,100.32588949674012,2510.3,Continuing
12,241,1218.8,980.4842505647925,150.13098382595658,51,1462.7,1123.8444824569956,168.62624345543225,2510.3,Continuing
13,277,1172.0,867.5005122936274,146.1151335904045,39,1071.4,726.3321648440581,268.74634069425673,2510.3,Continuing
14,271,1061.7,747.7018515741381,162.75866127122762,88,1294.9,821.6082285185412,228.35888756898214,2510.3,Continuing
15,247,1036.9,969.5878646502827,56.422784661274754,255,1280.2,1170.0371104606743,134.89794609675775,2510.3,Continuing
16,218,1169.2,614.9910736304435,221.74480330331508,93,1755.2,873.9097952025922,215.80633466480367,2510.3,Continuing
17,196,1150.6,1089.2057804440105,100.2600203173017,288,1768.0,1454.560265564915,138.5524102933069,2510.3,Continuing
18,22,1267.8,930.5764132211146,172.63008100954963,157,1779.7,1578.1024393902112,105.84333049930913,2510.3,Continuing
19,166,1091.4,1108.2148588260225,118.4066760757028,27,1825.8,712.719128453651,271.22271241110025,2510.3,Continuing
20,60,1340.8,1015.3869916477042,174.41264130018834,187,1870.6,1791.2113160912672,19.107152787398718,2510.3,Continuing
21,290,1005.9,1282.2403056035498,64.41632141738498,262,1309.1,509.5301194896618,297.75750439318296,2510.3,Continuing
22,243,1194.0,1292.9149327203654,94.50626145199917,86,1453.8,999.065799449608,218.55431838890908,2510.3,Continuing
23,168,1258.8,1192.7722384717406,45.819213089953415,54,1429.7,1157.2298869367794,183.31552080719976,2510.3,Continuing
24,85,1175.4,1156.4456636073442,62.53823268447367,126,1391.8,868.0170740673941,236.32013756983335,2510.3,Continuing
25,59,1145.8,1119.308646206989,74.33398348589881,80,1125.0,884.8957309534884,228.39926222293954,2510.3,Continuing
26,0,1167.2,1164.255282249188,27.8332310170561,167,1731.7,1011.4356563436502,193.44335816848132,2510.3,Continuing
27,17,1188.6,1136.3992052009198,34.05730356731016,115,1536.5,567.1796866055744,279.60825126670824,2510.3,Continuing
28,70,1087.0,1003.7456359390335,92.79185661772979,205,1730.2,1148.6650611632613,214.11911898111325,2510.3,Continuing
29,180,1182.0,924.7403412706074,96.7921818540736,185,1998.6,1313.1402315432083,209.6339324564188,2510.3,Continuing
30,66,1157.5,959.6242642891339,65.2748072279842,204,2005.5,1821.1017705907318,105.81762970962605,2510.3,Continuing
31,81,1280.8,401.598025000555,277.20453952532426,34,1730.2,1869.9954622808143,100.07113227412829,2510.3,Continuing
32,242,1305.4,1269.5644807400163,20.227963131677715,68,2006.0,2002.7641687521505,6.524733962805928,2510.3,Continuing
33,58,1276.5,1085.7840831605126,160.66578671279382,64,1661.2,1597.223011320401,163.8421983844269,2510.3,Continuing
34,95,1277.7,1271.6396287578245,14.70122029174521,127,1737.2,1585.8308356606135,127.38618332665894,2510.3,Continuing
35,145,1285.0,1259.2515856113105,10.046725435009924,280,1730.2,1693.4178634562436,95.05178516932399,2510.3,Continuing
36,133,1312.0,1256.4926398620064,33.341100263450215,289,1571.2,1274.7731837014012,159.96491089397614,2510.3,Continuing
37,131,1391.2,1293.0949837763847,22.32216759546386,222,1792.1,650.897810536492,268.9206976201336,2510.3,Continuing
38,284,1348.6,1390.6806942797512,11.965850236106668,276,1629.9,1495.3351381504285,157.9619235613579,2510.3,Continuing
39,307,1344.0,1290.844997613487,7.493546266278656,309,1212.0,1155.3479102754852,196.58667407983833,2510.3,Continuing
40,42,1350.3,1313.873248438933,10.667527280321538,40,2157.3,851.0081434976485,244.12333520160854,2510.3,Continuing
41,72,1317.0,1327.5866554799966,6.029469278191779,176,1026.6,1101.2820254689302,262.3407363999011,2510.3,Continuing
42,286,1297.5,1313.9849308746088,5.942819776185697,6,1605.4,930.7390447281778,247.63419020965665,2510.3,Continuing
43,195,1296.0,1290.980495610207,4.3233535996400025,306,2510.3,1116.0545102456472,205.30378297355244,2510.3,Max yield strength reached
