Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,234,1212.6,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,29,1254.0,1253.0891372469682,1176.5303159011041,76.558821345864,316**2 * RBF(length_scale=1.94) + WhiteKernel(noise_level=10),2510.3,Continuing
2,297,1404.2,1315.7261656387273,1229.8297168557058,85.89644878302148,316**2 * RBF(length_scale=2.29) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
3,221,1506.8,1481.131390410511,1417.1685477119709,63.96284269854005,316**2 * RBF(length_scale=3.09) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
4,272,1555.8,1536.8227784896765,1479.9181781343766,56.904600355299785,316**2 * RBF(length_scale=3.9) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
5,42,1350.3,1609.6388010138976,1536.155268439033,73.48353257486455,316**2 * RBF(length_scale=3.05) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
6,51,1462.7,1556.3015049248718,1529.5805380425177,26.7209668823541,316**2 * RBF(length_scale=2.82) + WhiteKernel(noise_level=10),2510.3,Continuing
7,230,1475.8,1482.8634253228508,1467.4636532974837,15.399772025367179,316**2 * RBF(length_scale=2.74) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
8,253,1414.5,1427.7448908235385,1414.8776479126427,12.867242910895833,316**2 * RBF(length_scale=2.79) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
9,39,1071.4,1428.1946913617535,1236.8959762972554,191.29871506449808,316**2 * RBF(length_scale=2.71) + WhiteKernel(noise_level=6.8e-06),2510.3,Continuing
10,48,1451.7,1421.5816564254321,1402.8936335804815,18.68802284495063,316**2 * RBF(length_scale=2.75) + WhiteKernel(noise_level=10),2510.3,Continuing
11,97,1420.0,1443.5983435856897,1419.3293547938774,24.26898879181228,316**2 * RBF(length_scale=2.78) + WhiteKernel(noise_level=10),2510.3,Continuing
12,310,1390.4,1425.0694645927651,1414.4285640331436,10.640900559621436,316**2 * RBF(length_scale=2.69) + WhiteKernel(noise_level=10),2510.3,Continuing
13,109,1437.3,1415.0879861806795,1408.450450861067,6.637535319612407,316**2 * RBF(length_scale=2.24) + WhiteKernel(noise_level=10),2510.3,Continuing
14,180,1182.0,1459.0421823449105,1403.559913306839,55.482269038071585,316**2 * RBF(length_scale=1.84) + WhiteKernel(noise_level=10),2510.3,Continuing
15,163,1383.5,1403.8916999660028,1392.5128999145709,11.378800051431949,316**2 * RBF(length_scale=1.83) + WhiteKernel(noise_level=10),2510.3,Continuing
16,56,1357.9,1381.0953079496683,1289.8764241567997,91.2188837928687,316**2 * RBF(length_scale=1.84) + WhiteKernel(noise_level=10),2510.3,Continuing
17,149,1304.3,1364.6368806148716,1348.8823157293148,15.75456488555691,316**2 * RBF(length_scale=1.72) + WhiteKernel(noise_level=10),2510.3,Continuing
18,284,1348.6,1360.8909398274534,1343.7658898569653,17.125049970488075,316**2 * RBF(length_scale=1.73) + WhiteKernel(noise_level=10),2510.3,Continuing
19,114,1269.0,1359.7476544162082,1339.4604669935716,20.287187422636535,316**2 * RBF(length_scale=1.59) + WhiteKernel(noise_level=10),2510.3,Continuing
20,294,1390.4,1348.721465755331,1338.7818652381538,9.939600517177302,316**2 * RBF(length_scale=1.4) + WhiteKernel(noise_level=10),2510.3,Continuing
21,209,1309.8,1356.1067767413797,1334.7951184612364,21.3116582801433,316**2 * RBF(length_scale=1.39) + WhiteKernel(noise_level=10),2510.3,Continuing
22,131,1391.2,1344.230150267405,1335.5509119930794,8.679238274325616,316**2 * RBF(length_scale=1.08) + WhiteKernel(noise_level=10),2510.3,Continuing
23,242,1305.4,1541.670172229832,1478.6811734581534,62.98899877167853,316**2 * RBF(length_scale=1.02) + WhiteKernel(noise_level=10),2510.3,Continuing
24,58,1276.5,1378.9087886916807,1359.0334448339281,19.8753438577525,316**2 * RBF(length_scale=0.98) + WhiteKernel(noise_level=10),2510.3,Continuing
25,254,1324.3,1360.9762066893513,1332.2551444866106,28.721062202740878,316**2 * RBF(length_scale=0.991) + WhiteKernel(noise_level=10),2510.3,Continuing
26,190,1243.6,1347.2523932327113,1319.6863216271554,27.566071605555923,316**2 * RBF(length_scale=0.951) + WhiteKernel(noise_level=10),2510.3,Continuing
27,241,1218.8,1327.3587178632406,1227.4926592135853,99.86605864965534,316**2 * RBF(length_scale=0.959) + WhiteKernel(noise_level=10),2510.3,Continuing
28,295,1276.7,1325.7585123796614,1316.980772760584,8.777739619077568,316**2 * RBF(length_scale=0.886) + WhiteKernel(noise_level=10),2510.3,Continuing
29,145,1285.0,1320.637995572616,1305.8181993059218,14.81979626669431,316**2 * RBF(length_scale=0.867) + WhiteKernel(noise_level=10),2510.3,Continuing
30,125,1272.6,1319.4904912324098,1278.1721296538506,41.318361578559255,316**2 * RBF(length_scale=0.874) + WhiteKernel(noise_level=10),2510.3,Continuing
31,95,1277.7,1287.8672774835954,1282.3270296470582,5.540247836537175,316**2 * RBF(length_scale=0.877) + WhiteKernel(noise_level=10),2510.3,Continuing
32,72,1317.0,1281.2509348734714,1269.6115137919041,11.639421081567123,316**2 * RBF(length_scale=0.847) + WhiteKernel(noise_level=10),2510.3,Continuing
33,88,1294.9,1325.0367394647176,1313.5141166274648,11.522622837252898,316**2 * RBF(length_scale=0.829) + WhiteKernel(noise_level=10),2510.3,Continuing
34,307,1344.0,1309.4428165316283,1302.8043148535799,6.6385016780483665,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
35,286,1297.5,1311.6113993414122,1303.7808489213276,7.830550420084534,316**2 * RBF(length_scale=0.746) + WhiteKernel(noise_level=10),2510.3,Continuing
36,133,1312.0,1304.4070251316462,1299.0586095612234,5.348415570422831,316**2 * RBF(length_scale=0.733) + WhiteKernel(noise_level=10),2510.3,Continuing
37,255,1280.2,1294.1346978738636,1257.9302361146147,36.20446175924902,316**2 * RBF(length_scale=0.772) + WhiteKernel(noise_level=10),2510.3,Continuing
38,81,1280.8,1293.6895854962659,1270.1310070109612,23.55857848530458,316**2 * RBF(length_scale=0.784) + WhiteKernel(noise_level=10),2510.3,Continuing
39,195,1296.0,1285.3211875001411,1280.6282485555566,4.6929389445845615,316**2 * RBF(length_scale=0.779) + WhiteKernel(noise_level=10),2510.3,Continuing
40,268,1263.6,1267.1506136296202,1133.1821964619835,133.96841716763672,316**2 * RBF(length_scale=0.792) + WhiteKernel(noise_level=10),2510.3,Continuing
41,7,1306.9,1246.7572649831222,1238.3853421434146,8.37192283970756,316**2 * RBF(length_scale=0.578) + WhiteKernel(noise_level=10),2510.3,Continuing
42,143,1216.8,1247.8640592455306,1189.8806199490248,57.983439296505736,316**2 * RBF(length_scale=0.582) + WhiteKernel(noise_level=10),2510.3,Continuing
