Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,136,1199.0,4.990026596343547e-11,316.24357700987383,136,1199.0,4.990026596343547e-11,316.24357700987383,2510.3,Continuing
2,296,1681.2,1241.8335832785488,35.95691575702269,296,1681.2,1241.8335832785488,35.95691575702269,2510.3,Continuing
3,244,1081.1,1223.7028140049788,197.8750658565526,244,1081.1,1223.7028140049788,197.8750658565526,2510.3,Continuing
4,216,1371.1,989.4095682299229,157.6493038332933,8,1683.0,920.6740034860784,209.94197303603784,2510.3,Continuing
5,102,1575.5,1274.058468376515,68.72486908115494,124,1600.0,1443.518806631024,130.25378236127344,2510.3,Continuing
6,30,1194.0,1292.3163559362392,103.97051496537784,203,1688.1,1443.636926420931,90.74115583828755,2510.3,Continuing
7,215,1688.1,1169.8016818822207,177.2002332877192,198,1061.1,883.5614654729864,272.3960682534628,2510.3,Continuing
8,263,1123.1,1215.6668835338787,193.21706512113317,123,1729.4,873.0643844972489,241.93459250608146,2510.3,Continuing
9,11,1232.0,997.3295489456606,90.01803640447586,147,1736.3,971.0589288053824,225.4224694412233,2510.3,Continuing
10,167,1731.7,557.3259517336585,299.7560491416503,45,1716.3,1610.7942269282564,122.12435882314543,2510.3,Continuing
11,49,1550.3,1659.0161507045466,81.37323125016951,273,2402.3,1683.6174438800163,88.48222484258287,2510.3,Continuing
12,126,1391.8,1622.1773908527396,82.01461993326096,71,2501.1,2447.4736930429262,16.568258220533796,2510.3,Continuing
13,213,1405.6,1539.4157352585962,30.424744861762992,206,2331.1,2405.4804817817944,28.317198379918704,2510.3,Continuing
14,262,1309.1,1622.4166038262047,18.204867369627973,171,1837.9,1644.1733863138825,168.87397057143576,2510.3,Continuing
15,54,1429.7,1421.7870507635234,34.94064371682728,160,1309.1,790.5283513057898,277.2480752727343,2510.3,Continuing
16,86,1453.8,1041.8336046949762,135.5321978976607,135,1354.2,860.4473140969653,256.81530734344904,2510.3,Continuing
17,241,1218.8,1246.8916116099103,179.7309980057681,265,1680.6,456.39532717413874,300.3778763660485,2510.3,Continuing
18,100,1047.3,1210.7580332675398,204.428357742686,138,1525.0,786.3473615467024,280.43715238205067,2510.3,Continuing
19,22,1267.8,1190.8376162452444,137.5429696198062,47,1228.9,706.2317996683333,249.23680025348602,2510.3,Continuing
20,166,1091.4,1247.0884059904924,49.323806824411975,169,1250.5,304.14555790395895,298.5367857064118,2510.3,Continuing
21,196,1150.6,1202.4364044789957,110.99993118387526,220,1373.9,996.0685398172542,197.2128671081315,2510.3,Continuing
22,116,1010.8,1187.7180429759628,76.7693518692541,56,1357.9,930.0333256586124,200.08174227898263,2510.3,Continuing
23,218,1169.2,1181.0956333128333,43.69943815857437,26,1236.6,1010.9358005310016,188.3629194165601,2510.3,Continuing
24,253,1414.5,1178.3333343849918,42.547674797380395,245,1298.8,1270.2338210342987,149.02486028470338,2510.3,Continuing
25,221,1506.8,1551.193794454431,40.48505525564346,291,1577.8,1061.3938371725064,168.5401191974819,2510.3,Continuing
26,272,1555.8,1389.8676104688511,91.36848440729887,89,1021.0,1202.4369663450411,158.35313464304264,2510.3,Continuing
27,230,1475.8,1465.6398789333325,42.60055467295857,181,1801.8,1182.0860001081353,153.33992119385795,2510.3,Continuing
28,163,1383.5,1342.1112528010253,22.602167079503616,264,1288.4,1505.7404551348009,109.94857605248013,2510.3,Continuing
29,51,1462.7,1227.1780855144737,98.63016929807029,235,1419.4,1543.6480604236929,106.51229816845023,2510.3,Continuing
30,39,1071.4,1226.5983155016474,189.51337008097346,225,1088.6,1287.402500200871,135.5246708936877,2510.3,Continuing
31,93,1755.2,1189.7499871552527,168.35741130786505,274,1486.2,1239.1506216355915,140.53994637877656,2510.3,Continuing
32,157,1779.7,1445.1234806474122,124.40143915028725,146,1722.5,1222.5241248826442,140.68254853371488,2510.3,Continuing
33,288,1768.0,1634.5990185930036,88.10319718633332,305,1139.7,1100.2613411689335,161.94640172016273,2510.3,Continuing
34,297,1404.2,1230.6663481919215,109.13965335544148,16,1328.3,1673.860460516348,86.51853516901532,2510.3,Continuing
35,310,1390.4,1265.5557712173195,44.70010988153078,175,1074.9,1283.630400859482,126.78574682818775,2510.3,Continuing
36,109,1437.3,1345.031788147403,30.063385125986564,139,1350.4,1276.2400549710183,127.70769648217194,2510.3,Continuing
37,97,1420.0,1475.6974371773272,64.69939509667836,80,1125.0,986.1244109292841,143.8286284836973,2510.3,Continuing
38,149,1304.3,1333.3608732545472,43.71012199207326,6,1605.4,1011.6962102111647,129.08720729974155,2510.3,Continuing
39,125,1272.6,1309.040344069308,24.11357913868978,266,1667.4,1500.9322769158805,83.4512487174668,2510.3,Continuing
